LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1760382201.081128,1505968.000,51231,5,GY,1,100,-0.732
1760382201.121127,1506008.000,51231,5,GY,1,100,-1.007
1760382201.161126,1506048.000,51248,2,GY,1,100,-0.336
1760382201.201125,1506088.000,51248,2,GY,1,100,-0.519
1760382201.241124,1506128.000,51264,3,GY,1,100,0.671
1760382201.281124,1506168.000,51264,3,GY,1,100,0.824
1760382201.321123,1506208.000,51264,3,GY,1,100,-1.007
1760382201.361122,1506248.000,51282,2,GY,1,100,0.000
1760382201.401121,1506288.000,51282,2,GY,1,100,0.732
1760382201.441121,1506328.000,51297,3,GY,1,100,-0.458
1760382201.481120,1506368.000,51297,3,GY,1,100,-0.427
1760382201.521119,1506408.000,51297,3,GY,1,100,0.427
1760382201.561118,1506448.000,51313,2,GY,1,100,0.000
1760382201.601118,1506488.000,51313,2,GY,1,100,-1.190
1760382201.636783,1506523.667,51330,3,GY,1,100,0.641
1760382201.672449,1506559.333,51330,3,GY,1,100,-0.397
1760382201.708115,1506595.000,51330,3,GY,1,100,-1.251
1760382201.748115,1506635.000,51347,3,GY,1,100,-0.763
1760382201.788114,1506675.000,51347,3,GY,1,100,-0.671
1760382201.828113,1506715.000,51347,3,GY,1,100,0.305
1760382201.868112,1506755.000,51362,2,GY,1,100,0.977
1760382201.908112,1506795.000,51362,2,GY,1,100,0.885
1760382201.948111,1506835.000,51379,3,GY,1,100,1.221
1760382201.988110,1506875.000,51379,3,GY,1,100,-0.031
1760382202.028109,1506915.000,51379,3,GY,1,100,-0.946
1760382202.068108,1506955.000,51397,2,GY,1,100,-1.129
1760382202.108108,1506995.000,51397,2,GY,1,100,0.000
1760382202.148107,1507035.000,51416,3,GY,1,100,0.580
1760382202.188106,1507075.000,51416,3,GY,1,100,0.885
1760382202.228105,1507115.000,51416,3,GY,1,100,1.160
1760382202.268105,1507155.000,51433,2,GY,1,100,-1.068
1760382202.308104,1507195.000,51433,2,GY,1,100,-0.488
1760382202.348103,1507235.000,51448,3,GY,1,100,0.763
1760382202.388102,1507275.000,51448,3,GY,1,100,-0.732
1760382202.428102,1507315.000,51448,3,GY,1,100,-4.517
1760382202.468101,1507355.000,51464,3,GY,1,100,-4.578
1760382202.508100,1507395.000,51464,3,GY,1,100,-2.594
1760382202.548099,1507435.000,51464,3,GY,1,100,1.068
1760382202.588098,1507475.000,51481,2,GY,1,100,6.744
1760382202.628098,1507515.000,51481,2,GY,1,100,3.448
1760382202.668097,1507555.000,51498,3,GY,1,100,-0.397
1760382202.708096,1507595.000,51498,3,GY,1,100,0.153
1760382202.748095,1507635.000,51498,3,GY,1,100,-1.190
1760382202.788095,1507675.000,51513,2,GY,1,100,-0.793
1760382202.828094,1507715.000,51513,2,GY,1,100,-1.526
1760382202.868093,1507755.000,51529,3,GY,1,100,3.967
1760382202.908092,1507795.000,51529,3,GY,1,100,2.228
1760382202.948091,1507835.000,51529,3,GY,1,100,-0.916
1760382202.988091,1507875.000,51547,2,GY,1,100,-1.831
1760382203.028090,1507915.000,51547,2,GY,1,100,-1.282
1760382203.068089,1507955.000,51563,3,GY,1,100,-1.282
1760382203.108088,1507995.000,51563,3,GY,1,100,1.221
1760382203.148088,1508035.000,51563,3,GY,1,100,3.021
1760382203.188087,1508075.000,51579,2,GY,1,100,2.167
1760382203.228086,1508115.000,51579,2,GY,1,100,2.014
1760382203.268085,1508155.000,51595,3,GY,1,100,1.068
1760382203.308084,1508195.000,51595,3,GY,1,100,-0.031
1760382203.348083,1508235.000,51595,3,GY,1,100,0.458
1760382203.388083,1508275.000,51612,2,GY,1,100,0.519
1760382203.428082,1508315.000,51612,2,GY,1,100,0.275
1760382203.468081,1508355.000,51628,3,GY,1,100,1.190
1760382203.508080,1508395.000,51628,3,GY,1,100,2.075
1760382203.548080,1508435.000,51628,3,GY,1,100,4.181
1760382203.588079,1508475.000,51644,2,GY,1,100,6.714
1760382203.628078,1508515.000,51644,2,GY,1,100,3.784
1760382203.668077,1508555.000,51660,3,GY,1,100,-1.648
1760382203.708077,1508595.000,51660,3,GY,1,100,-3.143
1760382203.748076,1508635.000,51660,3,GY,1,100,-0.580
1760382203.788075,1508675.000,51677,3,GY,1,100,3.479
1760382203.828074,1508715.000,51677,3,GY,1,100,4.272
1760382203.868073,1508755.000,51677,3,GY,1,100,5.188
1760382203.908073,1508795.000,51693,2,GY,1,100,3.235
1760382203.948072,1508835.000,51693,2,GY,1,100,0.824
1760382203.988071,1508875.000,51711,3,GY,1,100,1.068
1760382204.028070,1508915.000,51711,3,GY,1,100,2.869
1760382204.068070,1508955.000,51711,3,GY,1,100,2.136
1760382204.108069,1508995.000,51725,2,GY,1,100,-0.549
1760382204.148068,1509035.000,51725,2,GY,1,100,-3.754
1760382204.188067,1509075.000,51744,3,GY,1,100,0.244
1760382204.228066,1509115.000,51744,3,GY,1,100,5.310
1760382204.268066,1509155.000,51744,3,GY,1,100,1.892
1760382204.308065,1509195.000,51761,2,GY,1,100,2.136
1760382204.348064,1509235.000,51761,2,GY,1,100,8.545
1760382204.388063,1509275.000,51778,3,GY,1,100,20.538
1760382204.428063,1509315.000,51778,3,GY,1,100,19.318
1760382204.468062,1509355.000,51778,3,GY,1,100,-2.380
1760382204.508061,1509395.000,51792,2,GY,1,100,-22.583
1760382204.548060,1509435.000,51792,2,GY,1,100,-21.301
1760382204.587726,1509474.667,51810,3,GY,1,100,-7.812
1760382204.627392,1509514.333,51810,3,GY,1,100,11.688
1760382204.667058,1509554.000,51810,3,GY,1,100,16.876
1760382204.707057,1509594.000,51826,2,GY,1,100,10.193
1760382204.747056,1509634.000,51826,2,GY,1,100,1.892
1760382204.787056,1509674.000,51843,3,GY,1,100,-2.533
1760382204.827055,1509714.000,51843,3,GY,1,100,-3.662
1760382204.867054,1509754.000,51843,3,GY,1,100,-7.904
1760382204.907053,1509794.000,51857,2,GY,1,100,-21.118
1760382204.947052,1509834.000,51857,2,GY,1,100,-29.877
1760382204.987052,1509874.000,51875,3,GY,1,100,-21.210
1760382205.027051,1509914.000,51875,3,GY,1,100,-10.437
1760382205.067050,1509954.000,51875,3,GY,1,100,-9.766
1760382205.107049,1509994.000,51891,3,GY,1,100,-8.301
1760382205.147049,1510034.000,51891,3,GY,1,100,4.486
1760382205.187048,1510074.000,51891,3,GY,1,100,5.646
1760382205.227047,1510114.000,51908,2,GY,1,100,4.181
1760382205.267046,1510154.000,51908,2,GY,1,100,6.989
1760382205.302712,1510189.667,51923,3,GY,1,100,4.944
1760382205.338378,1510225.333,51923,3,GY,1,100,9.033
1760382205.374044,1510261.000,51923,3,GY,1,100,13.519
1760382205.414043,1510301.000,51940,3,GY,1,100,2.991
1760382205.454043,1510341.000,51940,3,GY,1,100,-3.723
1760382205.494042,1510381.000,51940,3,GY,1,100,1.709
1760382205.534041,1510421.000,51956,2,GY,1,100,0.702
1760382205.574040,1510461.000,51956,2,GY,1,100,-5.798
1760382205.614040,1510501.000,51974,3,GY,1,100,-3.937
1760382205.654039,1510541.000,51974,3,GY,1,100,-1.312
1760382205.694038,1510581.000,51974,3,GY,1,100,-2.808
1760382205.734037,1510621.000,51989,2,GY,1,100,-0.336
1760382205.774037,1510661.000,51989,2,GY,1,100,1.373
1760382205.814036,1510701.000,52005,3,GY,1,100,-2.808
1760382205.854035,1510741.000,52005,3,GY,1,100,0.061
1760382205.894034,1510781.000,52005,3,GY,1,100,4.761
1760382205.934033,1510821.000,52021,2,GY,1,100,5.280
1760382205.974033,1510861.000,52021,2,GY,1,100,-0.427
1760382206.014032,1510901.000,52039,3,GY,1,100,-0.519
1760382206.054031,1510941.000,52039,3,GY,1,100,1.495
1760382206.094030,1510981.000,52039,3,GY,1,100,10.406
1760382206.134030,1511021.000,52062,3,GY,1,100,10.284
1760382206.174029,1511061.000,52062,3,GY,1,100,5.432
1760382206.214028,1511101.000,52062,3,GY,1,100,-0.763
1760382206.254027,1511141.000,52080,3,GY,1,100,-6.927
1760382206.294026,1511181.000,52080,3,GY,1,100,0.244
1760382206.334026,1511221.000,52080,3,GY,1,100,6.927
1760382206.374025,1511261.000,52096,2,GY,1,100,4.944
1760382206.414024,1511301.000,52096,2,GY,1,100,3.113
1760382206.454023,1511341.000,52113,3,GY,1,100,-0.122
1760382206.494023,1511381.000,52113,3,GY,1,100,-5.157
1760382206.534022,1511421.000,52113,3,GY,1,100,-1.923
1760382206.574021,1511461.000,52129,2,GY,1,100,0.702
1760382206.614020,1511501.000,52129,2,GY,1,100,-0.397
1760382206.654020,1511541.000,52147,3,GY,1,100,-1.068
1760382206.694019,1511581.000,52147,3,GY,1,100,-1.587
1760382206.734018,1511621.000,52147,3,GY,1,100,-1.892
1760382206.774017,1511661.000,52161,2,GY,1,100,-0.397
1760382206.814016,1511701.000,52161,2,GY,1,100,0.336
1760382206.854016,1511741.000,52178,3,GY,1,100,-2.045
1760382206.894015,1511781.000,52178,3,GY,1,100,-2.991
1760382206.934014,1511821.000,52178,3,GY,1,100,-0.946
1760382206.974013,1511861.000,52195,3,GY,1,100,-1.587
1760382207.014013,1511901.000,52195,3,GY,1,100,-0.977
1760382207.054012,1511941.000,52195,3,GY,1,100,-0.244
1760382207.094011,1511981.000,52214,2,GY,1,100,-1.282
1760382207.134010,1512021.000,52214,2,GY,1,100,-1.556
1760382207.174009,1512061.000,52228,2,GY,1,100,-1.862
1760382207.214009,1512101.000,52228,2,GY,1,100,0.397
1760382207.254008,1512141.000,52246,3,GY,1,100,-0.488
1760382207.294007,1512181.000,52246,3,GY,1,100,-0.854
1760382207.334006,1512221.000,52246,3,GY,1,100,-0.488
1760382207.374006,1512261.000,52262,3,GY,1,100,-1.740
1760382207.414005,1512301.000,52262,3,GY,1,100,-0.397
1760382207.454004,1512341.000,52262,3,GY,1,100,-0.763
1760382207.494003,1512381.000,52279,2,GY,1,100,-1.038
1760382207.534002,1512421.000,52279,2,GY,1,100,-0.427
1760382207.574002,1512461.000,52294,3,GY,1,100,1.282
1760382207.614001,1512501.000,52294,3,GY,1,100,0.336
1760382207.654000,1512541.000,52294,3,GY,1,100,-1.465
1760382207.693999,1512581.000,52311,2,GY,1,100,-0.916
1760382207.733999,1512621.000,52311,2,GY,1,100,-1.373
1760382207.773998,1512661.000,52327,3,GY,1,100,-0.641
1760382207.813997,1512701.000,52327,3,GY,1,100,-0.214
1760382207.853996,1512741.000,52327,3,GY,1,100,-0.305
1760382207.893996,1512781.000,52344,2,GY,1,100,0.732
1760382207.933995,1512821.000,52344,2,GY,1,100,0.244
1760382207.973660,1512860.667,52360,3,GY,1,100,-1.587
1760382208.013326,1512900.333,52360,3,GY,1,100,-2.899
1760382208.052992,1512940.000,52360,3,GY,1,100,-5.585
1760382208.093492,1512980.500,52376,2,GY,1,100,-11.139
1760382208.133991,1513021.000,52376,2,GY,1,100,-4.181
1760382208.173657,1513060.667,52392,3,GY,1,100,1.556
1760382208.213323,1513100.333,52392,3,GY,1,100,-0.275
1760382208.252989,1513140.000,52392,3,GY,1,100,-2.106
1760382208.293488,1513180.500,52410,2,GY,1,100,-2.777
1760382208.333987,1513221.000,52410,2,GY,1,100,-0.946
1760382208.373986,1513261.000,52426,3,GY,1,100,-1.312
1760382208.413985,1513301.000,52426,3,GY,1,100,-0.671
1760382208.453984,1513341.000,52426,3,GY,1,100,1.465
1760382208.493484,1513380.500,52441,2,GY,1,100,0.122
1760382208.532983,1513420.000,52441,2,GY,1,100,-1.282
1760382208.568982,1513456.000,52458,3,GY,1,100,0.275
1760382208.604982,1513492.000,52458,3,GY,1,100,-1.099
1760382208.640981,1513528.000,52458,3,GY,1,100,-1.892
1760382208.680980,1513568.000,52475,3,GY,1,100,0.366
1760382208.720979,1513608.000,52475,3,GY,1,100,0.031
1760382208.760979,1513648.000,52475,3,GY,1,100,-0.305
1760382208.800978,1513688.000,52491,2,GY,1,100,1.068
1760382208.840977,1513728.000,52491,2,GY,1,100,2.014
1760382208.880976,1513768.000,52506,3,GY,1,100,0.092
1760382208.920975,1513808.000,52506,3,GY,1,100,-0.732
1760382208.960975,1513848.000,52506,3,GY,1,100,1.831
1760382209.000974,1513888.000,52523,3,GY,1,100,0.946
1760382209.040973,1513928.000,52523,3,GY,1,100,-2.502
1760382209.080972,1513968.000,52523,3,GY,1,100,-0.824
1760382209.120972,1514008.000,52540,2,GY,1,100,0.214
1760382209.160971,1514048.000,52540,2,GY,1,100,-1.465
1760382209.200970,1514088.000,52556,3,GY,1,100,-3.082
1760382209.240969,1514128.000,52556,3,GY,1,100,-1.343
1760382209.280968,1514168.000,52556,3,GY,1,100,1.556
1760382209.320968,1514208.000,52572,2,GY,1,100,-0.885
1760382209.360967,1514248.000,52572,2,GY,1,100,-0.519
1760382209.400966,1514288.000,52588,3,GY,1,100,6.287
1760382209.440965,1514328.000,52588,3,GY,1,100,2.075
1760382209.480965,1514368.000,52588,3,GY,1,100,-4.242
1760382209.520964,1514408.000,52605,2,GY,1,100,-3.845
1760382209.560963,1514448.000,52605,2,GY,1,100,-2.411
1760382209.600962,1514488.000,52622,3,GY,1,100,-1.953
1760382209.640962,1514528.000,52622,3,GY,1,100,0.702
1760382209.680961,1514568.000,52622,3,GY,1,100,2.167
1760382209.720960,1514608.000,52637,2,GY,1,100,1.099
1760382209.760959,1514648.000,52637,2,GY,1,100,-1.617
1760382209.800958,1514688.000,52653,3,GY,1,100,-1.984
1760382209.840958,1514728.000,52653,3,GY,1,100,-2.197
1760382209.880957,1514768.000,52653,3,GY,1,100,-2.014
1760382209.920956,1514808.000,52670,2,GY,1,100,-3.845
1760382209.960955,1514848.000,52670,2,GY,1,100,-2.380
1760382210.000955,1514888.000,52687,3,GY,1,100,-0.702
1760382210.040954,1514928.000,52687,3,GY,1,100,-0.946
1760382210.080953,1514968.000,52687,3,GY,1,100,0.122
1760382210.120952,1515008.000,52703,2,GY,1,100,0.183
1760382210.160951,1515048.000,52703,2,GY,1,100,-2.686
1760382210.200951,1515088.000,52718,3,GY,1,100,-1.801
1760382210.240950,1515128.000,52718,3,GY,1,100,2.228
1760382210.280949,1515168.000,52718,3,GY,1,100,3.448
1760382210.320948,1515208.000,52736,2,GY,1,100,3.815
1760382210.360948,1515248.000,52736,2,GY,1,100,2.258
1760382210.400947,1515288.000,52752,3,GY,1,100,0.580
1760382210.440946,1515328.000,52752,3,GY,1,100,0.824
1760382210.480945,1515368.000,52752,3,GY,1,100,0.763
1760382210.520944,1515408.000,52769,3,GY,1,100,2.075
1760382210.560944,1515448.000,52769,3,GY,1,100,0.488
1760382210.600943,1515488.000,52769,3,GY,1,100,0.488
1760382210.640942,1515528.000,52784,2,GY,1,100,-1.587
1760382210.680941,1515568.000,52784,2,GY,1,100,-0.122
1760382210.720941,1515608.000,52803,3,GY,1,100,2.319
1760382210.760940,1515648.000,52803,3,GY,1,100,0.366
1760382210.800939,1515688.000,52803,3,GY,1,100,0.427
1760382210.840938,1515728.000,52819,2,GY,1,100,-0.336
1760382210.880938,1515768.000,52819,2,GY,1,100,-3.998
1760382210.920937,1515808.000,52837,3,GY,1,100,-2.899
1760382210.960936,1515848.000,52837,3,GY,1,100,-0.122
1760382211.000935,1515888.000,52837,3,GY,1,100,-0.427
1760382211.040434,1515927.500,52851,2,GY,1,100,-2.594
1760382211.079934,1515967.000,52851,2,GY,1,100,-7.721
1760382211.120266,1516007.333,52868,3,GY,1,100,-6.561
1760382211.160599,1516047.667,52868,3,GY,1,100,-0.977
1760382211.200931,1516088.000,52868,3,GY,1,100,0.580
1760382211.240597,1516127.667,52891,3,GY,1,100,3.265
1760382211.280263,1516167.333,52891,3,GY,1,100,4.059
1760382211.319929,1516207.000,52891,3,GY,1,100,4.486
1760382211.359928,1516247.000,52907,3,GY,1,100,-0.427
1760382211.399927,1516287.000,52907,3,GY,1,100,0.000
1760382211.439927,1516327.000,52907,3,GY,1,100,-2.686
1760382211.480259,1516367.333,52924,3,GY,1,100,-1.953
1760382211.520592,1516407.667,52924,3,GY,1,100,0.610
1760382211.560924,1516448.000,52924,3,GY,1,100,1.129
1760382211.600924,1516488.000,52939,2,GY,1,100,-1.160
1760382211.640923,1516528.000,52939,2,GY,1,100,-3.357
1760382211.680922,1516568.000,52956,3,GY,1,100,-0.977
1760382211.720921,1516608.000,52956,3,GY,1,100,-0.153
1760382211.760921,1516648.000,52956,3,GY,1,100,-0.763
1760382211.800420,1516687.500,52972,2,GY,1,100,-1.282
1760382211.839919,1516727.000,52972,2,GY,1,100,2.869
1760382211.880251,1516767.333,52991,3,GY,1,100,4.639
1760382211.920584,1516807.667,52991,3,GY,1,100,5.432
1760382211.960917,1516848.000,52991,3,GY,1,100,10.040
1760382212.000916,1516888.000,53010,2,GY,1,100,1.312
1760382212.040915,1516928.000,53010,2,GY,1,100,-9.094
1760382212.080914,1516968.000,53025,3,GY,1,100,-5.646
1760382212.120914,1517008.000,53025,3,GY,1,100,0.488
1760382212.160913,1517048.000,53025,3,GY,1,100,-1.648
1760382212.200412,1517087.500,53041,2,GY,1,100,-4.395
1760382212.239911,1517127.000,53041,2,GY,1,100,-3.052
1760382212.275577,1517162.667,53059,3,GY,1,100,-2.289
1760382212.311243,1517198.333,53059,3,GY,1,100,1.099
1760382212.346909,1517234.000,53059,3,GY,1,100,3.906
1760382212.386575,1517273.667,53075,3,GY,1,100,5.615
1760382212.426241,1517313.333,53075,3,GY,1,100,5.768
1760382212.465907,1517353.000,53075,3,GY,1,100,5.127
1760382212.505906,1517393.000,53090,2,GY,1,100,4.944
1760382212.545905,1517433.000,53090,2,GY,1,100,3.937
1760382212.585904,1517473.000,53107,3,GY,1,100,3.571
1760382212.625904,1517513.000,53107,3,GY,1,100,3.723
1760382212.665903,1517553.000,53107,3,GY,1,100,0.305
1760382212.705902,1517593.000,53124,2,GY,1,100,-1.373
1760382212.745901,1517633.000,53124,2,GY,1,100,1.190
1760382212.785901,1517673.000,53140,3,GY,1,100,1.160
1760382212.825900,1517713.000,53140,3,GY,1,100,0.366
1760382212.865899,1517753.000,53140,3,GY,1,100,-2.716
1760382212.905898,1517793.000,53155,2,GY,1,100,-4.761
1760382212.945897,1517833.000,53155,2,GY,1,100,0.854
1760382212.985897,1517873.000,53172,3,GY,1,100,4.730
1760382213.025896,1517913.000,53172,3,GY,1,100,2.716
1760382213.065895,1517953.000,53172,3,GY,1,100,2.197
1760382213.105894,1517993.000,53191,2,GY,1,100,2.441
1760382213.145894,1518033.000,53191,2,GY,1,100,1.373
1760382213.185893,1518073.000,53207,3,GY,1,100,-5.035
1760382213.225892,1518113.000,53207,3,GY,1,100,-13.550
1760382213.265891,1518153.000,53207,3,GY,1,100,-10.376
1760382213.305891,1518193.000,53223,2,GY,1,100,1.373
1760382213.345890,1518233.000,53223,2,GY,1,100,-2.319
1760382213.385889,1518273.000,53239,3,GY,1,100,-7.751
1760382213.425888,1518313.000,53239,3,GY,1,100,0.183
1760382213.465887,1518353.000,53239,3,GY,1,100,4.547
1760382213.505887,1518393.000,53256,3,GY,1,100,-0.916
1760382213.545886,1518433.000,53256,3,GY,1,100,-0.793
1760382213.585885,1518473.000,53256,3,GY,1,100,-2.380
1760382213.625884,1518513.000,53273,2,GY,1,100,-3.204
1760382213.665884,1518553.000,53273,2,GY,1,100,0.702
1760382213.705883,1518593.000,53288,3,GY,1,100,-2.136
1760382213.745882,1518633.000,53288,3,GY,1,100,-10.559
1760382213.785881,1518673.000,53288,3,GY,1,100,-9.094
1760382213.825880,1518713.000,53304,2,GY,1,100,-0.580
1760382213.865880,1518753.000,53304,2,GY,1,100,8.881
1760382213.905879,1518793.000,53321,3,GY,1,100,13.306
1760382213.945878,1518833.000,53321,3,GY,1,100,-5.157
1760382213.985877,1518873.000,53321,3,GY,1,100,-11.810
1760382214.025877,1518913.000,53338,2,GY,1,100,2.625
1760382214.065876,1518953.000,53338,2,GY,1,100,1.648
1760382214.105875,1518993.000,53354,3,GY,1,100,-4.578
1760382214.145874,1519033.000,53354,3,GY,1,100,1.770
1760382214.185873,1519073.000,53354,3,GY,1,100,3.967
1760382214.225873,1519113.000,53369,2,GY,1,100,-3.174
1760382214.265872,1519153.000,53369,2,GY,1,100,-3.571
1760382214.305871,1519193.000,53387,3,GY,1,100,-0.366
1760382214.345870,1519233.000,53387,3,GY,1,100,-0.153
1760382214.385870,1519273.000,53387,3,GY,1,100,0.641
1760382214.425869,1519313.000,53403,2,GY,1,100,1.373
1760382214.465868,1519353.000,53403,2,GY,1,100,-0.641
1760382214.505867,1519393.000,53420,3,GY,1,100,-2.472
1760382214.545866,1519433.000,53420,3,GY,1,100,-1.434
