LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760385761.709516,1627524.000,5355,1,SA,1,100,0.000187
1760385762.109532,1627924.000,5423,1,SA,1,100,0.000150
1760385762.775560,1628590.000,5610,1,SA,1,100,0.000689
1760385764.308625,1630123.000,5793,1,SA,1,100,0.000318
1760385764.708641,1630523.000,5830,1,SA,1,100,0.000081
1760385765.041655,1630856.000,5898,1,SA,1,100,0.000168
1760385765.441672,1631256.000,5965,1,SA,1,100,0.000082
1760385766.041697,1631856.000,6067,1,SA,1,100,0.000144
1760385766.441714,1632256.000,6119,1,SA,1,100,0.000066
1760385766.641722,1632456.000,6152,1,SA,1,100,0.000096
1760385766.841730,1632656.000,6188,1,SA,1,100,0.000069
1760385767.041739,1632856.000,6257,1,SA,1,100,0.000233
1760385767.641764,1633456.000,6342,1,SA,1,100,0.000165
1760385767.908775,1633723.000,6393,1,SA,1,100,0.000224
1760385768.241789,1634056.000,6433,1,SA,1,100,0.000073
1760385769.107825,1634922.000,6581,1,SA,1,100,0.000078
1760385769.441839,1635256.000,6681,1,SA,1,100,0.000406
1760385770.041864,1635856.000,6766,1,SA,1,100,0.000298
1760385770.574886,1636389.000,6833,1,SA,1,100,0.000156
1760385770.975903,1636790.000,6919,1,SA,1,100,0.000302
1760385771.507926,1637322.000,7035,1,SA,1,100,0.000436
1760385772.040948,1637855.000,7068,1,SA,1,100,0.000064
1760385772.240956,1638055.000,7154,1,SA,1,100,0.000476
1760385772.907984,1638722.000,7223,1,SA,1,100,0.000252
1760385773.641015,1639455.000,7330,1,SA,1,100,0.000093
1760385773.841023,1639655.000,7397,1,SA,1,100,0.000283
1760385774.241040,1640055.000,7481,1,SA,1,100,0.000444
1760385774.908068,1640722.000,7535,1,SA,1,100,0.000069
1760385775.108076,1640922.000,7586,1,SA,1,100,0.000153
1760385775.641098,1641455.000,7687,1,SA,1,100,0.000291
1760385776.174121,1641988.000,7756,1,SA,1,100,0.000075
1760385776.374129,1642188.000,7792,1,SA,1,100,0.000141
1760385777.174162,1642988.000,7908,1,SA,1,100,0.000061
1760385777.508176,1643322.000,8078,1,SA,1,100,0.000796
1760385778.641224,1644455.000,8233,1,SA,1,100,0.000528
1760385779.374254,1645188.000,8284,1,SA,1,100,0.000099
1760385780.107285,1645921.000,8419,1,SA,1,100,0.000159
1760385780.907319,1646721.000,8536,1,SA,1,100,0.000060
1760385781.241333,1647055.000,8605,1,SA,1,100,0.000073
1760385781.440341,1647254.000,8641,1,SA,1,100,0.000130
1760385781.840358,1647654.000,8708,1,SA,1,100,0.000121
1760385782.240374,1648054.000,8793,1,SA,1,100,0.000293
1760385783.040408,1648854.000,8925,1,SA,1,100,0.000226
1760385783.374422,1649188.000,8980,1,SA,1,100,0.000262
1760385783.907444,1649721.000,9049,1,SA,1,100,0.000164
1760385784.841483,1650655.000,9232,1,SA,1,100,0.000270
1760385785.373505,1651187.000,9300,1,SA,1,100,0.000187
1760385785.840525,1651654.000,9367,1,SA,1,100,0.000052
1760385786.440550,1652254.000,9468,1,SA,1,100,0.000075
1760385786.640558,1652454.000,9520,1,SA,1,100,0.000206
1760385787.107578,1652921.000,9587,1,SA,1,100,0.000146
1760385787.640600,1653454.000,9737,1,SA,1,100,0.000543
1760385788.440634,1654254.000,9818,1,SA,1,100,0.000277
1760385788.973656,1654787.000,9926,1,SA,1,100,0.000278
1760385789.507678,1655321.000,10011,1,SA,1,100,0.000332
1760385789.973698,1655787.000,10109,1,SA,1,100,0.000471
1760385790.973739,1656787.000,10226,1,SA,1,100,0.000150
1760385791.240751,1657054.000,10312,1,SA,1,100,0.000333
1760385791.973781,1657787.000,10382,1,SA,1,100,0.000089
1760385792.173790,1657987.000,10449,1,SA,1,100,0.000262
1760385792.573806,1658387.000,10485,1,SA,1,100,0.000066
1760385792.906820,1658720.000,10535,1,SA,1,100,0.000072
1760385793.106829,1658920.000,10636,1,SA,1,100,0.000403
1760385793.907862,1659721.000,10725,1,SA,1,100,0.000185
1760385794.507887,1660321.000,10826,1,SA,1,100,0.000159
1760385794.839901,1660653.000,10878,1,SA,1,100,0.000150
1760385795.106912,1660920.000,10914,1,SA,1,100,0.000068
1760385795.306921,1661120.000,10965,1,SA,1,100,0.000194
1760385795.639935,1661453.000,11000,1,SA,1,100,0.000077
1760385796.106954,1661920.000,11151,1,SA,1,100,0.000424
1760385796.840985,1662654.000,11252,1,SA,1,100,0.000370
1760385797.773024,1663586.000,11435,1,SA,1,100,0.000539
1760385798.440052,1664253.000,11469,1,SA,1,100,0.000166
1760385798.974074,1664787.000,11557,1,SA,1,100,0.000147
1760385799.373091,1665186.000,11625,1,SA,1,100,0.000135
1760385799.640102,1665453.000,11660,1,SA,1,100,0.000090
1760385799.973116,1665786.000,11745,1,SA,1,100,0.000227
1760385800.573141,1666386.000,11843,1,SA,1,100,0.000176
1760385801.040160,1666853.000,11913,1,SA,1,100,0.000134
1760385801.306172,1667119.000,11965,1,SA,1,100,0.000197
1760385801.640186,1667453.000,11998,1,SA,1,100,0.000069
1760385801.973199,1667786.000,12049,1,SA,1,100,0.000053
1760385802.306213,1668119.000,12166,1,SA,1,100,0.000372
1760385803.106247,1668919.000,12284,1,SA,1,100,0.000288
1760385804.239294,1670052.000,12485,1,SA,1,100,0.000369
1760385804.772316,1670585.000,12504,1,SA,1,100,0.000065
1760385804.972325,1670785.000,12539,1,SA,1,100,0.000095
1760385805.306339,1671119.000,12606,1,SA,1,100,0.000181
1760385805.572350,1671385.000,12656,1,SA,1,100,0.000147
1760385805.972367,1671785.000,12723,1,SA,1,100,0.000175
1760385806.240378,1672053.000,12761,1,SA,1,100,0.000059
1760385806.440386,1672253.000,12795,1,SA,1,100,0.000076
1760385806.772400,1672585.000,12846,1,SA,1,100,0.000073
1760385806.972409,1672785.000,12929,1,SA,1,100,0.000382
1760385807.506431,1673319.000,12965,1,SA,1,100,0.000063
1760385807.839445,1673652.000,13063,1,SA,1,100,0.000291
1760385808.373467,1674186.000,13148,1,SA,1,100,0.000218
1760385809.305506,1675118.000,13285,1,SA,1,100,0.000113
1760385809.706523,1675519.000,13337,1,SA,1,100,0.000050
1760385809.906531,1675719.000,13422,1,SA,1,100,0.000424
1760385810.572559,1676385.000,13505,1,SA,1,100,0.000161
1760385811.172584,1676985.000,13592,1,SA,1,100,0.000101
1760385811.772609,1677585.000,13741,1,SA,1,100,0.000395
1760385812.839654,1678652.000,13873,1,SA,1,100,0.000212
1760385813.439679,1679252.000,13958,1,SA,1,100,0.000055
1760385813.772693,1679585.000,14008,1,SA,1,100,0.000070
1760385814.238712,1680051.000,14097,1,SA,1,100,0.000056
1760385814.705732,1680518.000,14181,1,SA,1,100,0.000115
1760385814.971743,1680784.000,14214,1,SA,1,100,0.000045
1760385815.305757,1681118.000,14347,1,SA,1,100,0.000468
1760385816.105790,1681918.000,14416,1,SA,1,100,0.000173
1760385816.971827,1682784.000,14633,1,SA,1,100,0.000569
1760385818.171877,1683984.000,14734,1,SA,1,100,0.000061
1760385818.371885,1684184.000,14784,1,SA,1,100,0.000119
1760385818.771902,1684584.000,14836,1,SA,1,100,0.000038
1760385819.104916,1684917.000,14887,1,SA,1,100,0.000062
1760385819.304924,1685117.000,14959,1,SA,1,100,0.000139
1760385819.638938,1685451.000,15026,1,SA,1,100,0.000248
1760385820.304966,1686117.000,15127,1,SA,1,100,0.000214
1760385820.772986,1686585.000,15194,1,SA,1,100,0.000133
1760385821.038997,1686851.000,15231,1,SA,1,100,0.000063
1760385821.238005,1687050.000,15266,1,SA,1,100,0.000071
1760385821.438014,1687250.000,15301,1,SA,1,100,0.000137
1760385821.706025,1687518.000,15336,1,SA,1,100,0.000035
1760385821.906033,1687718.000,15435,1,SA,1,100,0.000406
1760385822.638064,1688450.000,15488,1,SA,1,100,0.000048
1760385822.838072,1688650.000,15540,1,SA,1,100,0.000119
1760385823.639106,1689451.000,15704,1,SA,1,100,0.000380
1760385824.572145,1690384.000,15810,1,SA,1,100,0.000101
1760385824.772153,1690584.000,15894,1,SA,1,100,0.000323
1760385825.372178,1691184.000,15977,1,SA,1,100,0.000239
1760385825.772195,1691584.000,16029,1,SA,1,100,0.000102
1760385826.172211,1691984.000,16081,1,SA,1,100,0.000033
1760385826.505225,1692317.000,16165,1,SA,1,100,0.000208
1760385827.038248,1692850.000,16233,1,SA,1,100,0.000094
1760385827.438264,1693250.000,16332,1,SA,1,100,0.000329
1760385828.571312,1694383.000,16531,1,SA,1,100,0.000307
1760385829.238340,1695050.000,16583,1,SA,1,100,0.000046
1760385829.438348,1695250.000,16655,1,SA,1,100,0.000209
1760385829.771362,1695583.000,16690,1,SA,1,100,0.000130
1760385830.038373,1695850.000,16742,1,SA,1,100,0.000113
1760385830.704401,1696516.000,16874,1,SA,1,100,0.000329
1760385831.171421,1696983.000,16926,1,SA,1,100,0.000144
1760385831.571437,1697383.000,16977,1,SA,1,100,0.000085
1760385831.771446,1697583.000,17013,1,SA,1,100,0.000072
1760385831.971454,1697783.000,17080,1,SA,1,100,0.000157
1760385832.571479,1698383.000,17195,1,SA,1,100,0.000303
1760385833.304510,1699116.000,17279,1,SA,1,100,0.000137
1760385833.971538,1699783.000,17412,1,SA,1,100,0.000173
1760385834.504560,1700316.000,17500,1,SA,1,100,0.000260
1760385835.037582,1700849.000,17568,1,SA,1,100,0.000139
1760385835.370596,1701182.000,17603,1,SA,1,100,0.000070
1760385835.704610,1701516.000,17673,1,SA,1,100,0.000105
1760385836.370638,1702182.000,17807,1,SA,1,100,0.000259
1760385836.904660,1702716.000,17990,1,SA,1,100,0.000910
