LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760380302.601695,317474.000,50846,1,SR,1,100,0.266667
1760380303.401704,318274.000,50980,1,SR,1,100,0.200000
1760380303.868709,318741.000,51053,1,SR,1,100,0.133333
1760380304.134712,319007.000,51074,1,SR,1,100,0.066667
1760380304.600718,319473.000,51156,1,SR,1,100,0.133333
1760380304.867720,319740.000,51226,1,SR,1,100,0.266667
1760380305.934732,320807.000,51426,1,SR,1,100,0.333333
1760380306.400737,321273.000,51564,1,SR,1,100,0.733333
1760380307.800753,322673.000,51748,1,SR,1,100,0.400000
1760380308.733763,323606.000,51851,1,SR,1,100,0.133333
1760380309.266769,324139.000,51957,1,SR,1,100,0.266667
1760380309.934777,324807.000,52075,1,SR,1,100,0.333333
1760380310.667784,325540.000,52376,1,SR,1,100,1.333333
1760380312.133801,327006.000,52512,1,SR,1,100,0.733333
1760380313.000810,327873.000,52545,1,SR,1,100,0.066667
1760380313.600817,328473.000,52646,1,SR,1,100,0.066667
1760380315.133834,330006.000,52899,1,SR,1,100,0.133333
1760380316.466849,331339.000,53116,1,SR,1,100,0.133333
1760380316.732852,331605.000,53168,1,SR,1,100,0.133333
1760380317.533860,332406.000,53336,1,SR,1,100,0.333333
1760380318.666873,333539.000,53536,1,SR,1,100,0.466667
1760380319.399881,334272.000,53612,1,SR,1,100,0.200000
1760380319.732885,334605.000,53679,1,SR,1,100,0.200000
1760380320.199890,335072.000,53829,1,SR,1,100,0.666667
1760380321.399903,336272.000,53928,1,SR,1,100,0.133333
1760380322.333914,337206.000,54167,1,SR,1,100,0.533333
1760380322.999921,337872.000,54201,1,SR,1,100,0.066667
