LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760385474.352475,1340167.000,23290,1,BI,1,100,1280
1760385474.991473,1340806.000,23391,1,BI,1,100,640
1760385476.431468,1342246.000,23629,1,BI,1,100,1440
1760385476.991467,1342806.000,23736,1,BI,1,100,560
1760385477.551465,1343366.000,23837,1,BI,1,100,560
1760385478.191463,1344006.000,23937,1,BI,1,100,640
1760385478.831461,1344646.000,24042,1,BI,1,100,640
1760385479.444459,1345259.000,24143,1,BI,1,100,600
1760385480.004457,1345819.000,24246,1,BI,1,100,560
1760385480.724455,1346539.000,24363,1,BI,1,100,720
1760385481.884451,1347699.000,24554,1,BI,1,100,1160
1760385483.204447,1349019.000,24777,1,BI,1,100,1320
1760385485.244440,1351059.000,25113,1,BI,1,100,2040
1760385485.884438,1351699.000,25214,1,BI,1,100,640
1760385487.244434,1353059.000,25459,1,BI,1,100,1360
1760385488.764429,1354579.000,25713,1,BI,1,100,1520
1760385489.217428,1355032.000,25782,1,BI,1,100,440
1760385490.577423,1356392.000,26020,1,BI,1,100,1360
1760385491.217421,1357032.000,26124,1,BI,1,100,640
1760385491.936419,1357751.000,26242,1,BI,1,100,720
1760385495.256409,1361071.000,26800,1,BI,1,100,3320
1760385496.776404,1362591.000,27057,1,BI,1,100,1520
1760385497.296402,1363111.000,27143,1,BI,1,100,520
1760385500.029393,1365844.000,27600,1,BI,1,100,2720
1760385500.749391,1366564.000,27720,1,BI,1,100,720
1760385502.869385,1368684.000,28084,1,BI,1,100,2120
1760385503.669382,1369484.000,28206,1,BI,1,100,800
1760385504.269380,1370084.000,28306,1,BI,1,100,600
1760385504.948378,1370763.000,28424,1,BI,1,100,680
1760385505.748375,1371563.000,28560,1,BI,1,100,800
1760385506.348373,1372163.000,28663,1,BI,1,100,600
1760385506.988371,1372803.000,28766,1,BI,1,100,640
1760385507.762369,1373577.000,28905,1,BI,1,100,760
1760385508.441367,1374256.000,29008,1,BI,1,100,680
1760385509.001365,1374816.000,29113,1,BI,1,100,560
1760385511.241358,1377056.000,29480,1,BI,1,100,2240
1760385511.761356,1377576.000,29567,1,BI,1,100,520
1760385512.481354,1378296.000,29684,1,BI,1,100,720
1760385513.001352,1378816.000,29776,1,BI,1,100,520
1760385513.801350,1379616.000,29914,1,BI,1,100,800
1760385515.521344,1381336.000,30199,1,BI,1,100,1720
1760385517.534338,1383349.000,30537,1,BI,1,100,2000
1760385522.413322,1388228.000,31334,1,BI,1,100,4880
1760385523.133320,1388948.000,31455,1,BI,1,100,720
1760385523.653319,1389468.000,31542,1,BI,1,100,520
1760385527.666306,1393481.000,32212,1,BI,1,100,4000
1760385532.306291,1398121.000,32973,1,BI,1,100,4640
1760385533.586287,1399401.000,33180,1,BI,1,100,1280
1760385534.066286,1399881.000,33266,1,BI,1,100,480
1760385535.345282,1401160.000,33468,1,BI,1,100,1280
1760385536.119279,1401934.000,33604,1,BI,1,100,760
1760385539.478268,1405293.000,34168,1,BI,1,100,3360
1760385540.198266,1406013.000,34286,1,BI,1,100,720
1760385541.878261,1407693.000,34559,1,BI,1,100,1680
1760385547.771242,1413586.000,35539,1,BI,1,100,5880
1760385548.411240,1414226.000,35644,1,BI,1,100,640
1760385550.850232,1416665.000,36048,1,BI,1,100,2440
