LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760385220.072085,1085885.000,46084,3,GX,1,100,37.018
1760385220.112083,1085925.000,46084,3,GX,1,100,42.633
1760385220.152082,1085965.000,46084,3,GX,1,100,60.822
1760385220.192080,1086005.000,46103,2,GX,1,100,47.974
1760385220.232079,1086045.000,46103,2,GX,1,100,22.736
1760385220.272078,1086085.000,46119,3,GX,1,100,-11.322
1760385220.312077,1086125.000,46119,3,GX,1,100,-28.748
1760385220.352075,1086165.000,46119,3,GX,1,100,-39.215
1760385220.392074,1086205.000,46134,2,GX,1,100,-24.475
1760385220.432072,1086245.000,46134,2,GX,1,100,-28.625
1760385220.472071,1086285.000,46154,3,GX,1,100,-33.752
1760385220.512069,1086325.000,46154,3,GX,1,100,-53.650
1760385220.552068,1086365.000,46154,3,GX,1,100,-71.808
1760385220.592067,1086405.000,46170,2,GX,1,100,-69.580
1760385220.632066,1086445.000,46170,2,GX,1,100,-49.438
1760385220.672064,1086485.000,46189,3,GX,1,100,-35.736
1760385220.712063,1086525.000,46189,3,GX,1,100,-21.973
1760385220.752061,1086565.000,46189,3,GX,1,100,-25.665
1760385220.792060,1086605.000,46203,2,GX,1,100,-33.203
1760385220.832058,1086645.000,46203,2,GX,1,100,-15.045
1760385220.872057,1086685.000,46223,3,GX,1,100,31.616
1760385220.912056,1086725.000,46223,3,GX,1,100,47.607
1760385220.952055,1086765.000,46223,3,GX,1,100,87.708
1760385220.992053,1086805.000,46239,3,GX,1,100,68.726
1760385221.032052,1086845.000,46239,3,GX,1,100,61.462
1760385221.072050,1086885.000,46239,3,GX,1,100,28.473
1760385221.108549,1086921.500,46261,4,GX,1,100,-12.756
1760385221.145048,1086958.000,46261,4,GX,1,100,-37.079
1760385221.181546,1086994.500,46261,4,GX,1,100,-29.358
1760385221.218045,1087031.000,46261,4,GX,1,100,-15.625
1760385221.258044,1087071.000,46282,2,GX,1,100,-18.311
1760385221.298043,1087111.000,46282,2,GX,1,100,-35.980
1760385221.338041,1087151.000,46299,3,GX,1,100,-34.943
1760385221.378040,1087191.000,46299,3,GX,1,100,-62.500
1760385221.418038,1087231.000,46299,3,GX,1,100,-28.442
1760385221.458037,1087271.000,46315,2,GX,1,100,-33.691
1760385221.498035,1087311.000,46315,2,GX,1,100,-25.330
1760385221.538034,1087351.000,46335,3,GX,1,100,-9.827
1760385221.578033,1087391.000,46335,3,GX,1,100,-7.019
1760385221.618032,1087431.000,46335,3,GX,1,100,-5.951
1760385221.658030,1087471.000,46351,2,GX,1,100,-8.514
1760385221.698029,1087511.000,46351,2,GX,1,100,8.820
1760385221.738027,1087551.000,46369,3,GX,1,100,43.243
1760385221.778026,1087591.000,46369,3,GX,1,100,58.136
1760385221.818024,1087631.000,46369,3,GX,1,100,52.917
1760385221.858023,1087671.000,46385,2,GX,1,100,39.001
1760385221.898022,1087711.000,46385,2,GX,1,100,11.780
1760385221.938020,1087751.000,46402,3,GX,1,100,-31.738
1760385221.978019,1087791.000,46402,3,GX,1,100,-35.553
1760385222.018018,1087831.000,46402,3,GX,1,100,-27.771
1760385222.058016,1087871.000,46418,2,GX,1,100,-32.593
1760385222.098015,1087911.000,46418,2,GX,1,100,-27.771
1760385222.138013,1087951.000,46438,3,GX,1,100,-6.989
1760385222.178012,1087991.000,46438,3,GX,1,100,-51.331
1760385222.218011,1088031.000,46438,3,GX,1,100,-28.687
1760385222.258009,1088071.000,46454,2,GX,1,100,-43.396
