LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760381152.146341,457033.000,7982,2,GX,1,100,-0.671
1760381152.186342,457073.000,8005,3,GX,1,100,-0.824
1760381152.226342,457113.000,8005,3,GX,1,100,-0.885
1760381152.266342,457153.000,8005,3,GX,1,100,-0.671
1760381152.306343,457193.000,8023,2,GX,1,100,-0.549
1760381152.346343,457233.000,8023,2,GX,1,100,-0.580
1760381152.386343,457273.000,8041,3,GX,1,100,-0.824
1760381152.426343,457313.000,8041,3,GX,1,100,-0.641
1760381152.466344,457353.000,8041,3,GX,1,100,-0.366
1760381152.506344,457393.000,8057,2,GX,1,100,-0.885
1760381152.546345,457433.000,8057,2,GX,1,100,-0.793
1760381152.586345,457473.000,8072,3,GX,1,100,-0.946
1760381152.626345,457513.000,8072,3,GX,1,100,-0.458
1760381152.666345,457553.000,8072,3,GX,1,100,-1.129
1760381152.706346,457593.000,8089,2,GX,1,100,-0.610
1760381152.746346,457633.000,8089,2,GX,1,100,-0.763
1760381152.786346,457673.000,8106,3,GX,1,100,-0.031
1760381152.826347,457713.000,8106,3,GX,1,100,0.031
1760381152.866347,457753.000,8106,3,GX,1,100,-0.671
1760381152.906347,457793.000,8122,2,GX,1,100,-0.305
1760381152.946348,457833.000,8122,2,GX,1,100,0.153
1760381152.986348,457873.000,8139,3,GX,1,100,-0.153
1760381153.026348,457913.000,8139,3,GX,1,100,-0.153
1760381153.066349,457953.000,8139,3,GX,1,100,-0.122
1760381153.106349,457993.000,8156,3,GX,1,100,-0.183
1760381153.146349,458033.000,8156,3,GX,1,100,-0.214
1760381153.186349,458073.000,8156,3,GX,1,100,-1.129
1760381153.226350,458113.000,8173,2,GX,1,100,-0.824
1760381153.266350,458153.000,8173,2,GX,1,100,-0.763
1760381153.306350,458193.000,8189,3,GX,1,100,-0.702
1760381153.346351,458233.000,8189,3,GX,1,100,-0.214
1760381153.386351,458273.000,8189,3,GX,1,100,-0.793
1760381153.426351,458313.000,8205,2,GX,1,100,-0.519
1760381153.466352,458353.000,8205,2,GX,1,100,-0.641
1760381153.506352,458393.000,8221,3,GX,1,100,-1.099
1760381153.546352,458433.000,8221,3,GX,1,100,-1.282
1760381153.586353,458473.000,8221,3,GX,1,100,-1.068
1760381153.626353,458513.000,8238,2,GX,1,100,-1.648
1760381153.666353,458553.000,8238,2,GX,1,100,-0.641
1760381153.706354,458593.000,8257,3,GX,1,100,-0.549
1760381153.746354,458633.000,8257,3,GX,1,100,-0.580
1760381153.786354,458673.000,8257,3,GX,1,100,-0.183
1760381153.826355,458713.000,8272,2,GX,1,100,-0.214
1760381153.866355,458753.000,8272,2,GX,1,100,-0.397
1760381153.906355,458793.000,8288,3,GX,1,100,-0.305
1760381153.946355,458833.000,8288,3,GX,1,100,-0.610
1760381153.986356,458873.000,8288,3,GX,1,100,-0.793
1760381154.026356,458913.000,8305,2,GX,1,100,-1.587
1760381154.066356,458953.000,8305,2,GX,1,100,-0.580
1760381154.106357,458993.000,8322,3,GX,1,100,-0.305
1760381154.146357,459033.000,8322,3,GX,1,100,-0.793
1760381154.186357,459073.000,8322,3,GX,1,100,-1.160
1760381154.226358,459113.000,8338,2,GX,1,100,-1.556
1760381154.266358,459153.000,8338,2,GX,1,100,-1.251
1760381154.306358,459193.000,8355,3,GX,1,100,-0.946
1760381154.346359,459233.000,8355,3,GX,1,100,-0.702
1760381154.386359,459273.000,8355,3,GX,1,100,-0.854
1760381154.426359,459313.000,8373,2,GX,1,100,-0.641
1760381154.466360,459353.000,8373,2,GX,1,100,-0.763
1760381154.506360,459393.000,8389,3,GX,1,100,-0.916
1760381154.546360,459433.000,8389,3,GX,1,100,-0.793
1760381154.586360,459473.000,8389,3,GX,1,100,-0.488
1760381154.626361,459513.000,8407,2,GX,1,100,-0.549
1760381154.666361,459553.000,8407,2,GX,1,100,-0.610
1760381154.706362,459593.000,8423,3,GX,1,100,-0.732
1760381154.746362,459633.000,8423,3,GX,1,100,-0.732
1760381154.786362,459673.000,8423,3,GX,1,100,-0.671
1760381154.826362,459713.000,8440,3,GX,1,100,-0.732
1760381154.866363,459753.000,8440,3,GX,1,100,-0.732
1760381154.906363,459793.000,8440,3,GX,1,100,-0.946
1760381154.946363,459833.000,8456,2,GX,1,100,-0.763
