LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1760380458.693422,473565.000,11043,3,AZ,1,100,0.300
1760380458.733420,473605.000,11043,3,AZ,1,100,0.303
1760380458.773417,473645.000,11043,3,AZ,1,100,0.234
1760380458.813415,473685.000,11059,3,AZ,1,100,0.241
1760380458.853413,473725.000,11059,3,AZ,1,100,0.257
1760380458.893410,473765.000,11059,3,AZ,1,100,0.226
1760380458.933408,473805.000,11076,2,AZ,1,100,0.155
1760380458.973405,473845.000,11076,2,AZ,1,100,0.161
1760380459.013403,473885.000,11090,3,AZ,1,100,0.116
1760380459.053401,473925.000,11090,3,AZ,1,100,0.095
1760380459.093398,473965.000,11090,3,AZ,1,100,0.104
1760380459.133396,474005.000,11110,2,AZ,1,100,0.127
1760380459.173393,474045.000,11110,2,AZ,1,100,0.123
1760380459.213391,474085.000,11128,3,AZ,1,100,0.139
1760380459.253388,474125.000,11128,3,AZ,1,100,0.162
1760380459.293386,474165.000,11128,3,AZ,1,100,0.178
1760380459.333384,474205.000,11145,2,AZ,1,100,0.212
1760380459.373381,474245.000,11145,2,AZ,1,100,0.240
1760380459.413379,474285.000,11160,3,AZ,1,100,0.270
1760380459.453376,474325.000,11160,3,AZ,1,100,0.257
1760380459.493374,474365.000,11160,3,AZ,1,100,0.226
1760380459.533371,474405.000,11177,2,AZ,1,100,0.243
1760380459.573369,474445.000,11177,2,AZ,1,100,0.176
1760380459.613367,474485.000,11193,3,AZ,1,100,0.215
1760380459.653364,474525.000,11193,3,AZ,1,100,0.094
1760380459.693362,474565.000,11193,3,AZ,1,100,0.020
1760380459.729360,474601.000,11213,3,AZ,1,100,0.091
1760380459.765357,474637.000,11213,3,AZ,1,100,0.177
1760380459.801355,474673.000,11213,3,AZ,1,100,0.237
1760380459.840853,474712.500,11229,2,AZ,1,100,0.243
1760380459.880351,474752.000,11229,2,AZ,1,100,0.260
1760380459.920681,474792.333,11246,3,AZ,1,100,0.283
1760380459.961012,474832.667,11246,3,AZ,1,100,0.281
1760380460.001343,474873.000,11246,3,AZ,1,100,0.255
1760380460.040841,474912.500,11262,2,AZ,1,100,0.217
1760380460.080338,474952.000,11262,2,AZ,1,100,0.225
1760380460.120336,474992.000,11280,3,AZ,1,100,0.276
1760380460.160334,475032.000,11280,3,AZ,1,100,0.303
1760380460.200331,475072.000,11280,3,AZ,1,100,0.240
1760380460.240329,475112.000,11294,2,AZ,1,100,0.200
1760380460.280326,475152.000,11294,2,AZ,1,100,0.143
1760380460.320324,475192.000,11311,3,AZ,1,100,0.056
1760380460.360322,475232.000,11311,3,AZ,1,100,0.037
1760380460.400319,475272.000,11311,3,AZ,1,100,0.075
1760380460.440317,475312.000,11328,2,AZ,1,100,0.124
1760380460.480314,475352.000,11328,2,AZ,1,100,0.146
1760380460.520312,475392.000,11347,3,AZ,1,100,0.172
1760380460.560309,475432.000,11347,3,AZ,1,100,0.193
1760380460.600307,475472.000,11347,3,AZ,1,100,0.189
1760380460.640305,475512.000,11362,2,AZ,1,100,0.188
1760380460.680302,475552.000,11362,2,AZ,1,100,0.191
1760380460.720300,475592.000,11379,3,AZ,1,100,0.255
1760380460.760297,475632.000,11379,3,AZ,1,100,0.288
1760380460.800295,475672.000,11379,3,AZ,1,100,0.242
1760380460.840292,475712.000,11395,3,AZ,1,100,0.196
1760380460.880290,475752.000,11395,3,AZ,1,100,0.221
1760380460.920288,475792.000,11395,3,AZ,1,100,0.145
1760380460.960285,475832.000,11412,2,AZ,1,100,0.097
1760380461.000283,475872.000,11412,2,AZ,1,100,0.094
1760380461.040280,475912.000,11431,3,AZ,1,100,0.135
1760380461.080278,475952.000,11431,3,AZ,1,100,0.228
1760380461.120275,475992.000,11431,3,AZ,1,100,0.252
1760380461.160273,476032.000,11446,2,AZ,1,100,0.251
1760380461.200271,476072.000,11446,2,AZ,1,100,0.274
1760380461.240268,476112.000,11462,3,AZ,1,100,0.277
1760380461.280266,476152.000,11462,3,AZ,1,100,0.268
1760380461.320264,476192.000,11462,3,AZ,1,100,0.254
1760380461.360261,476232.000,11479,2,AZ,1,100,0.243
1760380461.400259,476272.000,11479,2,AZ,1,100,0.251
1760380461.440256,476312.000,11498,3,AZ,1,100,0.301
1760380461.480254,476352.000,11498,3,AZ,1,100,0.304
1760380461.520252,476392.000,11498,3,AZ,1,100,0.175
1760380461.560249,476432.000,11513,2,AZ,1,100,0.098
1760380461.600247,476472.000,11513,2,AZ,1,100,0.014
1760380461.640244,476512.000,11531,3,AZ,1,100,0.030
1760380461.680242,476552.000,11531,3,AZ,1,100,0.069
1760380461.720239,476592.000,11531,3,AZ,1,100,0.114
1760380461.760237,476632.000,11549,2,AZ,1,100,0.125
1760380461.800235,476672.000,11549,2,AZ,1,100,0.118
1760380461.840232,476712.000,11565,3,AZ,1,100,0.126
1760380461.880230,476752.000,11565,3,AZ,1,100,0.046
1760380461.920227,476792.000,11565,3,AZ,1,100,0.198
1760380461.960225,476832.000,11582,2,AZ,1,100,0.183
1760380462.000222,476872.000,11582,2,AZ,1,100,0.210
1760380462.040220,476912.000,11599,3,AZ,1,100,0.236
1760380462.080218,476952.000,11599,3,AZ,1,100,0.233
1760380462.120215,476992.000,11599,3,AZ,1,100,0.248
1760380462.160213,477032.000,11618,3,AZ,1,100,0.155
1760380462.200210,477072.000,11618,3,AZ,1,100,0.158
1760380462.240208,477112.000,11618,3,AZ,1,100,0.032
1760380462.280205,477152.000,11634,2,AZ,1,100,0.035
1760380462.320203,477192.000,11634,2,AZ,1,100,0.102
1760380462.360201,477232.000,11649,3,AZ,1,100,0.186
1760380462.400198,477272.000,11649,3,AZ,1,100,0.208
1760380462.440196,477312.000,11649,3,AZ,1,100,0.248
1760380462.480193,477352.000,11666,2,AZ,1,100,0.270
1760380462.520191,477392.000,11666,2,AZ,1,100,0.276
1760380462.560189,477432.000,11688,3,AZ,1,100,0.293
1760380462.600186,477472.000,11688,3,AZ,1,100,0.278
1760380462.640184,477512.000,11688,3,AZ,1,100,0.223
1760380462.680181,477552.000,11704,2,AZ,1,100,0.248
1760380462.720179,477592.000,11704,2,AZ,1,100,0.268
1760380462.759843,477631.667,11723,3,AZ,1,100,0.252
1760380462.799507,477671.333,11723,3,AZ,1,100,0.202
1760380462.839172,477711.000,11723,3,AZ,1,100,0.157
1760380462.879669,477751.500,11738,2,AZ,1,100,0.125
1760380462.920167,477792.000,11738,2,AZ,1,100,0.091
1760380462.959831,477831.667,11755,3,AZ,1,100,0.081
1760380462.999495,477871.333,11755,3,AZ,1,100,0.082
1760380463.039160,477911.000,11755,3,AZ,1,100,0.113
1760380463.079657,477951.500,11774,2,AZ,1,100,0.122
1760380463.120155,477992.000,11774,2,AZ,1,100,0.142
1760380463.159819,478031.667,11793,3,AZ,1,100,0.178
1760380463.199483,478071.333,11793,3,AZ,1,100,0.211
1760380463.239148,478111.000,11793,3,AZ,1,100,0.228
1760380463.279645,478151.500,11807,2,AZ,1,100,0.249
1760380463.320143,478192.000,11807,2,AZ,1,100,0.274
1760380463.360140,478232.000,11825,3,AZ,1,100,0.244
1760380463.400138,478272.000,11825,3,AZ,1,100,0.181
1760380463.440135,478312.000,11825,3,AZ,1,100,0.198
1760380463.475466,478347.333,11841,3,AZ,1,100,0.136
1760380463.510798,478382.667,11841,3,AZ,1,100,0.122
1760380463.546129,478418.000,11841,3,AZ,1,100,0.036
1760380463.586127,478458.000,11860,2,AZ,1,100,0.131
1760380463.626124,478498.000,11860,2,AZ,1,100,0.177
1760380463.666122,478538.000,11874,3,AZ,1,100,0.256
1760380463.706119,478578.000,11874,3,AZ,1,100,0.246
1760380463.746117,478618.000,11874,3,AZ,1,100,0.256
1760380463.786114,478658.000,11892,3,AZ,1,100,0.280
1760380463.826112,478698.000,11892,3,AZ,1,100,0.281
1760380463.866110,478738.000,11892,3,AZ,1,100,0.274
1760380463.906107,478778.000,11910,2,AZ,1,100,0.254
1760380463.946105,478818.000,11910,2,AZ,1,100,0.213
1760380463.986102,478858.000,11927,3,AZ,1,100,0.277
1760380464.026100,478898.000,11927,3,AZ,1,100,0.285
1760380464.066097,478938.000,11927,3,AZ,1,100,0.287
1760380464.106095,478978.000,11942,2,AZ,1,100,0.146
1760380464.146093,479018.000,11942,2,AZ,1,100,0.126
1760380464.186090,479058.000,11959,3,AZ,1,100,0.087
1760380464.226088,479098.000,11959,3,AZ,1,100,0.107
1760380464.266085,479138.000,11959,3,AZ,1,100,0.114
1760380464.306083,479178.000,11975,2,AZ,1,100,0.102
1760380464.346081,479218.000,11975,2,AZ,1,100,0.109
1760380464.386078,479258.000,11993,3,AZ,1,100,0.114
1760380464.426076,479298.000,11993,3,AZ,1,100,0.152
1760380464.466074,479338.000,11993,3,AZ,1,100,0.167
1760380464.506071,479378.000,12009,2,AZ,1,100,0.185
1760380464.546069,479418.000,12009,2,AZ,1,100,0.221
1760380464.586066,479458.000,12026,3,AZ,1,100,0.246
1760380464.626064,479498.000,12026,3,AZ,1,100,0.279
1760380464.666061,479538.000,12026,3,AZ,1,100,0.232
1760380464.706059,479578.000,12042,2,AZ,1,100,0.151
1760380464.746057,479618.000,12042,2,AZ,1,100,0.163
1760380464.786054,479658.000,12060,3,AZ,1,100,0.174
1760380464.826052,479698.000,12060,3,AZ,1,100,0.169
1760380464.866049,479738.000,12060,3,AZ,1,100,0.049
1760380464.906047,479778.000,12075,2,AZ,1,100,0.087
1760380464.946044,479818.000,12075,2,AZ,1,100,0.139
1760380464.986042,479858.000,12093,3,AZ,1,100,0.230
1760380465.026040,479898.000,12093,3,AZ,1,100,0.254
1760380465.066037,479938.000,12093,3,AZ,1,100,0.235
1760380465.106035,479978.000,12110,2,AZ,1,100,0.245
1760380465.146032,480018.000,12110,2,AZ,1,100,0.241
1760380465.186030,480058.000,12127,3,AZ,1,100,0.249
1760380465.226027,480098.000,12127,3,AZ,1,100,0.225
1760380465.266025,480138.000,12127,3,AZ,1,100,0.202
1760380465.306023,480178.000,12145,3,AZ,1,100,0.228
1760380465.346020,480218.000,12145,3,AZ,1,100,0.270
1760380465.386018,480258.000,12145,3,AZ,1,100,0.311
1760380465.426015,480298.000,12161,2,AZ,1,100,0.150
1760380465.466013,480338.000,12161,2,AZ,1,100,0.132
1760380465.506011,480378.000,12177,3,AZ,1,100,0.075
1760380465.546008,480418.000,12177,3,AZ,1,100,0.050
1760380465.586006,480458.000,12177,3,AZ,1,100,0.092
1760380465.626003,480498.000,12194,2,AZ,1,100,0.115
1760380465.666001,480538.000,12194,2,AZ,1,100,0.122
1760380465.705998,480578.000,12211,3,AZ,1,100,0.121
1760380465.745996,480618.000,12211,3,AZ,1,100,0.149
1760380465.785994,480658.000,12211,3,AZ,1,100,0.146
1760380465.825991,480698.000,12228,2,AZ,1,100,0.182
1760380465.865989,480738.000,12228,2,AZ,1,100,0.224
1760380465.905986,480778.000,12244,3,AZ,1,100,0.245
1760380465.945984,480818.000,12244,3,AZ,1,100,0.259
1760380465.985981,480858.000,12244,3,AZ,1,100,0.221
1760380466.025979,480898.000,12261,2,AZ,1,100,0.173
1760380466.065977,480938.000,12261,2,AZ,1,100,0.132
1760380466.105974,480978.000,12278,3,AZ,1,100,0.156
1760380466.145972,481018.000,12278,3,AZ,1,100,0.103
1760380466.185970,481058.000,12278,3,AZ,1,100,0.144
1760380466.225967,481098.000,12293,2,AZ,1,100,0.226
