LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760385138.292303,1004107.000,32384,1,HR,1,100,86.16
1760385138.972301,1004787.000,32506,1,HR,1,100,86.62
1760385139.692299,1005507.000,32629,1,HR,1,100,85.89
1760385140.332297,1006147.000,32730,1,HR,1,100,87.64
1760385141.052295,1006867.000,32849,1,HR,1,100,86.68
1760385141.745293,1007560.000,32969,1,HR,1,100,87.03
1760385142.425291,1008240.000,33088,1,HR,1,100,87.29
1760385143.065289,1008880.000,33189,1,HR,1,100,88.73
1760385143.745287,1009560.000,33309,1,HR,1,100,88.62
1760385144.465285,1010280.000,33415,1,HR,1,100,87.44
1760385145.144283,1010959.000,33535,1,HR,1,100,87.62
1760385145.824281,1011639.000,33636,1,HR,1,100,87.76
1760385146.464279,1012279.000,33757,1,HR,1,100,89.09
1760385147.224277,1013039.000,33874,1,HR,1,100,86.84
1760385147.824275,1013639.000,33976,1,HR,1,100,89.76
1760385148.584273,1014399.000,34093,1,HR,1,100,87.36
1760385149.264271,1015079.000,34213,1,HR,1,100,87.55
1760385149.984269,1015799.000,34337,1,HR,1,100,86.62
1760385150.664267,1016479.000,34458,1,HR,1,100,86.98
1760385151.344265,1017159.000,34559,1,HR,1,100,87.26
1760385152.077263,1017892.000,34681,1,HR,1,100,86.38
1760385152.717261,1018532.000,34796,1,HR,1,100,88.02
1760385153.437259,1019252.000,34916,1,HR,1,100,86.98
1760385154.117257,1019932.000,35035,1,HR,1,100,87.26
1760385154.757255,1020572.000,35123,1,HR,1,100,88.70
1760385155.477253,1021292.000,35260,1,HR,1,100,87.51
1760385156.237251,1022052.000,35377,1,HR,1,100,85.61
1760385156.517250,1022332.000,35430,1,HR,1,100,114.20
1760385156.877249,1022692.000,35482,1,HR,1,100,125.86
1760385157.597247,1023412.000,35600,1,HR,1,100,116.41
1760385158.276245,1024091.000,35717,1,HR,1,100,110.15
1760385158.676244,1024491.000,35787,1,HR,1,100,119.01
1760385159.676241,1025491.000,35957,1,HR,1,100,105.89
1760385160.356239,1026171.000,36063,1,HR,1,100,101.97
1760385160.996237,1026811.000,36164,1,HR,1,100,100.14
1760385161.916234,1027731.000,36338,1,HR,1,100,92.38
1760385162.396233,1028211.000,36407,1,HR,1,100,99.63
1760385163.129231,1028944.000,36541,1,HR,1,100,96.01
