LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760381805.253385,1110141.000,51150,3,GX,1,100,-138.153
1760381805.293386,1110181.000,51150,3,GX,1,100,-106.384
1760381805.333386,1110221.000,51169,2,GX,1,100,-107.147
1760381805.373387,1110261.000,51169,2,GX,1,100,-81.696
1760381805.413387,1110301.000,51186,3,GX,1,100,-23.132
1760381805.453388,1110341.000,51186,3,GX,1,100,21.576
1760381805.493388,1110381.000,51186,3,GX,1,100,27.100
1760381805.533389,1110421.000,51204,2,GX,1,100,153.870
1760381805.573389,1110461.000,51204,2,GX,1,100,160.950
1760381805.613390,1110501.000,51220,3,GX,1,100,117.218
1760381805.653390,1110541.000,51220,3,GX,1,100,109.192
1760381805.693391,1110581.000,51220,3,GX,1,100,64.209
1760381805.733391,1110621.000,51238,2,GX,1,100,17.426
1760381805.773392,1110661.000,51238,2,GX,1,100,-38.086
1760381805.813392,1110701.000,51255,3,GX,1,100,-101.563
1760381805.853393,1110741.000,51255,3,GX,1,100,-142.120
1760381805.893393,1110781.000,51255,3,GX,1,100,-179.047
1760381805.933394,1110821.000,51271,2,GX,1,100,-181.854
1760381805.973394,1110861.000,51271,2,GX,1,100,-122.314
1760381806.013395,1110901.000,51289,3,GX,1,100,-70.648
1760381806.053395,1110941.000,51289,3,GX,1,100,-68.176
1760381806.093396,1110981.000,51289,3,GX,1,100,-79.193
1760381806.133396,1111021.000,51305,2,GX,1,100,-64.575
1760381806.173397,1111061.000,51305,2,GX,1,100,-47.821
1760381806.213397,1111101.000,51324,3,GX,1,100,-8.362
1760381806.253398,1111141.000,51324,3,GX,1,100,19.836
1760381806.293398,1111181.000,51324,3,GX,1,100,152.527
1760381806.333399,1111221.000,51341,3,GX,1,100,179.901
1760381806.373399,1111261.000,51341,3,GX,1,100,109.222
1760381806.413400,1111301.000,51341,3,GX,1,100,101.929
1760381806.446900,1111334.500,51358,2,GX,1,100,76.935
1760381806.480401,1111368.000,51358,2,GX,1,100,45.044
1760381806.520401,1111408.000,51372,3,GX,1,100,-2.655
1760381806.560402,1111448.000,51372,3,GX,1,100,-50.262
1760381806.600402,1111488.000,51372,3,GX,1,100,-93.109
1760381806.640403,1111528.000,51392,3,GX,1,100,-130.890
1760381806.680403,1111568.000,51392,3,GX,1,100,-156.219
1760381806.720404,1111608.000,51392,3,GX,1,100,-126.129
1760381806.760404,1111648.000,51408,2,GX,1,100,-74.646
1760381806.800405,1111688.000,51408,2,GX,1,100,-64.606
1760381806.840405,1111728.000,51425,3,GX,1,100,-60.944
1760381806.880406,1111768.000,51425,3,GX,1,100,-45.319
1760381806.920406,1111808.000,51425,3,GX,1,100,-23.102
1760381806.960407,1111848.000,51441,2,GX,1,100,24.567
1760381807.000407,1111888.000,51441,2,GX,1,100,39.429
1760381807.040408,1111928.000,51466,4,GX,1,100,142.761
1760381807.080408,1111968.000,51466,4,GX,1,100,190.369
1760381807.120409,1112008.000,51466,4,GX,1,100,117.096
1760381807.160409,1112048.000,51466,4,GX,1,100,109.283
1760381807.200410,1112088.000,51482,2,GX,1,100,82.214
