LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760385479.736458,1345551.000,24248,1,SA,1,100,0.000032
1760385480.470455,1346285.000,24382,1,SA,1,100,0.000063
1760385481.070454,1346885.000,24451,1,SA,1,100,0.000028
1760385481.269453,1347084.000,24487,1,SA,1,100,0.000025
1760385481.669452,1347484.000,24556,1,SA,1,100,0.000029
1760385482.070450,1347885.000,24660,1,SA,1,100,0.000056
1760385483.270447,1349085.000,24828,1,SA,1,100,0.000011
1760385484.003444,1349818.000,24961,1,SA,1,100,0.000094
1760385484.469443,1350284.000,25044,1,SA,1,100,0.000057
1760385484.869442,1350684.000,25078,1,SA,1,100,0.000013
1760385485.069441,1350884.000,25115,1,SA,1,100,0.000013
1760385485.403440,1351218.000,25250,1,SA,1,100,0.000098
1760385486.469436,1352284.000,25337,1,SA,1,100,0.000023
1760385486.802435,1352617.000,25420,1,SA,1,100,0.000040
1760385487.136434,1352951.000,25478,1,SA,1,100,0.000032
1760385487.669433,1353484.000,25610,1,SA,1,100,0.000074
1760385488.202431,1354017.000,25645,1,SA,1,100,0.000034
1760385488.735429,1354550.000,25730,1,SA,1,100,0.000027
1760385489.002429,1354817.000,25784,1,SA,1,100,0.000027
1760385489.535427,1355350.000,25866,1,SA,1,100,0.000038
1760385489.802426,1355617.000,25919,1,SA,1,100,0.000021
1760385490.069425,1355884.000,26000,1,SA,1,100,0.000087
1760385490.735423,1356550.000,26071,1,SA,1,100,0.000033
1760385491.402421,1357217.000,26223,1,SA,1,100,0.000083
1760385492.335418,1358150.000,26347,1,SA,1,100,0.000031
1760385492.868416,1358683.000,26415,1,SA,1,100,0.000012
1760385493.068416,1358883.000,26499,1,SA,1,100,0.000066
1760385493.668414,1359483.000,26566,1,SA,1,100,0.000040
1760385494.601411,1360416.000,26714,1,SA,1,100,0.000004
1760385494.868410,1360683.000,26766,1,SA,1,100,0.000033
1760385495.269408,1361084.000,26852,1,SA,1,100,0.000058
1760385495.669407,1361484.000,26902,1,SA,1,100,0.000016
1760385496.069406,1361884.000,26972,1,SA,1,100,0.000045
1760385496.469405,1362284.000,27022,1,SA,1,100,0.000012
1760385496.669404,1362484.000,27074,1,SA,1,100,0.000027
1760385497.069403,1362884.000,27145,1,SA,1,100,0.000043
1760385497.535401,1363350.000,27266,1,SA,1,100,0.000110
1760385498.335399,1364150.000,27365,1,SA,1,100,0.000057
1760385498.934397,1364749.000,27432,1,SA,1,100,0.000030
1760385499.268396,1365083.000,27500,1,SA,1,100,0.000041
1760385499.735394,1365550.000,27636,1,SA,1,100,0.000096
1760385500.335392,1366150.000,27686,1,SA,1,100,0.000037
1760385500.601392,1366416.000,27756,1,SA,1,100,0.000062
1760385501.068390,1366883.000,27808,1,SA,1,100,0.000046
1760385501.601388,1367416.000,27892,1,SA,1,100,0.000001
1760385501.801388,1367616.000,27942,1,SA,1,100,0.000038
1760385502.134387,1367949.000,27995,1,SA,1,100,0.000037
1760385502.601385,1368416.000,28067,1,SA,1,100,0.000037
1760385503.001384,1368816.000,28119,1,SA,1,100,0.000015
1760385503.201383,1369016.000,28170,1,SA,1,100,0.000044
1760385503.667382,1369482.000,28239,1,SA,1,100,0.000026
1760385504.467379,1370282.000,28441,1,SA,1,100,0.000089
1760385505.334377,1371149.000,28524,1,SA,1,100,0.000027
1760385505.734375,1371549.000,28594,1,SA,1,100,0.000025
1760385506.334373,1372149.000,28698,1,SA,1,100,0.000010
1760385507.134371,1372949.000,28870,1,SA,1,100,0.000069
1760385507.800369,1373615.000,28941,1,SA,1,100,0.000019
1760385508.200367,1374015.000,29010,1,SA,1,100,0.000021
1760385508.467367,1374282.000,29044,1,SA,1,100,0.000019
1760385508.668366,1374483.000,29079,1,SA,1,100,0.000014
1760385508.867365,1374682.000,29166,1,SA,1,100,0.000134
1760385510.067362,1375882.000,29429,1,SA,1,100,0.000162
1760385511.133358,1376948.000,29500,1,SA,1,100,0.000037
1760385512.000355,1377815.000,29651,1,SA,1,100,0.000067
1760385512.466354,1378281.000,29740,1,SA,1,100,0.000052
1760385512.800353,1378615.000,29778,1,SA,1,100,0.000027
1760385513.134352,1378949.000,29828,1,SA,1,100,0.000018
1760385513.334351,1379149.000,29863,1,SA,1,100,0.000009
1760385513.533351,1379348.000,29964,1,SA,1,100,0.000081
1760385514.600347,1380415.000,30097,1,SA,1,100,0.000064
1760385515.133346,1380948.000,30181,1,SA,1,100,0.000037
