LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760381817.904545,1122792.000,53302,1,SR,1,100,0.066667
1760381818.638554,1123526.000,53423,1,SR,1,100,0.066667
1760381818.971558,1123859.000,53490,1,SR,1,100,0.133333
1760381819.371563,1124259.000,53559,1,SR,1,100,0.133333
1760381819.637567,1124525.000,53613,1,SR,1,100,0.200000
1760381820.171573,1125059.000,53682,1,SR,1,100,0.066667
1760381820.904583,1125792.000,53819,1,SR,1,100,0.133333
1760381821.237587,1126125.000,53870,1,SR,1,100,0.133333
1760381821.704593,1126592.000,53939,1,SR,1,100,0.066667
1760381822.037597,1126925.000,53991,1,SR,1,100,0.066667
1760381823.504616,1128392.000,54248,1,SR,1,100,0.133333
1760381823.971622,1128859.000,54318,1,SR,1,100,0.066667
1760381824.304626,1129192.000,54387,1,SR,1,100,0.133333
1760381825.104636,1129992.000,54508,1,SR,1,100,0.066667
1760381825.504641,1130392.000,54577,1,SR,1,100,0.066667
1760381826.570654,1131458.000,54765,1,SR,1,100,0.133333
1760381827.303663,1132191.000,54884,1,SR,1,100,0.133333
1760381827.771669,1132659.000,54960,1,SR,1,100,0.066667
1760381828.103674,1132991.000,55013,1,SR,1,100,0.066667
1760381828.836683,1133724.000,55149,1,SR,1,100,0.133333
1760381829.304689,1134192.000,55219,1,SR,1,100,0.066667
1760381829.636693,1134524.000,55271,1,SR,1,100,0.066667
1760381830.370702,1135258.000,55408,1,SR,1,100,0.133333
1760381830.837708,1135725.000,55478,1,SR,1,100,0.066667
1760381831.170712,1136058.000,55531,1,SR,1,100,0.066667
1760381831.569717,1136457.000,55600,1,SR,1,100,0.066667
1760381831.903722,1136791.000,55672,1,SR,1,100,0.133333
1760381832.369728,1137257.000,55741,1,SR,1,100,0.066667
1760381832.703732,1137591.000,55799,1,SR,1,100,0.066667
1760381833.436741,1138324.000,55935,1,SR,1,100,0.133333
1760381834.237751,1139125.000,56055,1,SR,1,100,0.066667
1760381834.636756,1139524.000,56125,1,SR,1,100,0.066667
1760381834.969760,1139857.000,56177,1,SR,1,100,0.066667
1760381835.702770,1140590.000,56313,1,SR,1,100,0.133333
1760381836.436779,1141324.000,56435,1,SR,1,100,0.133333
1760381836.902785,1141790.000,56504,1,SR,1,100,0.066667
1760381837.236789,1142124.000,56573,1,SR,1,100,0.066667
1760381837.636794,1142524.000,56648,1,SR,1,100,0.066667
1760381837.969798,1142857.000,56702,1,SR,1,100,0.133333
1760381838.369803,1143257.000,56771,1,SR,1,100,0.133333
1760381838.702807,1143590.000,56822,1,SR,1,100,0.133333
1760381839.169813,1144057.000,56891,1,SR,1,100,0.066667
1760381839.502818,1144390.000,56960,1,SR,1,100,0.066667
1760381840.235827,1145123.000,57080,1,SR,1,100,0.133333
1760381840.702833,1145590.000,57149,1,SR,1,100,0.066667
1760381841.035837,1145923.000,57218,1,SR,1,100,0.066667
1760381841.435842,1146323.000,57288,1,SR,1,100,0.066667
1760381842.502856,1147390.000,57478,1,SR,1,100,0.133333
1760381843.235865,1148123.000,57588,1,SR,1,100,0.133333
1760381843.635870,1148523.000,57657,1,SR,1,100,0.133333
1760381843.969874,1148857.000,57726,1,SR,1,100,0.133333
1760381844.369879,1149257.000,57795,1,SR,1,100,0.133333
1760381844.635882,1149523.000,57847,1,SR,1,100,0.200000
1760381845.102888,1149990.000,57916,1,SR,1,100,0.133333
1760381845.502893,1150390.000,57983,1,SR,1,100,0.133333
1760381845.902899,1150790.000,58053,1,SR,1,100,0.133333
1760381846.235903,1151123.000,58106,1,SR,1,100,0.133333
1760381846.702909,1151590.000,58175,1,SR,1,100,0.066667
1760381847.435918,1152323.000,58313,1,SR,1,100,0.133333
1760381847.768922,1152656.000,58363,1,SR,1,100,0.133333
1760381848.234928,1153122.000,58437,1,SR,1,100,0.066667
1760381848.568932,1153456.000,58492,1,SR,1,100,0.066667
1760381848.968937,1153856.000,58562,1,SR,1,100,0.066667
1760381850.034951,1154922.000,58748,1,SR,1,100,0.133333
1760381850.502957,1155390.000,58817,1,SR,1,100,0.066667
1760381851.568970,1156456.000,59005,1,SR,1,100,0.133333
1760381852.035976,1156923.000,59076,1,SR,1,100,0.066667
1760381852.367980,1157255.000,59128,1,SR,1,100,0.066667
1760381852.767985,1157655.000,59197,1,SR,1,100,0.066667
1760381853.834999,1158722.000,59391,1,SR,1,100,0.133333
1760381854.302005,1159189.000,59459,1,SR,1,100,0.066667
1760381854.635009,1159522.000,59509,1,SR,1,100,0.066667
1760381855.035014,1159922.000,59578,1,SR,1,100,0.066667
1760381855.835024,1160722.000,59712,1,SR,1,100,0.066667
1760381856.168028,1161055.000,59765,1,SR,1,100,0.066667
1760381856.901037,1161788.000,59905,1,SR,1,100,0.133333
1760381857.301042,1162188.000,59975,1,SR,1,100,0.133333
1760381857.569046,1162456.000,60025,1,SR,1,100,0.200000
1760381858.034052,1162921.000,60094,1,SR,1,100,0.133333
1760381858.302055,1163189.000,60168,1,SR,1,100,0.266667
1760381858.702060,1163589.000,60222,1,SR,1,100,0.200000
1760381859.168066,1164055.000,60291,1,SR,1,100,0.133333
1760381859.568071,1164455.000,60362,1,SR,1,100,0.133333
1760381859.835074,1164722.000,60412,1,SR,1,100,0.200000
1760381860.368081,1165255.000,60481,1,SR,1,100,0.066667
1760381860.568084,1165455.000,60550,1,SR,1,100,0.266667
1760381860.968089,1165855.000,60587,1,SR,1,100,0.066667
1760381861.168091,1166055.000,60621,1,SR,1,100,0.066667
1760381861.434095,1166321.000,60672,1,SR,1,100,0.133333
1760381861.901100,1166788.000,60741,1,SR,1,100,0.066667
1760381862.234105,1167121.000,60813,1,SR,1,100,0.133333
1760381862.634110,1167521.000,60882,1,SR,1,100,0.133333
1760381862.968114,1167855.000,60952,1,SR,1,100,0.133333
1760381863.368119,1168255.000,61010,1,SR,1,100,0.133333
1760381863.635122,1168522.000,61079,1,SR,1,100,0.266667
1760381864.167129,1169054.000,61148,1,SR,1,100,0.133333
1760381864.435133,1169322.000,61199,1,SR,1,100,0.200000
1760381864.900138,1169787.000,61270,1,SR,1,100,0.133333
1760381865.168142,1170055.000,61340,1,SR,1,100,0.266667
1760381865.568147,1170455.000,61409,1,SR,1,100,0.266667
1760381865.968152,1170855.000,61461,1,SR,1,100,0.200000
1760381866.500159,1171387.000,61530,1,SR,1,100,0.066667
1760381866.768162,1171655.000,61599,1,SR,1,100,0.200000
1760381867.234168,1172121.000,61671,1,SR,1,100,0.133333
1760381867.567172,1172454.000,61724,1,SR,1,100,0.133333
1760381867.967177,1172854.000,61793,1,SR,1,100,0.133333
1760381868.233181,1173120.000,61867,1,SR,1,100,0.266667
1760381868.700186,1173587.000,61937,1,SR,1,100,0.200000
1760381869.034191,1173921.000,61989,1,SR,1,100,0.200000
1760381869.500196,1174387.000,62076,1,SR,1,100,0.200000
1760381869.833201,1174720.000,62128,1,SR,1,100,0.200000
1760381870.300206,1175187.000,62197,1,SR,1,100,0.133333
1760381870.567210,1175454.000,62250,1,SR,1,100,0.200000
1760381871.033216,1175920.000,62320,1,SR,1,100,0.133333
1760381871.300219,1176187.000,62390,1,SR,1,100,0.266667
1760381871.833226,1176720.000,62440,1,SR,1,100,0.066667
1760381872.166230,1177053.000,62509,1,SR,1,100,0.133333
1760381872.566235,1177453.000,62579,1,SR,1,100,0.133333
1760381872.833239,1177720.000,62648,1,SR,1,100,0.200000
1760381873.300244,1178187.000,62717,1,SR,1,100,0.133333
1760381873.566248,1178453.000,62758,1,SR,1,100,0.200000
1760381874.033254,1178920.000,62844,1,SR,1,100,0.200000
1760381874.367258,1179254.000,62896,1,SR,1,100,0.200000
1760381874.833264,1179720.000,62965,1,SR,1,100,0.133333
1760381875.100267,1179987.000,63035,1,SR,1,100,0.266667
1760381875.500272,1180387.000,63104,1,SR,1,100,0.266667
1760381875.900277,1180787.000,63157,1,SR,1,100,0.200000
1760381876.366283,1181253.000,63226,1,SR,1,100,0.133333
1760381876.633286,1181520.000,63296,1,SR,1,100,0.266667
1760381877.033292,1181920.000,63368,1,SR,1,100,0.266667
1760381877.433297,1182320.000,63420,1,SR,1,100,0.200000
1760381877.899302,1182786.000,63490,1,SR,1,100,0.133333
1760381878.299308,1183186.000,63559,1,SR,1,100,0.066667
1760381878.699313,1183586.000,63633,1,SR,1,100,0.133333
1760381879.100318,1183987.000,63688,1,SR,1,100,0.066667
1760381879.832327,1184719.000,63824,1,SR,1,100,0.133333
1760381880.300333,1185187.000,63894,1,SR,1,100,0.066667
1760381880.566336,1185453.000,63946,1,SR,1,100,0.133333
1760381880.966341,1185853.000,64015,1,SR,1,100,0.133333
1760381881.233345,1186120.000,64082,1,SR,1,100,0.266667
1760381881.765351,1186652.000,64151,1,SR,1,100,0.133333
1760381882.099355,1186986.000,64206,1,SR,1,100,0.133333
1760381882.499361,1187386.000,64276,1,SR,1,100,0.133333
1760381882.765364,1187652.000,64347,1,SR,1,100,0.266667
1760381883.166369,1188053.000,64416,1,SR,1,100,0.266667
1760381883.566374,1188453.000,64468,1,SR,1,100,0.200000
1760381884.033380,1188920.000,64542,1,SR,1,100,0.133333
1760381884.299383,1189186.000,64597,1,SR,1,100,0.200000
1760381884.765389,1189652.000,64680,1,SR,1,100,0.200000
1760381885.098393,1189985.000,64735,1,SR,1,100,0.200000
1760381885.565399,1190452.000,64805,1,SR,1,100,0.133333
1760381885.832403,1190719.000,64857,1,SR,1,100,0.200000
1760381886.366409,1191253.000,64926,1,SR,1,100,0.066667
1760381886.698414,1191585.000,64995,1,SR,1,100,0.133333
1760381887.166420,1192053.000,65066,1,SR,1,100,0.066667
1760381887.432423,1192319.000,65119,1,SR,1,100,0.133333
1760381887.898429,1192785.000,65205,1,SR,1,100,0.133333
1760381888.165432,1193052.000,65260,1,SR,1,100,0.200000
1760381888.631438,1193518.000,65329,1,SR,1,100,0.133333
1760381888.899441,1193786.000,65386,1,SR,1,100,0.200000
1760381889.365447,1194252.000,65455,1,SR,1,100,0.133333
1760381889.631451,1194518.000,65524,1,SR,1,100,0.266667
1760381890.165457,1195052.000,57,1,SR,1,100,0.133333
1760381890.431461,1195318.000,112,1,SR,1,100,0.200000
1760381891.298472,1196185.000,249,1,SR,1,100,0.133333
1760381892.098482,1196985.000,366,1,SR,1,100,0.066667
1760381892.831491,1197718.000,502,1,SR,1,100,0.133333
1760381893.298497,1198185.000,572,1,SR,1,100,0.066667
1760381893.631501,1198518.000,626,1,SR,1,100,0.066667
1760381894.764515,1199651.000,820,1,SR,1,100,0.066667
1760381895.097520,1199984.000,889,1,SR,1,100,0.133333
1760381895.364523,1200251.000,958,1,SR,1,100,0.266667
1760381895.764528,1200651.000,1027,1,SR,1,100,0.200000
1760381896.231534,1201118.000,1081,1,SR,1,100,0.133333
1760381896.631539,1201518.000,1150,1,SR,1,100,0.133333
1760381897.031544,1201918.000,1221,1,SR,1,100,0.133333
1760381897.297547,1202184.000,1290,1,SR,1,100,0.200000
1760381897.765553,1202652.000,1359,1,SR,1,100,0.133333
1760381898.164558,1203051.000,1429,1,SR,1,100,0.133333
1760381899.764579,1204651.000,1671,1,SR,1,100,0.066667
1760381900.497588,1205384.000,1807,1,SR,1,100,0.066667
1760381902.030607,1206917.000,2065,1,SR,1,100,0.066667
1760381902.364611,1207251.000,2134,1,SR,1,100,0.133333
1760381902.630615,1207517.000,2203,1,SR,1,100,0.266667
1760381903.164622,1208051.000,2272,1,SR,1,100,0.133333
1760381903.430625,1208317.000,2325,1,SR,1,100,0.200000
1760381903.897631,1208784.000,2395,1,SR,1,100,0.133333
1760381904.164634,1209051.000,2455,1,SR,1,100,0.200000
1760381904.630640,1209517.000,2524,1,SR,1,100,0.133333
1760381905.030645,1209917.000,2576,1,SR,1,100,0.066667
1760381905.363649,1210250.000,2645,1,SR,1,100,0.133333
1760381905.763654,1210650.000,2714,1,SR,1,100,0.133333
1760381907.296674,1212183.000,2973,1,SR,1,100,0.133333
1760381907.764680,1212651.000,3042,1,SR,1,100,0.066667
1760381908.096684,1212983.000,3094,1,SR,1,100,0.066667
1760381909.629703,1214516.000,3355,1,SR,1,100,0.066667
1760381911.163723,1216050.000,3609,1,SR,1,100,0.066667
1760381911.896732,1216783.000,3748,1,SR,1,100,0.133333
1760381912.162735,1217049.000,3817,1,SR,1,100,0.266667
1760381912.563740,1217450.000,3870,1,SR,1,100,0.200000
1760381913.029746,1217916.000,3939,1,SR,1,100,0.133333
1760381913.296750,1218183.000,4008,1,SR,1,100,0.266667
1760381913.696754,1218583.000,4077,1,SR,1,100,0.266667
1760381914.096760,1218983.000,4148,1,SR,1,100,0.266667
1760381914.496765,1219383.000,4206,1,SR,1,100,0.200000
1760381914.962770,1219849.000,4275,1,SR,1,100,0.133333
1760381915.362776,1220249.000,4344,1,SR,1,100,0.133333
1760381915.629779,1220516.000,4413,1,SR,1,100,0.200000
1760381916.096785,1220983.000,4482,1,SR,1,100,0.133333
1760381916.362788,1221249.000,4551,1,SR,1,100,0.266667
1760381916.895795,1221782.000,4607,1,SR,1,100,0.133333
1760381917.162798,1222049.000,4676,1,SR,1,100,0.200000
1760381918.095810,1222982.000,4810,1,SR,1,100,0.066667
1760381919.562829,1224449.000,5073,1,SR,1,100,0.133333
1760381920.362839,1225249.000,5209,1,SR,1,100,0.133333
1760381920.762844,1225649.000,5262,1,SR,1,100,0.133333
1760381921.028847,1225915.000,5331,1,SR,1,100,0.200000
1760381921.495853,1226382.000,5401,1,SR,1,100,0.200000
1760381921.828857,1226715.000,5472,1,SR,1,100,0.200000
1760381922.295863,1227182.000,5541,1,SR,1,100,0.133333
1760381922.561867,1227448.000,5611,1,SR,1,100,0.266667
1760381922.961872,1227848.000,5664,1,SR,1,100,0.266667
