LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1760386119.152367,1984968.000,64783,3,AY,1,100,-1.365
1760386119.192367,1985008.000,64783,3,AY,1,100,-0.910
1760386119.232366,1985048.000,64799,2,AY,1,100,-0.701
1760386119.272366,1985088.000,64799,2,AY,1,100,-0.506
1760386119.312365,1985128.000,64817,3,AY,1,100,-0.324
1760386119.352364,1985168.000,64817,3,AY,1,100,-0.360
1760386119.392364,1985208.000,64817,3,AY,1,100,-0.549
1760386119.432363,1985248.000,64835,2,AY,1,100,-1.501
1760386119.472363,1985288.000,64835,2,AY,1,100,-1.668
1760386119.512362,1985328.000,64851,3,AY,1,100,-1.739
1760386119.552361,1985368.000,64851,3,AY,1,100,-1.775
1760386119.592361,1985408.000,64851,3,AY,1,100,-1.258
1760386119.632360,1985448.000,64868,2,AY,1,100,-0.865
1760386119.672360,1985488.000,64868,2,AY,1,100,-0.669
1760386119.712359,1985528.000,64885,3,AY,1,100,-0.516
1760386119.752359,1985568.000,64885,3,AY,1,100,-0.611
1760386119.792358,1985608.000,64885,3,AY,1,100,-0.675
1760386119.825858,1985641.500,64904,2,AY,1,100,-1.439
1760386119.859357,1985675.000,64904,2,AY,1,100,-1.652
1760386119.899357,1985715.000,64920,3,AY,1,100,-1.533
1760386119.939356,1985755.000,64920,3,AY,1,100,-1.441
1760386119.979355,1985795.000,64920,3,AY,1,100,-1.077
1760386120.019355,1985835.000,64935,3,AY,1,100,-0.763
1760386120.059354,1985875.000,64935,3,AY,1,100,-0.567
1760386120.099354,1985915.000,64935,3,AY,1,100,-0.340
1760386120.139353,1985955.000,64954,2,AY,1,100,-0.214
1760386120.179353,1985995.000,64954,2,AY,1,100,-0.413
1760386120.219352,1986035.000,64971,3,AY,1,100,-1.215
1760386120.259351,1986075.000,64971,3,AY,1,100,-1.713
1760386120.299351,1986115.000,64971,3,AY,1,100,-1.833
1760386120.339350,1986155.000,64987,2,AY,1,100,-1.867
1760386120.379349,1986195.000,64987,2,AY,1,100,-1.364
1760386120.419349,1986235.000,65005,3,AY,1,100,-0.912
1760386120.459348,1986275.000,65005,3,AY,1,100,-0.729
1760386120.499348,1986315.000,65005,3,AY,1,100,-0.584
1760386120.539347,1986355.000,65021,3,AY,1,100,-0.495
1760386120.579347,1986395.000,65021,3,AY,1,100,-0.490
1760386120.619346,1986435.000,65021,3,AY,1,100,-0.756
1760386120.659345,1986475.000,65038,2,AY,1,100,-1.406
1760386120.699345,1986515.000,65038,2,AY,1,100,-1.548
1760386120.739344,1986555.000,65055,3,AY,1,100,-1.615
1760386120.779344,1986595.000,65055,3,AY,1,100,-1.319
1760386120.819343,1986635.000,65055,3,AY,1,100,-0.940
1760386120.859343,1986675.000,65070,2,AY,1,100,-0.720
1760386120.899342,1986715.000,65070,2,AY,1,100,-0.405
1760386120.939342,1986755.000,65088,3,AY,1,100,-0.202
1760386120.979341,1986795.000,65088,3,AY,1,100,-0.366
1760386121.019340,1986835.000,65088,3,AY,1,100,-0.493
1760386121.059340,1986875.000,65105,2,AY,1,100,-1.485
1760386121.099339,1986915.000,65105,2,AY,1,100,-1.599
1760386121.139338,1986955.000,65124,3,AY,1,100,-1.666
1760386121.179338,1986995.000,65124,3,AY,1,100,-1.620
1760386121.219337,1987035.000,65124,3,AY,1,100,-1.252
1760386121.259337,1987075.000,65139,2,AY,1,100,-0.891
1760386121.299336,1987115.000,65139,2,AY,1,100,-0.755
1760386121.339336,1987155.000,65166,4,AY,1,100,-0.772
1760386121.379335,1987195.000,65166,4,AY,1,100,-0.756
1760386121.419334,1987235.000,65166,4,AY,1,100,-0.470
1760386121.459334,1987275.000,65166,4,AY,1,100,-0.713
1760386121.499333,1987315.000,65180,3,AY,1,100,-1.283
1760386121.539333,1987355.000,65180,3,AY,1,100,-1.489
1760386121.579332,1987395.000,65180,3,AY,1,100,-1.546
1760386121.619332,1987435.000,65197,2,AY,1,100,-1.368
1760386121.659331,1987475.000,65197,2,AY,1,100,-0.974
1760386121.699330,1987515.000,65215,3,AY,1,100,-0.699
1760386121.739330,1987555.000,65215,3,AY,1,100,-0.429
1760386121.779329,1987595.000,65215,3,AY,1,100,-0.187
1760386121.819329,1987635.000,65233,2,AY,1,100,-0.294
1760386121.859328,1987675.000,65233,2,AY,1,100,-0.722
1760386121.899328,1987715.000,65247,3,AY,1,100,-1.310
1760386121.939327,1987755.000,65247,3,AY,1,100,-1.488
1760386121.979326,1987795.000,65247,3,AY,1,100,-1.905
1760386122.019326,1987835.000,65264,2,AY,1,100,-1.657
1760386122.059325,1987875.000,65264,2,AY,1,100,-1.314
1760386122.099325,1987915.000,65283,3,AY,1,100,-0.976
1760386122.139324,1987955.000,65283,3,AY,1,100,-0.744
1760386122.179323,1987995.000,65283,3,AY,1,100,-0.490
1760386122.219323,1988035.000,65302,2,AY,1,100,-0.372
1760386122.259322,1988075.000,65302,2,AY,1,100,-0.305
1760386122.299322,1988115.000,65316,3,AY,1,100,-1.645
1760386122.339321,1988155.000,65316,3,AY,1,100,-1.548
1760386122.379321,1988195.000,65316,3,AY,1,100,-1.626
1760386122.419320,1988235.000,65334,2,AY,1,100,-1.529
1760386122.459319,1988275.000,65334,2,AY,1,100,-1.158
1760386122.499319,1988315.000,65350,3,AY,1,100,-0.879
1760386122.539318,1988355.000,65350,3,AY,1,100,-0.675
1760386122.579318,1988395.000,65350,3,AY,1,100,-0.312
1760386122.619317,1988435.000,65369,3,AY,1,100,-0.381
1760386122.659317,1988475.000,65369,3,AY,1,100,-0.545
1760386122.699316,1988515.000,65369,3,AY,1,100,-1.194
1760386122.739315,1988555.000,65384,2,AY,1,100,-1.435
1760386122.779315,1988595.000,65384,2,AY,1,100,-1.740
1760386122.819314,1988635.000,65401,3,AY,1,100,-1.813
1760386122.859314,1988675.000,65401,3,AY,1,100,-1.432
1760386122.899313,1988715.000,65401,3,AY,1,100,-0.961
1760386122.939312,1988755.000,65419,2,AY,1,100,-0.835
1760386122.979312,1988795.000,65419,2,AY,1,100,-0.589
1760386123.019311,1988835.000,65436,3,AY,1,100,-0.531
1760386123.059311,1988875.000,65436,3,AY,1,100,-0.355
1760386123.099310,1988915.000,65436,3,AY,1,100,-1.110
1760386123.139310,1988955.000,65452,2,AY,1,100,-1.449
1760386123.179309,1988995.000,65452,2,AY,1,100,-1.587
1760386123.219308,1989035.000,65468,3,AY,1,100,-1.537
1760386123.259308,1989075.000,65468,3,AY,1,100,-1.224
1760386123.299307,1989115.000,65468,3,AY,1,100,-0.890
1760386123.339307,1989155.000,65484,2,AY,1,100,-0.628
1760386123.379306,1989195.000,65484,2,AY,1,100,-0.362
1760386123.419306,1989235.000,65504,3,AY,1,100,-0.183
1760386123.459305,1989275.000,65504,3,AY,1,100,-0.312
1760386123.499304,1989315.000,65504,3,AY,1,100,-1.055
1760386123.534637,1989350.333,65520,3,AY,1,100,-1.474
1760386123.569970,1989385.667,65520,3,AY,1,100,-1.554
1760386123.605303,1989421.000,65520,3,AY,1,100,-1.918
1760386123.645302,1989461.000,65535,2,AY,1,100,-1.503
1760386123.685302,1989501.000,65535,2,AY,1,100,-1.140
1760386123.725301,1989541.000,16,3,AY,1,100,-0.939
1760386123.765301,1989581.000,16,3,AY,1,100,-0.712
1760386123.805300,1989621.000,16,3,AY,1,100,-0.611
1760386123.845299,1989661.000,35,2,AY,1,100,-0.412
1760386123.885299,1989701.000,35,2,AY,1,100,-0.387
1760386123.925298,1989741.000,51,3,AY,1,100,-1.643
1760386123.965298,1989781.000,51,3,AY,1,100,-1.456
1760386124.005297,1989821.000,51,3,AY,1,100,-1.680
1760386124.045296,1989861.000,66,2,AY,1,100,-1.490
1760386124.085296,1989901.000,66,2,AY,1,100,-0.999
1760386124.125295,1989941.000,83,3,AY,1,100,-0.806
1760386124.165295,1989981.000,83,3,AY,1,100,-0.548
1760386124.205294,1990021.000,83,3,AY,1,100,-0.259
1760386124.245294,1990061.000,102,2,AY,1,100,-0.268
1760386124.285293,1990101.000,102,2,AY,1,100,-0.398
1760386124.325292,1990141.000,118,3,AY,1,100,-1.526
1760386124.365292,1990181.000,118,3,AY,1,100,-1.828
1760386124.405291,1990221.000,118,3,AY,1,100,-1.917
1760386124.445291,1990261.000,134,2,AY,1,100,-1.800
1760386124.485290,1990301.000,134,2,AY,1,100,-1.198
1760386124.525290,1990341.000,152,3,AY,1,100,-0.965
1760386124.565289,1990381.000,152,3,AY,1,100,-0.788
1760386124.605288,1990421.000,152,3,AY,1,100,-0.541
1760386124.645288,1990461.000,169,3,AY,1,100,-0.400
1760386124.685287,1990501.000,169,3,AY,1,100,-0.410
1760386124.725287,1990541.000,169,3,AY,1,100,-1.933
1760386124.765286,1990581.000,186,2,AY,1,100,-1.842
1760386124.805285,1990621.000,186,2,AY,1,100,-1.593
1760386124.845285,1990661.000,201,3,AY,1,100,-1.443
1760386124.885284,1990701.000,201,3,AY,1,100,-1.015
1760386124.925284,1990741.000,201,3,AY,1,100,-0.723
1760386124.965283,1990781.000,217,2,AY,1,100,-0.476
1760386125.005283,1990821.000,217,2,AY,1,100,-0.212
1760386125.045282,1990861.000,236,3,AY,1,100,-0.257
1760386125.085281,1990901.000,236,3,AY,1,100,-0.509
1760386125.125281,1990941.000,236,3,AY,1,100,-1.499
1760386125.165280,1990981.000,253,2,AY,1,100,-1.677
1760386125.205280,1991021.000,253,2,AY,1,100,-1.980
1760386125.245279,1991061.000,269,3,AY,1,100,-1.690
1760386125.285279,1991101.000,269,3,AY,1,100,-1.229
1760386125.325278,1991141.000,269,3,AY,1,100,-0.897
1760386125.365277,1991181.000,286,2,AY,1,100,-0.770
1760386125.405277,1991221.000,286,2,AY,1,100,-0.542
1760386125.445276,1991261.000,304,3,AY,1,100,-0.484
1760386125.485276,1991301.000,304,3,AY,1,100,-0.477
1760386125.525275,1991341.000,304,3,AY,1,100,-1.547
1760386125.565274,1991381.000,320,2,AY,1,100,-1.554
1760386125.605274,1991421.000,320,2,AY,1,100,-1.554
1760386125.645273,1991461.000,337,3,AY,1,100,-1.563
1760386125.685273,1991501.000,337,3,AY,1,100,-1.247
1760386125.725272,1991541.000,337,3,AY,1,100,-0.919
1760386125.765272,1991581.000,354,2,AY,1,100,-0.652
1760386125.805271,1991621.000,354,2,AY,1,100,-0.285
1760386125.845270,1991661.000,371,3,AY,1,100,-0.112
1760386125.885270,1991701.000,371,3,AY,1,100,-0.263
1760386125.925269,1991741.000,371,3,AY,1,100,-1.155
1760386125.965269,1991781.000,387,3,AY,1,100,-1.585
1760386126.005268,1991821.000,387,3,AY,1,100,-1.610
1760386126.045268,1991861.000,387,3,AY,1,100,-1.845
1760386126.085267,1991901.000,405,2,AY,1,100,-1.416
1760386126.125266,1991941.000,405,2,AY,1,100,-1.024
1760386126.165266,1991981.000,423,3,AY,1,100,-0.860
1760386126.205265,1992021.000,423,3,AY,1,100,-0.666
1760386126.245265,1992061.000,423,3,AY,1,100,-0.632
1760386126.285264,1992101.000,440,2,AY,1,100,-0.574
1760386126.325264,1992141.000,440,2,AY,1,100,-0.666
1760386126.365263,1992181.000,456,3,AY,1,100,-1.362
1760386126.405262,1992221.000,456,3,AY,1,100,-1.398
1760386126.445262,1992261.000,456,3,AY,1,100,-1.496
1760386126.485261,1992301.000,479,2,AY,1,100,-1.343
1760386126.525260,1992341.000,479,2,AY,1,100,-0.914
1760386126.565260,1992381.000,493,3,AY,1,100,-0.686
1760386126.605259,1992421.000,493,3,AY,1,100,-0.464
1760386126.645259,1992461.000,493,3,AY,1,100,-0.252
1760386126.685258,1992501.000,512,2,AY,1,100,-0.327
1760386126.725258,1992541.000,512,2,AY,1,100,-0.487
1760386126.765257,1992581.000,529,3,AY,1,100,-1.503
1760386126.805257,1992621.000,529,3,AY,1,100,-1.728
1760386126.845256,1992661.000,529,3,AY,1,100,-1.733
1760386126.880922,1992696.667,546,3,AY,1,100,-1.805
1760386126.916588,1992732.333,546,3,AY,1,100,-1.321
1760386126.952254,1992768.000,546,3,AY,1,100,-0.970
1760386126.992254,1992808.000,562,2,AY,1,100,-0.798
1760386127.032253,1992848.000,562,2,AY,1,100,-0.574
1760386127.072253,1992888.000,580,3,AY,1,100,-0.533
1760386127.112252,1992928.000,580,3,AY,1,100,-0.540
1760386127.152251,1992968.000,580,3,AY,1,100,-1.333
1760386127.192251,1993008.000,596,2,AY,1,100,-1.581
1760386127.232250,1993048.000,596,2,AY,1,100,-1.464
1760386127.272250,1993088.000,613,3,AY,1,100,-1.490
1760386127.312249,1993128.000,613,3,AY,1,100,-1.159
1760386127.352249,1993168.000,613,3,AY,1,100,-0.815
1760386127.392248,1993208.000,628,2,AY,1,100,-0.639
1760386127.432247,1993248.000,628,2,AY,1,100,-0.368
1760386127.472247,1993288.000,647,3,AY,1,100,-0.156
1760386127.512246,1993328.000,647,3,AY,1,100,-0.384
1760386127.552246,1993368.000,647,3,AY,1,100,-1.237
1760386127.592245,1993408.000,663,2,AY,1,100,-1.640
1760386127.632245,1993448.000,663,2,AY,1,100,-1.642
1760386127.672244,1993488.000,680,3,AY,1,100,-1.691
1760386127.712243,1993528.000,680,3,AY,1,100,-1.305
1760386127.752243,1993568.000,680,3,AY,1,100,-0.933
1760386127.792242,1993608.000,698,2,AY,1,100,-0.741
1760386127.832242,1993648.000,698,2,AY,1,100,-0.545
1760386127.872241,1993688.000,714,3,AY,1,100,-0.480
1760386127.912241,1993728.000,714,3,AY,1,100,-0.320
1760386127.952240,1993768.000,714,3,AY,1,100,-2.071
1760386127.992239,1993808.000,730,3,AY,1,100,-1.690
1760386128.032239,1993848.000,730,3,AY,1,100,-1.655
1760386128.072238,1993888.000,730,3,AY,1,100,-1.502
1760386128.112238,1993928.000,748,2,AY,1,100,-1.087
1760386128.152237,1993968.000,748,2,AY,1,100,-0.886
1760386128.192236,1994008.000,766,3,AY,1,100,-0.653
1760386128.232236,1994048.000,766,3,AY,1,100,-0.308
1760386128.272235,1994088.000,766,3,AY,1,100,-0.294
1760386128.312235,1994128.000,781,2,AY,1,100,-0.468
1760386128.352234,1994168.000,781,2,AY,1,100,-1.229
1760386128.392234,1994208.000,798,3,AY,1,100,-1.615
1760386128.432233,1994248.000,798,3,AY,1,100,-1.587
1760386128.472232,1994288.000,798,3,AY,1,100,-1.797
1760386128.512232,1994328.000,815,2,AY,1,100,-1.365
1760386128.552231,1994368.000,815,2,AY,1,100,-1.042
1760386128.592231,1994408.000,833,3,AY,1,100,-0.753
1760386128.632230,1994448.000,833,3,AY,1,100,-0.580
1760386128.672230,1994488.000,833,3,AY,1,100,-0.451
1760386128.712229,1994528.000,848,2,AY,1,100,-0.357
1760386128.752228,1994568.000,848,2,AY,1,100,-1.853
1760386128.792228,1994608.000,865,3,AY,1,100,-1.593
1760386128.832227,1994648.000,865,3,AY,1,100,-1.619
1760386128.872226,1994688.000,865,3,AY,1,100,-1.447
1760386128.912226,1994728.000,882,2,AY,1,100,-1.060
1760386128.952225,1994768.000,882,2,AY,1,100,-0.823
1760386128.992225,1994808.000,900,3,AY,1,100,-0.537
1760386129.032224,1994848.000,900,3,AY,1,100,-0.143
1760386129.072224,1994888.000,900,3,AY,1,100,-0.217
1760386129.112223,1994928.000,916,2,AY,1,100,-0.625
1760386129.152223,1994968.000,916,2,AY,1,100,-1.461
1760386129.192222,1995008.000,932,3,AY,1,100,-1.518
1760386129.232221,1995048.000,932,3,AY,1,100,-1.691
1760386129.272221,1995088.000,932,3,AY,1,100,-1.530
1760386129.312220,1995128.000,949,3,AY,1,100,-1.098
1760386129.352220,1995168.000,949,3,AY,1,100,-0.929
1760386129.392219,1995208.000,949,3,AY,1,100,-0.765
1760386129.432219,1995248.000,968,2,AY,1,100,-0.615
1760386129.472218,1995288.000,968,2,AY,1,100,-0.442
1760386129.512217,1995328.000,983,3,AY,1,100,-0.414
1760386129.552217,1995368.000,983,3,AY,1,100,-2.098
1760386129.592216,1995408.000,983,3,AY,1,100,-1.712
1760386129.632215,1995448.000,999,2,AY,1,100,-1.553
