LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1760381809.040433,1113928.000,51786,2,AX,1,100,-0.009
1760381809.080433,1113968.000,51786,2,AX,1,100,0.140
1760381809.120434,1114008.000,51803,3,AX,1,100,0.506
1760381809.160434,1114048.000,51803,3,AX,1,100,1.111
1760381809.200435,1114088.000,51803,3,AX,1,100,0.492
1760381809.240435,1114128.000,51819,2,AX,1,100,0.479
1760381809.280436,1114168.000,51819,2,AX,1,100,-0.428
1760381809.320436,1114208.000,51835,3,AX,1,100,-2.030
1760381809.360437,1114248.000,51835,3,AX,1,100,-1.135
1760381809.400438,1114288.000,51835,3,AX,1,100,-0.890
1760381809.440438,1114328.000,51851,2,AX,1,100,-0.840
1760381809.480438,1114368.000,51851,2,AX,1,100,-0.845
1760381809.520439,1114408.000,51870,3,AX,1,100,-0.612
1760381809.560440,1114448.000,51870,3,AX,1,100,-0.467
1760381809.600440,1114488.000,51870,3,AX,1,100,-0.352
1760381809.640440,1114528.000,51887,2,AX,1,100,-0.441
1760381809.680441,1114568.000,51887,2,AX,1,100,-1.256
1760381809.720442,1114608.000,51902,3,AX,1,100,-2.377
1760381809.760442,1114648.000,51902,3,AX,1,100,-1.194
1760381809.800442,1114688.000,51902,3,AX,1,100,-0.198
1760381809.840443,1114728.000,51918,2,AX,1,100,0.178
1760381809.880444,1114768.000,51918,2,AX,1,100,0.350
1760381809.920444,1114808.000,51935,3,AX,1,100,0.849
1760381809.960444,1114848.000,51935,3,AX,1,100,0.740
1760381810.000445,1114888.000,51935,3,AX,1,100,0.469
1760381810.040446,1114928.000,51954,2,AX,1,100,-0.020
1760381810.080446,1114968.000,51954,2,AX,1,100,-1.358
1760381810.115780,1115003.333,51969,3,AX,1,100,-1.347
1760381810.151114,1115038.667,51969,3,AX,1,100,-0.467
1760381810.186447,1115074.000,51969,3,AX,1,100,-0.826
1760381810.226448,1115114.000,51987,3,AX,1,100,-0.801
1760381810.266448,1115154.000,51987,3,AX,1,100,-0.741
1760381810.306449,1115194.000,51987,3,AX,1,100,-0.279
1760381810.346449,1115234.000,52005,2,AX,1,100,-0.398
1760381810.386450,1115274.000,52005,2,AX,1,100,-0.512
1760381810.426450,1115314.000,52023,3,AX,1,100,-1.114
1760381810.466451,1115354.000,52023,3,AX,1,100,-2.254
1760381810.506451,1115394.000,52023,3,AX,1,100,-1.279
1760381810.546452,1115434.000,52038,2,AX,1,100,-0.384
1760381810.586452,1115474.000,52038,2,AX,1,100,-0.018
1760381810.626453,1115514.000,52055,3,AX,1,100,0.159
1760381810.666453,1115554.000,52055,3,AX,1,100,0.646
1760381810.706454,1115594.000,52055,3,AX,1,100,1.075
1760381810.746454,1115634.000,52072,3,AX,1,100,0.615
1760381810.786455,1115674.000,52072,3,AX,1,100,0.271
1760381810.826456,1115714.000,52072,3,AX,1,100,-1.203
1760381810.866456,1115754.000,52090,2,AX,1,100,-1.745
1760381810.906456,1115794.000,52090,2,AX,1,100,-0.684
1760381810.946457,1115834.000,52105,3,AX,1,100,-0.710
1760381810.986458,1115874.000,52105,3,AX,1,100,-0.763
1760381811.026458,1115914.000,52105,3,AX,1,100,-0.591
1760381811.066458,1115954.000,52124,2,AX,1,100,-0.314
1760381811.106459,1115994.000,52124,2,AX,1,100,-0.453
1760381811.146460,1116034.000,52141,3,AX,1,100,-0.406
1760381811.186460,1116074.000,52141,3,AX,1,100,-0.929
1760381811.226460,1116114.000,52141,3,AX,1,100,-0.899
1760381811.266461,1116154.000,52159,2,AX,1,100,-2.046
1760381811.306462,1116194.000,52159,2,AX,1,100,-1.001
1760381811.346129,1116233.667,52178,3,AX,1,100,0.039
1760381811.385796,1116273.333,52178,3,AX,1,100,0.378
1760381811.425463,1116313.000,52178,3,AX,1,100,0.420
1760381811.465964,1116353.500,52193,2,AX,1,100,1.279
1760381811.506464,1116394.000,52193,2,AX,1,100,0.819
1760381811.546131,1116433.667,52212,3,AX,1,100,0.391
1760381811.585799,1116473.333,52212,3,AX,1,100,-0.704
1760381811.625466,1116513.000,52212,3,AX,1,100,-1.625
1760381811.665966,1116553.500,52229,2,AX,1,100,-0.602
1760381811.706467,1116594.000,52229,2,AX,1,100,-0.604
1760381811.746134,1116633.667,52248,3,AX,1,100,-0.512
1760381811.785801,1116673.333,52248,3,AX,1,100,-0.950
1760381811.825468,1116713.000,52248,3,AX,1,100,-0.718
1760381811.865469,1116753.000,52262,2,AX,1,100,-0.444
1760381811.905469,1116793.000,52262,2,AX,1,100,-0.533
1760381811.945470,1116833.000,52282,3,AX,1,100,-0.578
1760381811.985470,1116873.000,52282,3,AX,1,100,-0.933
1760381812.025471,1116913.000,52282,3,AX,1,100,-1.991
1760381812.065804,1116953.333,52300,3,AX,1,100,-1.069
1760381812.106138,1116993.667,52300,3,AX,1,100,-0.073
1760381812.146472,1117034.000,52300,3,AX,1,100,0.262
1760381812.186139,1117073.667,52322,3,AX,1,100,0.537
1760381812.225806,1117113.333,52322,3,AX,1,100,1.087
1760381812.265474,1117153.000,52322,3,AX,1,100,0.887
1760381812.305474,1117193.000,52339,3,AX,1,100,0.441
1760381812.345475,1117233.000,52339,3,AX,1,100,-0.590
1760381812.385475,1117273.000,52339,3,AX,1,100,-1.877
1760381812.425476,1117313.000,52354,2,AX,1,100,-0.748
1760381812.465476,1117353.000,52354,2,AX,1,100,-0.438
