LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1760384206.854570,72667.000,9787,2,PR,1,100,103351
1760384206.894570,72707.000,9787,2,PR,1,100,103266
1760384206.934570,72747.000,9805,3,PR,1,100,103238
1760384206.974569,72787.000,9805,3,PR,1,100,103255
1760384207.014569,72827.000,9805,3,PR,1,100,103259
1760384207.054569,72867.000,9821,3,PR,1,100,103277
1760384207.094569,72907.000,9821,3,PR,1,100,103345
1760384207.134569,72947.000,9821,3,PR,1,100,103445
1760384207.174569,72987.000,9840,2,PR,1,100,103542
1760384207.214569,73027.000,9840,2,PR,1,100,103658
1760384207.254569,73067.000,9855,3,PR,1,100,103779
1760384207.294569,73107.000,9855,3,PR,1,100,103872
1760384207.334569,73147.000,9855,3,PR,1,100,103968
1760384207.374568,73187.000,9872,2,PR,1,100,104100
1760384207.414568,73227.000,9872,2,PR,1,100,104091
1760384207.454568,73267.000,9888,3,PR,1,100,104110
1760384207.494568,73307.000,9888,3,PR,1,100,104120
1760384207.534568,73347.000,9888,3,PR,1,100,104024
1760384207.574568,73387.000,9905,2,PR,1,100,103995
1760384207.614568,73427.000,9905,2,PR,1,100,104066
1760384207.654567,73467.000,9920,3,PR,1,100,104039
1760384207.694567,73507.000,9920,3,PR,1,100,103966
1760384207.734567,73547.000,9920,3,PR,1,100,103951
1760384207.774567,73587.000,9937,2,PR,1,100,103971
1760384207.814567,73627.000,9937,2,PR,1,100,103969
1760384207.854567,73667.000,9953,3,PR,1,100,103855
1760384207.894567,73707.000,9953,3,PR,1,100,103713
1760384207.934567,73747.000,9953,3,PR,1,100,103742
1760384207.974566,73787.000,9971,2,PR,1,100,103722
1760384208.014566,73827.000,9971,2,PR,1,100,103681
1760384208.054566,73867.000,9985,3,PR,1,100,103649
1760384208.094566,73907.000,9985,3,PR,1,100,103636
1760384208.134566,73947.000,9985,3,PR,1,100,103618
1760384208.174566,73987.000,10002,2,PR,1,100,103605
1760384208.214566,74027.000,10002,2,PR,1,100,103589
1760384208.254566,74067.000,10019,3,PR,1,100,103588
1760384208.294566,74107.000,10019,3,PR,1,100,103630
1760384208.334565,74147.000,10019,3,PR,1,100,103597
1760384208.374232,74186.667,10036,3,PR,1,100,103550
1760384208.413899,74226.333,10036,3,PR,1,100,103587
1760384208.453565,74266.000,10036,3,PR,1,100,103630
1760384208.494065,74306.500,10057,2,PR,1,100,103617
1760384208.534565,74347.000,10057,2,PR,1,100,103582
1760384208.574231,74386.667,10074,3,PR,1,100,103585
1760384208.613898,74426.333,10074,3,PR,1,100,103553
1760384208.653565,74466.000,10074,3,PR,1,100,103502
1760384208.693564,74506.000,10091,2,PR,1,100,103463
1760384208.733564,74546.000,10091,2,PR,1,100,103465
1760384208.773564,74586.000,10108,3,PR,1,100,103435
1760384208.813564,74626.000,10108,3,PR,1,100,103461
1760384208.853564,74666.000,10108,3,PR,1,100,103472
1760384208.894064,74706.500,10123,2,PR,1,100,103483
1760384208.934564,74747.000,10123,2,PR,1,100,103528
1760384208.974230,74786.667,10142,3,PR,1,100,103544
1760384209.013897,74826.333,10142,3,PR,1,100,103544
1760384209.053563,74866.000,10142,3,PR,1,100,103507
1760384209.093563,74906.000,10158,2,PR,1,100,103551
1760384209.133563,74946.000,10158,2,PR,1,100,103590
1760384209.173563,74986.000,10175,3,PR,1,100,103550
1760384209.213563,75026.000,10175,3,PR,1,100,103501
1760384209.253563,75066.000,10175,3,PR,1,100,103472
1760384209.293563,75106.000,10192,2,PR,1,100,103507
1760384209.333563,75146.000,10192,2,PR,1,100,103504
1760384209.373563,75186.000,10209,3,PR,1,100,103511
1760384209.413562,75226.000,10209,3,PR,1,100,103481
1760384209.453562,75266.000,10209,3,PR,1,100,103474
1760384209.493562,75306.000,10225,2,PR,1,100,103455
1760384209.533562,75346.000,10225,2,PR,1,100,103461
1760384209.573562,75386.000,10243,3,PR,1,100,103489
1760384209.613562,75426.000,10243,3,PR,1,100,103516
1760384209.653562,75466.000,10243,3,PR,1,100,103521
1760384209.693562,75506.000,10259,3,PR,1,100,103501
1760384209.733562,75546.000,10259,3,PR,1,100,103529
1760384209.773561,75586.000,10259,3,PR,1,100,103528
1760384209.813561,75626.000,10274,2,PR,1,100,103459
1760384209.853561,75666.000,10274,2,PR,1,100,103395
1760384209.893561,75706.000,10290,3,PR,1,100,103316
1760384209.933561,75746.000,10290,3,PR,1,100,103285
1760384209.973561,75786.000,10290,3,PR,1,100,103293
1760384210.013561,75826.000,10308,2,PR,1,100,103342
1760384210.053560,75866.000,10308,2,PR,1,100,103344
1760384210.093560,75906.000,10324,3,PR,1,100,103341
1760384210.133560,75946.000,10324,3,PR,1,100,103317
1760384210.173560,75986.000,10324,3,PR,1,100,103349
1760384210.213560,76026.000,10341,2,PR,1,100,103378
1760384210.253560,76066.000,10341,2,PR,1,100,103408
1760384210.293560,76106.000,10358,3,PR,1,100,103369
1760384210.333560,76146.000,10358,3,PR,1,100,103338
1760384210.373560,76186.000,10358,3,PR,1,100,103322
1760384210.413559,76226.000,10375,2,PR,1,100,103324
1760384210.453559,76266.000,10375,2,PR,1,100,103349
1760384210.493559,76306.000,10393,3,PR,1,100,103394
1760384210.533559,76346.000,10393,3,PR,1,100,103434
1760384210.573559,76386.000,10393,3,PR,1,100,103418
1760384210.613559,76426.000,10409,2,PR,1,100,103419
1760384210.653559,76466.000,10409,2,PR,1,100,103422
1760384210.693559,76506.000,10425,3,PR,1,100,103441
1760384210.733559,76546.000,10425,3,PR,1,100,103467
1760384210.773558,76586.000,10425,3,PR,1,100,103428
1760384210.813558,76626.000,10442,2,PR,1,100,103371
1760384210.853558,76666.000,10442,2,PR,1,100,103374
1760384210.893558,76706.000,10460,3,PR,1,100,103412
1760384210.933558,76746.000,10460,3,PR,1,100,103446
1760384210.973558,76786.000,10460,3,PR,1,100,103454
1760384211.013558,76826.000,10476,2,PR,1,100,103387
1760384211.053558,76866.000,10476,2,PR,1,100,103357
1760384211.093558,76906.000,10492,3,PR,1,100,103325
1760384211.133558,76946.000,10492,3,PR,1,100,103306
1760384211.173557,76986.000,10492,3,PR,1,100,103297
1760384211.213557,77026.000,10509,2,PR,1,100,103337
1760384211.253557,77066.000,10509,2,PR,1,100,103407
1760384211.293557,77106.000,10528,3,PR,1,100,103507
1760384211.333557,77146.000,10528,3,PR,1,100,103605
1760384211.373557,77186.000,10528,3,PR,1,100,103715
1760384211.413557,77226.000,10546,3,PR,1,100,103715
1760384211.453557,77266.000,10546,3,PR,1,100,103661
1760384211.493556,77306.000,10546,3,PR,1,100,103650
1760384211.533556,77346.000,10561,2,PR,1,100,103683
1760384211.573556,77386.000,10561,2,PR,1,100,103663
1760384211.613556,77426.000,10579,3,PR,1,100,103658
1760384211.653556,77466.000,10579,3,PR,1,100,103689
1760384211.693556,77506.000,10579,3,PR,1,100,103710
1760384211.733556,77546.000,10595,2,PR,1,100,103716
1760384211.773556,77586.000,10595,2,PR,1,100,103698
1760384211.813555,77626.000,10612,3,PR,1,100,103694
1760384211.853555,77666.000,10612,3,PR,1,100,103709
1760384211.893555,77706.000,10612,3,PR,1,100,103685
1760384211.933555,77746.000,10627,2,PR,1,100,103716
1760384211.973555,77786.000,10627,2,PR,1,100,103725
1760384212.013555,77826.000,10644,3,PR,1,100,103739
1760384212.053555,77866.000,10644,3,PR,1,100,103733
1760384212.093555,77906.000,10644,3,PR,1,100,103749
1760384212.133554,77946.000,10660,2,PR,1,100,103751
1760384212.173554,77986.000,10660,2,PR,1,100,103763
1760384212.213554,78026.000,10677,3,PR,1,100,103773
1760384212.253554,78066.000,10677,3,PR,1,100,103754
1760384212.293554,78106.000,10677,3,PR,1,100,103764
1760384212.333554,78146.000,10692,2,PR,1,100,103757
1760384212.373554,78186.000,10692,2,PR,1,100,103755
1760384212.413554,78226.000,10709,3,PR,1,100,103766
1760384212.453554,78266.000,10709,3,PR,1,100,103826
1760384212.493554,78306.000,10709,3,PR,1,100,103821
1760384212.533553,78346.000,10727,2,PR,1,100,103818
1760384212.573553,78386.000,10727,2,PR,1,100,103817
1760384212.617887,78430.333,10745,3,PR,1,100,103800
1760384212.662220,78474.667,10745,3,PR,1,100,103788
1760384212.706553,78519.000,10745,3,PR,1,100,103749
1760384212.746553,78559.000,10759,2,PR,1,100,103751
1760384212.786553,78599.000,10759,2,PR,1,100,103750
1760384212.826553,78639.000,10778,3,PR,1,100,103765
1760384212.866552,78679.000,10778,3,PR,1,100,103761
1760384212.906552,78719.000,10778,3,PR,1,100,103831
1760384212.946552,78759.000,10795,2,PR,1,100,103821
1760384212.986552,78799.000,10795,2,PR,1,100,103818
1760384213.026552,78839.000,10812,3,PR,1,100,103843
1760384213.066552,78879.000,10812,3,PR,1,100,103795
1760384213.106552,78919.000,10812,3,PR,1,100,103797
1760384213.146552,78959.000,10826,2,PR,1,100,103824
1760384213.186552,78999.000,10826,2,PR,1,100,103846
1760384213.226551,79039.000,10843,3,PR,1,100,103854
1760384213.266551,79079.000,10843,3,PR,1,100,103831
1760384213.306551,79119.000,10843,3,PR,1,100,103835
1760384213.346551,79159.000,10860,2,PR,1,100,103802
1760384213.386551,79199.000,10860,2,PR,1,100,103806
1760384213.426551,79239.000,10879,3,PR,1,100,103788
1760384213.466551,79279.000,10879,3,PR,1,100,103829
1760384213.506551,79319.000,10879,3,PR,1,100,103887
1760384213.546551,79359.000,10893,2,PR,1,100,103893
1760384213.586550,79399.000,10893,2,PR,1,100,103888
1760384213.626550,79439.000,10916,3,PR,1,100,103868
1760384213.666550,79479.000,10916,3,PR,1,100,103862
1760384213.706550,79519.000,10916,3,PR,1,100,103848
1760384213.746550,79559.000,10932,3,PR,1,100,103808
1760384213.786550,79599.000,10932,3,PR,1,100,103762
1760384213.826550,79639.000,10932,3,PR,1,100,103737
1760384213.866549,79679.000,10949,2,PR,1,100,103689
1760384213.906549,79719.000,10949,2,PR,1,100,103637
1760384213.946549,79759.000,10965,3,PR,1,100,103618
1760384213.986549,79799.000,10965,3,PR,1,100,103631
1760384214.026549,79839.000,10965,3,PR,1,100,103646
1760384214.066549,79879.000,10981,2,PR,1,100,103626
1760384214.106549,79919.000,10981,2,PR,1,100,103652
1760384214.146549,79959.000,10997,3,PR,1,100,103649
1760384214.186549,79999.000,10997,3,PR,1,100,103625
1760384214.226548,80039.000,10997,3,PR,1,100,103582
1760384214.266548,80079.000,11015,2,PR,1,100,103564
1760384214.306548,80119.000,11015,2,PR,1,100,103571
1760384214.346548,80159.000,11031,3,PR,1,100,103577
1760384214.386548,80199.000,11031,3,PR,1,100,103559
1760384214.426548,80239.000,11031,3,PR,1,100,103548
1760384214.466548,80279.000,11046,2,PR,1,100,103533
1760384214.506548,80319.000,11046,2,PR,1,100,103494
1760384214.546548,80359.000,11062,3,PR,1,100,103450
1760384214.586547,80399.000,11062,3,PR,1,100,103506
1760384214.626547,80439.000,11062,3,PR,1,100,103501
1760384214.666547,80479.000,11080,2,PR,1,100,103474
1760384214.706547,80519.000,11080,2,PR,1,100,103510
1760384214.746547,80559.000,11098,3,PR,1,100,103536
1760384214.786547,80599.000,11098,3,PR,1,100,103566
1760384214.826547,80639.000,11098,3,PR,1,100,103578
1760384214.866547,80679.000,11113,3,PR,1,100,103571
1760384214.906547,80719.000,11113,3,PR,1,100,103560
1760384214.946547,80759.000,11113,3,PR,1,100,103563
1760384214.986546,80799.000,11130,2,PR,1,100,103574
1760384215.026546,80839.000,11130,2,PR,1,100,103570
1760384215.066546,80879.000,11147,3,PR,1,100,103551
1760384215.106546,80919.000,11147,3,PR,1,100,103541
1760384215.146546,80959.000,11147,3,PR,1,100,103543
1760384215.186546,80999.000,11163,2,PR,1,100,103566
1760384215.226546,81039.000,11163,2,PR,1,100,103585
1760384215.266546,81079.000,11179,3,PR,1,100,103589
1760384215.306545,81119.000,11179,3,PR,1,100,103593
1760384215.346545,81159.000,11179,3,PR,1,100,103598
1760384215.386545,81199.000,11195,2,PR,1,100,103607
1760384215.426545,81239.000,11195,2,PR,1,100,103633
1760384215.466545,81279.000,11214,3,PR,1,100,103702
1760384215.506545,81319.000,11214,3,PR,1,100,103787
1760384215.546545,81359.000,11214,3,PR,1,100,103833
1760384215.586545,81399.000,11230,2,PR,1,100,103768
1760384215.626544,81439.000,11230,2,PR,1,100,103687
1760384215.666544,81479.000,11246,3,PR,1,100,103620
1760384215.706544,81519.000,11246,3,PR,1,100,103595
1760384215.746544,81559.000,11246,3,PR,1,100,103574
1760384215.786544,81599.000,11262,2,PR,1,100,103561
1760384215.826544,81639.000,11262,2,PR,1,100,103529
1760384215.866544,81679.000,11279,3,PR,1,100,103549
1760384215.906544,81719.000,11279,3,PR,1,100,103537
1760384215.946543,81759.000,11279,3,PR,1,100,103541
1760384215.986543,81799.000,11296,3,PR,1,100,103511
1760384216.026543,81839.000,11296,3,PR,1,100,103509
1760384216.066543,81879.000,11296,3,PR,1,100,103450
1760384216.106543,81919.000,11313,2,PR,1,100,103462
1760384216.146543,81959.000,11313,2,PR,1,100,103489
1760384216.186543,81999.000,11329,3,PR,1,100,103575
1760384216.226543,82039.000,11329,3,PR,1,100,103606
1760384216.266543,82079.000,11329,3,PR,1,100,103479
1760384216.306543,82119.000,11347,2,PR,1,100,103482
1760384216.346542,82159.000,11347,2,PR,1,100,103526
1760384216.386542,82199.000,11365,3,PR,1,100,103458
1760384216.426542,82239.000,11365,3,PR,1,100,103406
1760384216.466542,82279.000,11365,3,PR,1,100,103336
1760384216.506542,82319.000,11382,2,PR,1,100,103318
1760384216.546542,82359.000,11382,2,PR,1,100,103283
1760384216.586542,82399.000,11397,3,PR,1,100,103253
1760384216.626542,82439.000,11397,3,PR,1,100,103230
1760384216.666542,82479.000,11397,3,PR,1,100,103235
1760384216.706541,82519.000,11414,2,PR,1,100,103296
1760384216.746541,82559.000,11414,2,PR,1,100,103378
1760384216.786541,82599.000,11432,3,PR,1,100,103494
1760384216.826541,82639.000,11432,3,PR,1,100,103665
1760384216.866541,82679.000,11432,3,PR,1,100,103755
1760384216.906541,82719.000,11449,2,PR,1,100,103733
1760384216.946541,82759.000,11449,2,PR,1,100,103757
1760384216.986541,82799.000,11464,3,PR,1,100,103803
1760384217.026541,82839.000,11464,3,PR,1,100,103791
1760384217.066540,82879.000,11464,3,PR,1,100,103807
1760384217.106540,82919.000,11481,3,PR,1,100,103815
1760384217.146540,82959.000,11481,3,PR,1,100,103837
1760384217.186540,82999.000,11481,3,PR,1,100,103853
1760384217.226540,83039.000,11497,2,PR,1,100,103863
1760384217.266540,83079.000,11497,2,PR,1,100,103827
1760384217.306540,83119.000,11515,3,PR,1,100,103836
1760384217.346539,83159.000,11515,3,PR,1,100,103860
1760384217.386539,83199.000,11515,3,PR,1,100,103825
1760384217.426539,83239.000,11529,2,PR,1,100,103822
1760384217.466539,83279.000,11529,2,PR,1,100,103812
1760384217.506539,83319.000,11546,3,PR,1,100,103820
1760384217.546539,83359.000,11546,3,PR,1,100,103814
1760384217.586539,83399.000,11546,3,PR,1,100,103825
1760384217.626539,83439.000,11563,2,PR,1,100,103754
1760384217.666539,83479.000,11563,2,PR,1,100,103713
1760384217.706538,83519.000,11580,3,PR,1,100,103759
1760384217.746538,83559.000,11580,3,PR,1,100,103818
1760384217.786538,83599.000,11580,3,PR,1,100,103869
1760384217.826538,83639.000,11597,2,PR,1,100,103959
1760384217.866538,83679.000,11597,2,PR,1,100,104007
1760384217.906538,83719.000,11613,3,PR,1,100,103946
1760384217.946538,83759.000,11613,3,PR,1,100,103825
1760384217.986538,83799.000,11613,3,PR,1,100,103742
1760384218.026538,83839.000,11630,2,PR,1,100,103671
1760384218.066537,83879.000,11630,2,PR,1,100,103658
1760384218.106537,83919.000,11647,3,PR,1,100,103696
1760384218.146537,83959.000,11647,3,PR,1,100,103679
1760384218.186537,83999.000,11647,3,PR,1,100,103691
1760384218.226537,84039.000,11663,2,PR,1,100,103672
1760384218.266537,84079.000,11663,2,PR,1,100,103641
1760384218.306537,84119.000,11679,3,PR,1,100,103614
1760384218.346537,84159.000,11679,3,PR,1,100,103577
1760384218.386537,84199.000,11679,3,PR,1,100,103535
1760384218.426536,84239.000,11695,2,PR,1,100,103514
1760384218.466536,84279.000,11695,2,PR,1,100,103515
1760384218.506536,84319.000,11712,3,PR,1,100,103465
1760384218.546536,84359.000,11712,3,PR,1,100,103452
1760384218.586536,84399.000,11712,3,PR,1,100,103547
1760384218.626536,84439.000,11731,3,PR,1,100,103642
1760384218.666536,84479.000,11731,3,PR,1,100,103720
1760384218.706536,84519.000,11731,3,PR,1,100,103736
1760384218.746536,84559.000,11751,2,PR,1,100,103740
1760384218.786536,84599.000,11751,2,PR,1,100,103679
1760384218.826535,84639.000,11767,3,PR,1,100,103652
1760384218.866535,84679.000,11767,3,PR,1,100,103611
1760384218.906535,84719.000,11767,3,PR,1,100,103607
1760384218.946535,84759.000,11785,2,PR,1,100,103635
1760384218.986535,84799.000,11785,2,PR,1,100,103675
1760384219.026535,84839.000,11803,3,PR,1,100,103721
1760384219.066535,84879.000,11803,3,PR,1,100,103765
1760384219.106534,84919.000,11803,3,PR,1,100,103750
1760384219.146534,84959.000,11818,2,PR,1,100,103723
1760384219.186534,84999.000,11818,2,PR,1,100,103744
1760384219.226534,85039.000,11834,3,PR,1,100,103719
1760384219.266534,85079.000,11834,3,PR,1,100,103632
1760384219.306534,85119.000,11834,3,PR,1,100,103545
1760384219.346534,85159.000,11852,2,PR,1,100,103577
1760384219.386534,85199.000,11852,2,PR,1,100,103656
1760384219.426533,85239.000,11870,3,PR,1,100,103674
1760384219.466533,85279.000,11870,3,PR,1,100,103729
1760384219.506533,85319.000,11870,3,PR,1,100,103763
1760384219.546533,85359.000,11885,2,PR,1,100,103939
1760384219.586533,85399.000,11885,2,PR,1,100,104124
1760384219.626533,85439.000,11902,3,PR,1,100,104197
1760384219.666533,85479.000,11902,3,PR,1,100,104230
1760384219.706533,85519.000,11902,3,PR,1,100,104191
1760384219.746533,85559.000,11919,3,PR,1,100,104177
1760384219.786532,85599.000,11919,3,PR,1,100,104114
1760384219.826532,85639.000,11919,3,PR,1,100,104118
1760384219.866532,85679.000,11935,2,PR,1,100,104105
1760384219.906532,85719.000,11935,2,PR,1,100,104118
1760384219.946532,85759.000,11952,3,PR,1,100,104026
1760384219.986532,85799.000,11952,3,PR,1,100,103917
1760384220.026532,85839.000,11952,3,PR,1,100,103772
1760384220.066532,85879.000,11967,2,PR,1,100,103644
1760384220.106532,85919.000,11967,2,PR,1,100,103770
1760384220.146532,85959.000,11984,3,PR,1,100,103926
1760384220.186531,85999.000,11984,3,PR,1,100,104015
1760384220.226531,86039.000,11984,3,PR,1,100,104028
1760384220.266531,86079.000,12003,2,PR,1,100,104030
1760384220.306531,86119.000,12003,2,PR,1,100,104033
1760384220.346531,86159.000,12020,3,PR,1,100,103983
1760384220.386531,86199.000,12020,3,PR,1,100,103964
1760384220.426531,86239.000,12020,3,PR,1,100,103936
1760384220.466531,86279.000,12034,2,PR,1,100,103907
1760384220.506531,86319.000,12034,2,PR,1,100,103847
1760384220.546530,86359.000,12051,3,PR,1,100,103809
1760384220.586530,86399.000,12051,3,PR,1,100,103806
1760384220.626530,86439.000,12051,3,PR,1,100,103812
1760384220.666530,86479.000,12068,2,PR,1,100,103838
1760384220.706530,86519.000,12068,2,PR,1,100,103847
1760384220.746530,86559.000,12085,3,PR,1,100,103772
1760384220.786530,86599.000,12085,3,PR,1,100,103712
1760384220.826530,86639.000,12085,3,PR,1,100,103657
1760384220.866529,86679.000,12099,2,PR,1,100,103673
1760384220.906529,86719.000,12099,2,PR,1,100,103657
1760384220.946529,86759.000,12117,3,PR,1,100,103604
1760384220.986529,86799.000,12117,3,PR,1,100,103556
1760384221.026529,86839.000,12117,3,PR,1,100,103525
1760384221.066529,86879.000,12133,3,PR,1,100,103492
1760384221.106529,86919.000,12133,3,PR,1,100,103443
1760384221.146528,86959.000,12133,3,PR,1,100,103350
1760384221.186028,86998.500,12150,2,PR,1,100,103210
1760384221.225528,87038.000,12150,2,PR,1,100,103297
1760384221.265528,87078.000,12165,3,PR,1,100,103221
1760384221.305528,87118.000,12165,3,PR,1,100,103198
1760384221.345528,87158.000,12165,3,PR,1,100,103250
1760384221.386028,87198.500,12184,2,PR,1,100,103245
1760384221.426528,87239.000,12184,2,PR,1,100,103279
1760384221.466194,87278.667,12202,3,PR,1,100,103279
1760384221.505861,87318.333,12202,3,PR,1,100,103355
1760384221.545527,87358.000,12202,3,PR,1,100,103431
1760384221.585527,87398.000,12219,2,PR,1,100,103445
1760384221.625527,87438.000,12219,2,PR,1,100,103452
1760384221.665527,87478.000,12236,3,PR,1,100,103515
1760384221.705527,87518.000,12236,3,PR,1,100,103528
1760384221.745527,87558.000,12236,3,PR,1,100,103553
1760384221.785527,87598.000,12253,2,PR,1,100,103547
1760384221.825527,87638.000,12253,2,PR,1,100,103515
1760384221.865526,87678.000,12269,3,PR,1,100,103536
1760384221.905526,87718.000,12269,3,PR,1,100,103585
1760384221.945526,87758.000,12269,3,PR,1,100,103575
1760384221.985526,87798.000,12287,2,PR,1,100,103527
1760384222.025526,87838.000,12287,2,PR,1,100,103502
1760384222.065526,87878.000,12302,3,PR,1,100,103478
1760384222.105526,87918.000,12302,3,PR,1,100,103447
1760384222.145526,87958.000,12302,3,PR,1,100,103445
1760384222.185526,87998.000,12318,2,PR,1,100,103418
1760384222.225525,88038.000,12318,2,PR,1,100,103409
1760384222.265525,88078.000,12335,3,PR,1,100,103376
1760384222.305525,88118.000,12335,3,PR,1,100,103327
1760384222.345525,88158.000,12335,3,PR,1,100,103243
1760384222.385525,88198.000,12352,3,PR,1,100,103188
1760384222.425525,88238.000,12352,3,PR,1,100,102318
1760384222.465525,88278.000,12352,3,PR,1,100,102235
1760384222.505525,88318.000,12370,2,PR,1,100,102301
1760384222.545525,88358.000,12370,2,PR,1,100,102252
1760384222.585524,88398.000,12386,3,PR,1,100,102028
1760384222.625524,88438.000,12386,3,PR,1,100,101801
1760384222.665524,88478.000,12386,3,PR,1,100,101762
