LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760386015.856969,1881672.000,47731,1,BI,1,100,240
1760386016.456989,1882272.000,47833,1,BI,1,100,600
1760386017.297018,1883112.000,47968,1,BI,1,100,840
1760386018.057044,1883872.000,48088,1,BI,1,100,760
1760386018.897073,1884712.000,48241,1,BI,1,100,840
1760386019.537094,1885352.000,48332,1,BI,1,100,640
1760386020.217118,1886032.000,48450,1,BI,1,100,680
1760386021.097148,1886912.000,48599,1,BI,1,100,880
1760386022.057180,1887872.000,48752,1,BI,1,100,960
1760386022.710203,1888525.000,48872,1,BI,1,100,640
1760386023.510230,1889325.000,49007,1,BI,1,100,800
1760386024.310257,1890125.000,49129,1,BI,1,100,800
1760386024.750272,1890565.000,49198,1,BI,1,100,440
1760386025.110285,1890925.000,49265,1,BI,1,100,360
1760386025.790308,1891605.000,49383,1,BI,1,100,680
1760386026.590335,1892405.000,49524,1,BI,1,100,800
1760386027.390363,1893205.000,49641,1,BI,1,100,800
1760386028.070386,1893885.000,49757,1,BI,1,100,680
1760386028.989417,1894804.000,49906,1,BI,1,100,920
1760386029.709442,1895524.000,50031,1,BI,1,100,720
1760386030.509469,1896324.000,50164,1,BI,1,100,800
1760386031.189492,1897004.000,50266,1,BI,1,100,680
1760386032.069522,1897884.000,50417,1,BI,1,100,880
1760386032.962553,1898777.000,50567,1,BI,1,100,880
1760386033.722579,1899537.000,50688,1,BI,1,100,760
1760386034.402602,1900217.000,50809,1,BI,1,100,680
1760386035.282632,1901097.000,50945,1,BI,1,100,880
1760386036.002656,1901817.000,51063,1,BI,1,100,720
1760386036.802684,1902617.000,51201,1,BI,1,100,800
1760386037.522708,1903337.000,51319,1,BI,1,100,720
1760386038.362737,1904177.000,51452,1,BI,1,100,840
1760386039.082762,1904897.000,51588,1,BI,1,100,720
1760386039.962792,1905777.000,51729,1,BI,1,100,880
1760386040.722818,1906537.000,51846,1,BI,1,100,760
1760386041.562846,1907377.000,52000,1,BI,1,100,840
1760386042.201868,1908016.000,52101,1,BI,1,100,640
1760386043.015896,1908830.000,52233,1,BI,1,100,800
1760386043.895926,1909710.000,52382,1,BI,1,100,880
1760386044.614951,1910429.000,52503,1,BI,1,100,720
1760386045.334975,1911149.000,52606,1,BI,1,100,720
1760386046.175004,1911989.000,52757,1,BI,1,100,840
1760386046.775024,1912589.000,52855,1,BI,1,100,600
1760386047.695056,1913509.000,53007,1,BI,1,100,920
1760386048.455082,1914269.000,53124,1,BI,1,100,760
1760386049.215108,1915029.000,53257,1,BI,1,100,760
1760386049.775127,1915589.000,53346,1,BI,1,100,560
1760386050.735160,1916549.000,53495,1,BI,1,100,960
1760386051.495185,1917309.000,53631,1,BI,1,100,760
1760386052.295213,1918109.000,53752,1,BI,1,100,800
1760386053.028238,1918842.000,53886,1,BI,1,100,720
1760386053.948269,1919762.000,54039,1,BI,1,100,920
1760386054.748296,1920562.000,54171,1,BI,1,100,800
1760386055.548324,1921362.000,54295,1,BI,1,100,800
1760386056.188346,1922002.000,54395,1,BI,1,100,640
1760386057.028374,1922842.000,54546,1,BI,1,100,840
1760386057.708398,1923522.000,54649,1,BI,1,100,680
1760386058.467423,1924281.000,54781,1,BI,1,100,760
1760386059.467458,1925281.000,54945,1,BI,1,100,1000
1760386060.147481,1925961.000,55051,1,BI,1,100,680
1760386060.827504,1926641.000,55170,1,BI,1,100,680
1760386061.667533,1927481.000,55304,1,BI,1,100,840
1760386062.387557,1928201.000,55421,1,BI,1,100,720
1760386063.200585,1929014.000,55554,1,BI,1,100,800
1760386063.920610,1929734.000,55670,1,BI,1,100,720
1760386064.840641,1930654.000,55818,1,BI,1,100,920
1760386065.640668,1931454.000,55940,1,BI,1,100,800
1760386066.360693,1932174.000,56074,1,BI,1,100,720
1760386067.120719,1932934.000,56189,1,BI,1,100,760
1760386067.920746,1933734.000,56323,1,BI,1,100,800
1760386068.680772,1934494.000,56440,1,BI,1,100,760
1760386069.440798,1935254.000,56572,1,BI,1,100,760
