LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760385993.751214,1859567.000,44088,1,SR,1,100,0.200000
1760385994.751248,1860567.000,44242,1,SR,1,100,0.066667
1760385996.284300,1862100.000,44493,1,SR,1,100,0.066667
1760385997.750350,1863566.000,44746,1,SR,1,100,0.133333
1760385998.017359,1863833.000,44779,1,SR,1,100,0.066667
1760385998.217366,1864033.000,44831,1,SR,1,100,0.133333
1760385999.150398,1864966.000,44988,1,SR,1,100,0.200000
1760386000.684451,1866500.000,45257,1,SR,1,100,0.266667
1760386001.083464,1866899.000,45293,1,SR,1,100,0.133333
1760386001.550480,1867366.000,45378,1,SR,1,100,0.133333
1760386003.083533,1868899.000,45630,1,SR,1,100,0.133333
1760386003.350542,1869166.000,45683,1,SR,1,100,0.133333
1760386003.750555,1869566.000,45741,1,SR,1,100,0.066667
1760386003.950562,1869766.000,45776,1,SR,1,100,0.066667
1760386004.416578,1870232.000,45893,1,SR,1,100,0.333333
1760386006.150637,1871966.000,46162,1,SR,1,100,0.200000
1760386006.483649,1872299.000,46198,1,SR,1,100,0.133333
1760386006.883662,1872699.000,46284,1,SR,1,100,0.200000
1760386007.616687,1873432.000,46385,1,SR,1,100,0.133333
1760386008.082703,1873898.000,46453,1,SR,1,100,0.066667
1760386008.616721,1874432.000,46560,1,SR,1,100,0.066667
1760386009.282744,1875098.000,46663,1,SR,1,100,0.066667
1760386010.882799,1876698.000,46930,1,SR,1,100,0.133333
1760386011.282813,1877098.000,46982,1,SR,1,100,0.066667
1760386011.482819,1877298.000,47051,1,SR,1,100,0.200000
1760386012.549856,1878365.000,47203,1,SR,1,100,0.066667
1760386013.082874,1878898.000,47306,1,SR,1,100,0.200000
1760386014.815933,1880631.000,47577,1,SR,1,100,0.133333
1760386015.082942,1880898.000,47629,1,SR,1,100,0.133333
1760386015.482956,1881298.000,47698,1,SR,1,100,0.133333
1760386016.748999,1882564.000,47902,1,SR,1,100,0.066667
1760386017.083010,1882898.000,47971,1,SR,1,100,0.200000
1760386017.549026,1883364.000,48038,1,SR,1,100,0.133333
1760386017.816036,1883631.000,48107,1,SR,1,100,0.200000
1760386018.682065,1884497.000,48224,1,SR,1,100,0.133333
1760386019.216083,1885031.000,48314,1,SR,1,100,0.066667
1760386019.416090,1885231.000,48369,1,SR,1,100,0.200000
1760386021.149149,1886964.000,48638,1,SR,1,100,0.066667
1760386021.883174,1887698.000,48755,1,SR,1,100,0.066667
1760386022.616199,1888431.000,48889,1,SR,1,100,0.133333
1760386023.482229,1889297.000,49041,1,SR,1,100,0.200000
1760386024.283256,1890098.000,49166,1,SR,1,100,0.200000
1760386025.682304,1891497.000,49401,1,SR,1,100,0.133333
1760386025.948313,1891763.000,49436,1,SR,1,100,0.066667
1760386026.148320,1891963.000,49473,1,SR,1,100,0.066667
1760386026.816343,1892631.000,49575,1,SR,1,100,0.066667
1760386028.949416,1894764.000,49942,1,SR,1,100,0.133333
1760386030.481468,1896296.000,50183,1,SR,1,100,0.133333
