LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1760381409.588395,714474.000,50237,3,AY,1,100,-1.006
1760381409.628394,714514.000,50237,3,AY,1,100,-1.006
1760381409.668394,714554.000,50237,3,AY,1,100,-1.019
1760381409.708394,714594.000,50256,2,AY,1,100,-1.004
1760381409.748394,714634.000,50256,2,AY,1,100,-1.010
1760381409.788393,714674.000,50273,3,AY,1,100,-1.014
1760381409.828393,714714.000,50273,3,AY,1,100,-1.008
1760381409.868393,714754.000,50273,3,AY,1,100,-1.004
1760381409.908392,714794.000,50287,2,AY,1,100,-0.996
1760381409.948392,714834.000,50287,2,AY,1,100,-1.012
1760381409.988725,714874.333,50305,3,AY,1,100,-1.013
1760381410.029058,714914.667,50305,3,AY,1,100,-1.016
1760381410.069391,714955.000,50305,3,AY,1,100,-1.009
1760381410.109058,714994.667,50323,3,AY,1,100,-1.015
1760381410.148724,715034.333,50323,3,AY,1,100,-1.015
1760381410.188391,715074.000,50323,3,AY,1,100,-1.016
1760381410.228390,715114.000,50340,2,AY,1,100,-1.012
1760381410.268390,715154.000,50340,2,AY,1,100,-1.016
1760381410.308390,715194.000,50354,3,AY,1,100,-1.017
1760381410.348390,715234.000,50354,3,AY,1,100,-1.010
1760381410.388389,715274.000,50354,3,AY,1,100,-1.016
1760381410.428389,715314.000,50374,2,AY,1,100,-1.016
1760381410.468389,715354.000,50374,2,AY,1,100,-1.011
1760381410.508389,715394.000,50392,3,AY,1,100,-1.011
1760381410.548388,715434.000,50392,3,AY,1,100,-1.018
1760381410.588388,715474.000,50392,3,AY,1,100,-1.010
1760381410.628388,715514.000,50409,2,AY,1,100,-1.014
1760381410.668388,715554.000,50409,2,AY,1,100,-1.016
1760381410.708387,715594.000,50424,3,AY,1,100,-1.010
1760381410.748387,715634.000,50424,3,AY,1,100,-1.019
1760381410.788387,715674.000,50424,3,AY,1,100,-1.014
1760381410.828387,715714.000,50443,2,AY,1,100,-1.010
1760381410.868386,715754.000,50443,2,AY,1,100,-1.008
1760381410.908386,715794.000,50459,3,AY,1,100,-1.011
1760381410.948386,715834.000,50459,3,AY,1,100,-1.012
1760381410.988386,715874.000,50459,3,AY,1,100,-1.016
1760381411.028385,715914.000,50477,2,AY,1,100,-1.013
1760381411.068385,715954.000,50477,2,AY,1,100,-1.015
1760381411.108385,715994.000,50493,3,AY,1,100,-1.020
1760381411.148385,716034.000,50493,3,AY,1,100,-1.009
1760381411.188384,716074.000,50493,3,AY,1,100,-1.017
1760381411.228384,716114.000,50510,2,AY,1,100,-1.013
1760381411.268384,716154.000,50510,2,AY,1,100,-1.008
1760381411.308383,716194.000,50528,3,AY,1,100,-1.016
1760381411.348383,716234.000,50528,3,AY,1,100,-1.011
1760381411.388383,716274.000,50528,3,AY,1,100,-1.012
1760381411.428383,716314.000,50546,3,AY,1,100,-1.015
1760381411.468383,716354.000,50546,3,AY,1,100,-1.017
1760381411.508382,716394.000,50546,3,AY,1,100,-1.007
1760381411.548382,716434.000,50561,2,AY,1,100,-1.011
1760381411.588382,716474.000,50561,2,AY,1,100,-1.021
1760381411.628381,716514.000,50579,3,AY,1,100,-1.013
1760381411.668381,716554.000,50579,3,AY,1,100,-1.011
1760381411.708381,716594.000,50579,3,AY,1,100,-1.011
1760381411.748381,716634.000,50596,2,AY,1,100,-1.015
1760381411.788380,716674.000,50596,2,AY,1,100,-1.011
1760381411.828380,716714.000,50613,3,AY,1,100,-1.009
1760381411.868380,716754.000,50613,3,AY,1,100,-1.010
1760381411.908380,716794.000,50613,3,AY,1,100,-1.012
1760381411.948380,716834.000,50629,2,AY,1,100,-1.006
1760381411.988379,716874.000,50629,2,AY,1,100,-1.015
1760381412.028379,716914.000,50645,3,AY,1,100,-1.013
1760381412.068379,716954.000,50645,3,AY,1,100,-1.011
1760381412.108378,716994.000,50645,3,AY,1,100,-1.013
1760381412.143712,717029.333,50663,3,AY,1,100,-1.009
1760381412.179045,717064.667,50663,3,AY,1,100,-1.010
1760381412.214378,717100.000,50663,3,AY,1,100,-1.013
1760381412.254378,717140.000,50682,2,AY,1,100,-1.014
1760381412.294377,717180.000,50682,2,AY,1,100,-1.007
1760381412.334377,717220.000,50701,3,AY,1,100,-1.018
1760381412.374377,717260.000,50701,3,AY,1,100,-1.012
1760381412.414376,717300.000,50701,3,AY,1,100,-1.013
1760381412.454376,717340.000,50716,2,AY,1,100,-1.021
1760381412.494376,717380.000,50716,2,AY,1,100,-1.014
1760381412.534376,717420.000,50732,3,AY,1,100,-1.012
1760381412.574375,717460.000,50732,3,AY,1,100,-1.011
1760381412.614375,717500.000,50732,3,AY,1,100,-1.010
1760381412.654375,717540.000,50749,2,AY,1,100,-1.018
1760381412.694375,717580.000,50749,2,AY,1,100,-1.011
1760381412.734375,717620.000,50768,3,AY,1,100,-1.007
1760381412.774374,717660.000,50768,3,AY,1,100,-1.014
1760381412.814374,717700.000,50768,3,AY,1,100,-1.020
1760381412.854374,717740.000,50783,2,AY,1,100,-1.007
1760381412.894373,717780.000,50783,2,AY,1,100,-1.014
1760381412.934373,717820.000,50799,3,AY,1,100,-1.017
1760381412.974373,717860.000,50799,3,AY,1,100,-1.014
1760381413.014373,717900.000,50799,3,AY,1,100,-1.007
1760381413.054372,717940.000,50824,3,AY,1,100,-1.022
1760381413.094372,717980.000,50824,3,AY,1,100,-1.012
1760381413.134372,718020.000,50824,3,AY,1,100,-1.016
1760381413.174372,718060.000,50842,3,AY,1,100,-1.014
1760381413.214371,718100.000,50842,3,AY,1,100,-1.018
1760381413.254371,718140.000,50842,3,AY,1,100,-1.010
1760381413.294371,718180.000,50859,2,AY,1,100,-1.016
1760381413.334371,718220.000,50859,2,AY,1,100,-1.021
1760381413.374370,718260.000,50874,3,AY,1,100,-1.016
1760381413.414370,718300.000,50874,3,AY,1,100,-1.010
1760381413.454370,718340.000,50874,3,AY,1,100,-1.014
1760381413.494370,718380.000,50891,3,AY,1,100,-1.013
1760381413.534369,718420.000,50891,3,AY,1,100,-1.010
1760381413.574369,718460.000,50891,3,AY,1,100,-1.011
1760381413.614369,718500.000,50907,2,AY,1,100,-1.015
1760381413.654369,718540.000,50907,2,AY,1,100,-1.020
1760381413.694368,718580.000,50925,3,AY,1,100,-1.009
1760381413.734368,718620.000,50925,3,AY,1,100,-1.013
1760381413.774368,718660.000,50925,3,AY,1,100,-1.016
1760381413.814368,718700.000,50943,2,AY,1,100,-1.007
1760381413.854367,718740.000,50943,2,AY,1,100,-1.017
1760381413.894367,718780.000,50958,3,AY,1,100,-1.017
1760381413.934367,718820.000,50958,3,AY,1,100,-1.013
1760381413.974366,718860.000,50958,3,AY,1,100,-1.017
1760381414.014366,718900.000,50975,2,AY,1,100,-1.022
1760381414.054366,718940.000,50975,2,AY,1,100,-1.012
1760381414.094366,718980.000,50992,3,AY,1,100,-1.010
1760381414.134366,719020.000,50992,3,AY,1,100,-1.025
1760381414.174365,719060.000,50992,3,AY,1,100,-1.016
1760381414.214365,719100.000,51008,2,AY,1,100,-1.016
1760381414.254365,719140.000,51008,2,AY,1,100,-1.016
1760381414.294364,719180.000,51023,3,AY,1,100,-1.016
1760381414.334364,719220.000,51023,3,AY,1,100,-1.018
1760381414.374364,719260.000,51023,3,AY,1,100,-1.013
1760381414.414364,719300.000,51042,2,AY,1,100,-1.012
1760381414.454363,719340.000,51042,2,AY,1,100,-1.020
1760381414.494363,719380.000,51061,3,AY,1,100,-1.012
1760381414.534363,719420.000,51061,3,AY,1,100,-1.018
1760381414.574363,719460.000,51061,3,AY,1,100,-1.016
1760381414.614362,719500.000,51077,3,AY,1,100,-1.019
1760381414.654362,719540.000,51077,3,AY,1,100,-1.014
1760381414.694362,719580.000,51077,3,AY,1,100,-1.019
1760381414.734362,719620.000,51095,2,AY,1,100,-1.014
1760381414.774361,719660.000,51095,2,AY,1,100,-1.015
1760381414.814361,719700.000,51111,3,AY,1,100,-1.023
1760381414.854361,719740.000,51111,3,AY,1,100,-1.030
1760381414.894361,719780.000,51111,3,AY,1,100,-1.021
1760381414.934361,719820.000,51128,2,AY,1,100,-1.022
1760381414.974360,719860.000,51128,2,AY,1,100,-1.020
1760381415.014360,719900.000,51147,3,AY,1,100,-1.024
1760381415.054360,719940.000,51147,3,AY,1,100,-1.017
1760381415.094359,719980.000,51147,3,AY,1,100,-1.020
1760381415.134359,720020.000,51162,2,AY,1,100,-1.035
1760381415.174359,720060.000,51162,2,AY,1,100,-1.011
1760381415.214359,720100.000,51178,3,AY,1,100,-1.016
1760381415.254358,720140.000,51178,3,AY,1,100,-1.028
1760381415.294358,720180.000,51178,3,AY,1,100,-1.020
1760381415.334358,720220.000,51197,2,AY,1,100,-1.020
1760381415.374357,720260.000,51197,2,AY,1,100,-1.027
1760381415.414357,720300.000,51214,3,AY,1,100,-1.024
1760381415.454357,720340.000,51214,3,AY,1,100,-1.026
1760381415.494357,720380.000,51214,3,AY,1,100,-1.018
1760381415.534357,720420.000,51229,2,AY,1,100,-1.027
1760381415.574356,720460.000,51229,2,AY,1,100,-1.018
1760381415.609689,720495.333,51245,3,AY,1,100,-1.029
1760381415.645023,720530.667,51245,3,AY,1,100,-1.032
1760381415.680356,720566.000,51245,3,AY,1,100,-1.021
1760381415.720355,720606.000,51263,3,AY,1,100,-1.016
1760381415.760355,720646.000,51263,3,AY,1,100,-1.021
1760381415.800355,720686.000,51263,3,AY,1,100,-1.029
1760381415.840355,720726.000,51279,2,AY,1,100,-1.021
1760381415.880354,720766.000,51279,2,AY,1,100,-1.030
1760381415.920354,720806.000,51297,3,AY,1,100,-1.020
1760381415.960354,720846.000,51297,3,AY,1,100,-1.026
1760381416.000354,720886.000,51297,3,AY,1,100,-1.028
1760381416.040353,720926.000,51315,2,AY,1,100,-1.022
1760381416.080353,720966.000,51315,2,AY,1,100,-1.028
1760381416.120353,721006.000,51332,3,AY,1,100,-1.019
1760381416.160352,721046.000,51332,3,AY,1,100,-1.028
1760381416.200352,721086.000,51332,3,AY,1,100,-1.025
1760381416.240352,721126.000,51348,2,AY,1,100,-1.024
1760381416.280352,721166.000,51348,2,AY,1,100,-1.014
1760381416.320352,721206.000,51368,3,AY,1,100,-1.006
1760381416.360351,721246.000,51368,3,AY,1,100,-1.024
1760381416.400351,721286.000,51368,3,AY,1,100,-1.018
1760381416.440351,721326.000,51382,2,AY,1,100,-1.016
1760381416.480350,721366.000,51382,2,AY,1,100,-1.043
1760381416.520350,721406.000,51401,3,AY,1,100,-1.039
1760381416.560350,721446.000,51401,3,AY,1,100,-1.013
1760381416.600350,721486.000,51401,3,AY,1,100,-1.062
1760381416.640683,721526.333,51417,3,AY,1,100,-1.067
1760381416.681016,721566.667,51417,3,AY,1,100,-1.014
1760381416.721349,721607.000,51417,3,AY,1,100,-1.052
1760381416.761349,721647.000,51435,2,AY,1,100,-1.050
1760381416.801348,721687.000,51435,2,AY,1,100,-1.040
1760381416.841348,721727.000,51449,3,AY,1,100,-1.072
1760381416.881348,721767.000,51449,3,AY,1,100,-1.042
1760381416.921348,721807.000,51449,3,AY,1,100,-1.026
1760381416.961347,721847.000,51468,2,AY,1,100,-1.059
1760381417.001347,721887.000,51468,2,AY,1,100,-1.037
1760381417.041347,721927.000,51485,3,AY,1,100,-1.054
1760381417.081347,721967.000,51485,3,AY,1,100,-1.031
1760381417.121346,722007.000,51485,3,AY,1,100,-0.998
1760381417.161346,722047.000,51506,2,AY,1,100,-1.068
1760381417.201346,722087.000,51506,2,AY,1,100,-1.079
1760381417.241346,722127.000,51520,3,AY,1,100,-1.044
1760381417.281345,722167.000,51520,3,AY,1,100,-1.044
1760381417.321345,722207.000,51520,3,AY,1,100,-1.025
1760381417.361345,722247.000,51540,2,AY,1,100,-1.009
1760381417.401345,722287.000,51540,2,AY,1,100,-0.985
1760381417.441344,722327.000,51556,3,AY,1,100,-1.000
1760381417.481344,722367.000,51556,3,AY,1,100,-1.075
1760381417.521344,722407.000,51556,3,AY,1,100,-1.086
1760381417.561344,722447.000,51573,2,AY,1,100,-1.055
1760381417.601343,722487.000,51573,2,AY,1,100,-1.008
1760381417.641343,722527.000,51587,3,AY,1,100,-0.973
1760381417.681343,722567.000,51587,3,AY,1,100,-0.955
1760381417.721343,722607.000,51587,3,AY,1,100,-0.974
1760381417.761342,722647.000,51605,2,AY,1,100,-1.028
1760381417.801342,722687.000,51605,2,AY,1,100,-1.048
1760381417.841342,722727.000,51623,3,AY,1,100,-1.041
1760381417.881341,722767.000,51623,3,AY,1,100,-1.063
1760381417.921341,722807.000,51623,3,AY,1,100,-1.147
1760381417.961341,722847.000,51640,3,AY,1,100,-1.067
1760381418.001341,722887.000,51640,3,AY,1,100,-0.995
1760381418.041341,722927.000,51640,3,AY,1,100,-0.967
1760381418.081340,722967.000,51656,2,AY,1,100,-0.956
1760381418.121340,723007.000,51656,2,AY,1,100,-1.076
1760381418.161340,723047.000,51678,4,AY,1,100,-1.055
1760381418.201339,723087.000,51678,4,AY,1,100,-1.035
1760381418.241339,723127.000,51678,4,AY,1,100,-1.045
1760381418.281339,723167.000,51678,4,AY,1,100,-1.005
1760381418.321339,723207.000,51694,2,AY,1,100,-1.019
1760381418.361338,723247.000,51694,2,AY,1,100,-1.034
1760381418.401338,723287.000,51712,3,AY,1,100,-1.016
1760381418.441338,723327.000,51712,3,AY,1,100,-0.997
1760381418.481338,723367.000,51712,3,AY,1,100,-1.024
1760381418.521338,723407.000,51728,2,AY,1,100,-1.065
1760381418.561337,723447.000,51728,2,AY,1,100,-1.072
1760381418.601337,723487.000,51747,3,AY,1,100,-1.038
1760381418.641337,723527.000,51747,3,AY,1,100,-1.007
