LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760386041.413841,1907228.000,51981,1,SA,1,100,0.000010
1760386044.614951,1910429.000,52521,1,SA,1,100,0.000010
1760386047.147037,1912961.000,52940,1,SA,1,100,0.000102
1760386047.614053,1913428.000,53009,1,SA,1,100,0.000061
1760386050.481151,1916295.000,53514,1,SA,1,100,0.000432
1760386051.814196,1917628.000,53701,1,SA,1,100,0.000093
1760386052.014203,1917828.000,53754,1,SA,1,100,0.000259
1760386053.080240,1918894.000,53921,1,SA,1,100,0.000031
1760386053.347249,1919161.000,53972,1,SA,1,100,0.000104
1760386055.414319,1921228.000,54297,1,SA,1,100,0.000031
1760386057.080376,1922894.000,54597,1,SA,1,100,0.000274
1760386061.612531,1927426.000,55320,1,SA,1,100,0.000128
