LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1760385221.418038,1087231.000,46298,3,AZ,1,100,-0.016
1760385221.458037,1087271.000,46314,2,AZ,1,100,0.082
1760385221.498035,1087311.000,46314,2,AZ,1,100,0.213
1760385221.538034,1087351.000,46334,3,AZ,1,100,0.335
1760385221.578033,1087391.000,46334,3,AZ,1,100,0.367
1760385221.618032,1087431.000,46334,3,AZ,1,100,0.355
1760385221.658030,1087471.000,46350,2,AZ,1,100,0.307
1760385221.698029,1087511.000,46350,2,AZ,1,100,0.034
1760385221.738027,1087551.000,46368,3,AZ,1,100,-0.140
1760385221.778026,1087591.000,46368,3,AZ,1,100,-0.362
1760385221.818024,1087631.000,46368,3,AZ,1,100,-0.471
1760385221.858023,1087671.000,46384,2,AZ,1,100,-0.445
1760385221.898022,1087711.000,46384,2,AZ,1,100,-0.279
1760385221.938020,1087751.000,46401,3,AZ,1,100,-0.302
1760385221.978019,1087791.000,46401,3,AZ,1,100,-0.379
1760385222.018018,1087831.000,46401,3,AZ,1,100,-0.276
1760385222.058016,1087871.000,46417,2,AZ,1,100,-0.301
1760385222.098015,1087911.000,46417,2,AZ,1,100,-0.407
1760385222.138013,1087951.000,46437,3,AZ,1,100,-0.176
1760385222.178012,1087991.000,46437,3,AZ,1,100,-0.097
1760385222.218011,1088031.000,46437,3,AZ,1,100,0.009
1760385222.258009,1088071.000,46453,2,AZ,1,100,0.027
1760385222.298008,1088111.000,46453,2,AZ,1,100,0.115
1760385222.338006,1088151.000,46470,3,AZ,1,100,0.216
1760385222.378005,1088191.000,46470,3,AZ,1,100,0.388
1760385222.418004,1088231.000,46470,3,AZ,1,100,0.478
1760385222.458002,1088271.000,46488,3,AZ,1,100,0.385
1760385222.498001,1088311.000,46488,3,AZ,1,100,0.173
1760385222.538000,1088351.000,46488,3,AZ,1,100,-0.001
1760385222.577998,1088391.000,46506,2,AZ,1,100,-0.244
1760385222.617997,1088431.000,46506,2,AZ,1,100,-0.408
1760385222.657995,1088471.000,46520,3,AZ,1,100,-0.459
1760385222.697994,1088511.000,46520,3,AZ,1,100,-0.429
1760385222.737993,1088551.000,46520,3,AZ,1,100,-0.310
1760385222.777991,1088591.000,46537,2,AZ,1,100,-0.270
1760385222.817990,1088631.000,46537,2,AZ,1,100,-0.187
1760385222.857989,1088671.000,46554,3,AZ,1,100,-0.233
1760385222.897987,1088711.000,46554,3,AZ,1,100,-0.391
