LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760382029.698807,1334585.000,23222,3,GZ,1,100,0.427
1760382029.738808,1334625.000,23236,2,GZ,1,100,0.275
1760382029.778809,1334665.000,23236,2,GZ,1,100,-0.031
1760382029.818810,1334705.000,23253,3,GZ,1,100,0.031
1760382029.858811,1334745.000,23253,3,GZ,1,100,0.275
1760382029.898812,1334785.000,23253,3,GZ,1,100,-0.092
1760382029.938813,1334825.000,23269,2,GZ,1,100,0.366
1760382029.978814,1334865.000,23269,2,GZ,1,100,0.244
1760382030.018815,1334905.000,23289,3,GZ,1,100,0.214
1760382030.058816,1334945.000,23289,3,GZ,1,100,0.214
1760382030.098817,1334985.000,23289,3,GZ,1,100,0.244
1760382030.138818,1335025.000,23304,2,GZ,1,100,0.153
1760382030.178819,1335065.000,23304,2,GZ,1,100,-0.031
1760382030.218820,1335105.000,23320,3,GZ,1,100,0.092
1760382030.258821,1335145.000,23320,3,GZ,1,100,0.366
1760382030.298822,1335185.000,23320,3,GZ,1,100,0.275
1760382030.338823,1335225.000,23337,2,GZ,1,100,0.549
1760382030.378824,1335265.000,23337,2,GZ,1,100,-0.244
1760382030.418825,1335305.000,23354,3,GZ,1,100,-0.183
1760382030.458826,1335345.000,23354,3,GZ,1,100,0.275
1760382030.498827,1335385.000,23354,3,GZ,1,100,0.122
1760382030.538828,1335425.000,23369,2,GZ,1,100,0.031
1760382030.578829,1335465.000,23369,2,GZ,1,100,0.031
1760382030.618830,1335505.000,23386,3,GZ,1,100,0.061
1760382030.658831,1335545.000,23386,3,GZ,1,100,-0.031
1760382030.698832,1335585.000,23386,3,GZ,1,100,0.122
1760382030.738833,1335625.000,23404,3,GZ,1,100,0.153
1760382030.778834,1335665.000,23404,3,GZ,1,100,0.092
1760382030.818835,1335705.000,23404,3,GZ,1,100,0.092
1760382030.858836,1335745.000,23421,2,GZ,1,100,0.061
1760382030.898837,1335785.000,23421,2,GZ,1,100,0.000
1760382030.938838,1335825.000,23438,3,GZ,1,100,0.061
1760382030.978839,1335865.000,23438,3,GZ,1,100,0.122
1760382031.018840,1335905.000,23438,3,GZ,1,100,0.244
1760382031.058841,1335945.000,23453,2,GZ,1,100,0.183
1760382031.098842,1335985.000,23453,2,GZ,1,100,0.122
1760382031.138843,1336025.000,23469,3,GZ,1,100,0.000
1760382031.178844,1336065.000,23469,3,GZ,1,100,0.549
1760382031.218845,1336105.000,23469,3,GZ,1,100,0.214
1760382031.258846,1336145.000,23486,2,GZ,1,100,-0.183
1760382031.298847,1336185.000,23486,2,GZ,1,100,0.580
1760382031.338848,1336225.000,23503,3,GZ,1,100,0.244
1760382031.378849,1336265.000,23503,3,GZ,1,100,0.153
1760382031.418850,1336305.000,23503,3,GZ,1,100,0.305
1760382031.458851,1336345.000,23518,2,GZ,1,100,0.366
1760382031.498852,1336385.000,23518,2,GZ,1,100,-0.031
1760382031.538853,1336425.000,23534,3,GZ,1,100,0.214
1760382031.578854,1336465.000,23534,3,GZ,1,100,0.183
1760382031.618855,1336505.000,23534,3,GZ,1,100,0.153
1760382031.658856,1336545.000,23554,2,GZ,1,100,0.122
1760382031.698857,1336585.000,23554,2,GZ,1,100,0.122
1760382031.738858,1336625.000,23570,3,GZ,1,100,0.183
1760382031.778859,1336665.000,23570,3,GZ,1,100,0.122
1760382031.818860,1336705.000,23570,3,GZ,1,100,0.214
1760382031.858861,1336745.000,23585,2,GZ,1,100,0.244
1760382031.898862,1336785.000,23585,2,GZ,1,100,0.153
1760382031.938863,1336825.000,23602,3,GZ,1,100,0.153
1760382031.978864,1336865.000,23602,3,GZ,1,100,0.183
1760382032.018865,1336905.000,23602,3,GZ,1,100,0.305
1760382032.058866,1336945.000,23621,3,GZ,1,100,0.336
1760382032.098867,1336985.000,23621,3,GZ,1,100,0.214
1760382032.138868,1337025.000,23621,3,GZ,1,100,0.031
1760382032.178869,1337065.000,23642,2,GZ,1,100,-0.305
1760382032.218870,1337105.000,23642,2,GZ,1,100,0.244
1760382032.254538,1337140.667,23657,3,GZ,1,100,0.122
1760382032.290205,1337176.333,23657,3,GZ,1,100,-0.305
1760382032.325873,1337212.000,23657,3,GZ,1,100,-0.214
1760382032.365874,1337252.000,23674,2,GZ,1,100,0.122
1760382032.405875,1337292.000,23674,2,GZ,1,100,0.092
1760382032.445876,1337332.000,23691,3,GZ,1,100,0.214
1760382032.485877,1337372.000,23691,3,GZ,1,100,0.183
1760382032.525878,1337412.000,23691,3,GZ,1,100,0.214
1760382032.565879,1337452.000,23709,3,GZ,1,100,0.061
1760382032.605880,1337492.000,23709,3,GZ,1,100,0.122
1760382032.645881,1337532.000,23709,3,GZ,1,100,0.153
1760382032.685882,1337572.000,23726,2,GZ,1,100,-0.061
1760382032.725883,1337612.000,23726,2,GZ,1,100,0.031
1760382032.765884,1337652.000,23741,3,GZ,1,100,0.244
1760382032.805885,1337692.000,23741,3,GZ,1,100,0.427
1760382032.845886,1337732.000,23741,3,GZ,1,100,0.305
1760382032.885887,1337772.000,23758,2,GZ,1,100,0.366
1760382032.925888,1337812.000,23758,2,GZ,1,100,0.061
1760382032.965555,1337851.667,23775,3,GZ,1,100,0.061
1760382033.005223,1337891.333,23775,3,GZ,1,100,0.488
1760382033.044891,1337931.000,23775,3,GZ,1,100,0.275
1760382033.084892,1337971.000,23792,2,GZ,1,100,-0.061
1760382033.124893,1338011.000,23792,2,GZ,1,100,-0.031
1760382033.164894,1338051.000,23806,3,GZ,1,100,0.183
1760382033.204895,1338091.000,23806,3,GZ,1,100,0.031
1760382033.244896,1338131.000,23806,3,GZ,1,100,0.336
1760382033.284897,1338171.000,23824,2,GZ,1,100,0.183
1760382033.324898,1338211.000,23824,2,GZ,1,100,0.214
1760382033.364899,1338251.000,23840,3,GZ,1,100,0.214
1760382033.404900,1338291.000,23840,3,GZ,1,100,0.275
1760382033.444901,1338331.000,23840,3,GZ,1,100,0.153
1760382033.484902,1338371.000,23859,2,GZ,1,100,0.092
1760382033.524903,1338411.000,23859,2,GZ,1,100,0.244
1760382033.564904,1338451.000,23873,3,GZ,1,100,0.519
1760382033.604905,1338491.000,23873,3,GZ,1,100,0.305
1760382033.644906,1338531.000,23873,3,GZ,1,100,0.427
1760382033.684907,1338571.000,23891,3,GZ,1,100,0.092
1760382033.724908,1338611.000,23891,3,GZ,1,100,0.122
1760382033.764909,1338651.000,23891,3,GZ,1,100,0.427
1760382033.804910,1338691.000,23907,2,GZ,1,100,0.031
1760382033.844911,1338731.000,23907,2,GZ,1,100,-0.092
1760382033.884912,1338771.000,23924,3,GZ,1,100,0.122
1760382033.924913,1338811.000,23924,3,GZ,1,100,0.122
1760382033.964914,1338851.000,23924,3,GZ,1,100,0.000
1760382034.004915,1338891.000,23939,2,GZ,1,100,0.244
1760382034.044916,1338931.000,23939,2,GZ,1,100,0.244
1760382034.084917,1338971.000,23956,3,GZ,1,100,0.366
1760382034.124918,1339011.000,23956,3,GZ,1,100,0.275
1760382034.164919,1339051.000,23956,3,GZ,1,100,0.214
1760382034.204920,1339091.000,23974,2,GZ,1,100,0.153
1760382034.244921,1339131.000,23974,2,GZ,1,100,0.153
1760382034.284922,1339171.000,23992,3,GZ,1,100,0.214
1760382034.324923,1339211.000,23992,3,GZ,1,100,0.305
1760382034.364924,1339251.000,23992,3,GZ,1,100,0.336
1760382034.404925,1339291.000,24007,2,GZ,1,100,0.305
1760382034.444926,1339331.000,24007,2,GZ,1,100,0.214
1760382034.484927,1339371.000,24023,3,GZ,1,100,0.305
1760382034.524928,1339411.000,24023,3,GZ,1,100,0.336
1760382034.564929,1339451.000,24023,3,GZ,1,100,0.397
