LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760381855.835024,1160722.000,59711,1,SA,1,100,0.000240
1760381856.168028,1161055.000,59764,1,SA,1,100,0.000307
1760381856.901037,1161788.000,59904,1,SA,1,100,0.000122
1760381857.301042,1162188.000,59974,1,SA,1,100,0.003183
1760381857.569046,1162456.000,60024,1,SA,1,100,0.007806
1760381858.034052,1162921.000,60093,1,SA,1,100,0.004479
1760381858.302055,1163189.000,60167,1,SA,1,100,0.006194
1760381858.702060,1163589.000,60221,1,SA,1,100,0.008390
1760381859.168066,1164055.000,60290,1,SA,1,100,0.000590
1760381859.568071,1164455.000,60361,1,SA,1,100,0.002295
1760381859.835074,1164722.000,60411,1,SA,1,100,0.005613
1760381860.368081,1165255.000,60480,1,SA,1,100,0.002018
1760381860.568084,1165455.000,60549,1,SA,1,100,0.004290
1760381860.968089,1165855.000,60586,1,SA,1,100,0.001455
1760381861.168091,1166055.000,60620,1,SA,1,100,0.000058
1760381861.434095,1166321.000,60671,1,SA,1,100,0.003061
1760381861.901100,1166788.000,60740,1,SA,1,100,0.002147
1760381862.234105,1167121.000,60812,1,SA,1,100,0.000832
1760381862.634110,1167521.000,60881,1,SA,1,100,0.002103
1760381862.968114,1167855.000,60951,1,SA,1,100,0.002995
1760381863.368119,1168255.000,61009,1,SA,1,100,0.003619
1760381863.635122,1168522.000,61078,1,SA,1,100,0.007172
1760381864.167129,1169054.000,61147,1,SA,1,100,0.003278
1760381864.435133,1169322.000,61198,1,SA,1,100,0.005950
1760381864.900138,1169787.000,61269,1,SA,1,100,0.003832
1760381865.168142,1170055.000,61339,1,SA,1,100,0.007141
1760381865.568147,1170455.000,61408,1,SA,1,100,0.008610
1760381865.968152,1170855.000,61460,1,SA,1,100,0.006319
1760381866.500159,1171387.000,61529,1,SA,1,100,0.002000
1760381866.768162,1171655.000,61598,1,SA,1,100,0.002791
1760381867.234168,1172121.000,61670,1,SA,1,100,0.002442
1760381867.567172,1172454.000,61723,1,SA,1,100,0.002119
1760381867.967177,1172854.000,61792,1,SA,1,100,0.004054
1760381868.233181,1173120.000,61866,1,SA,1,100,0.007512
1760381868.700186,1173587.000,61936,1,SA,1,100,0.005923
1760381869.034191,1173921.000,61988,1,SA,1,100,0.010053
1760381869.500196,1174387.000,62075,1,SA,1,100,0.008533
1760381869.833201,1174720.000,62127,1,SA,1,100,0.006320
1760381870.300206,1175187.000,62196,1,SA,1,100,0.003267
1760381870.567210,1175454.000,62249,1,SA,1,100,0.009827
1760381871.033216,1175920.000,62319,1,SA,1,100,0.006286
1760381871.300219,1176187.000,62389,1,SA,1,100,0.010418
1760381871.833226,1176720.000,62439,1,SA,1,100,0.004008
1760381872.166230,1177053.000,62508,1,SA,1,100,0.002637
1760381872.566235,1177453.000,62578,1,SA,1,100,0.005678
1760381872.833239,1177720.000,62647,1,SA,1,100,0.010553
1760381873.300244,1178187.000,62716,1,SA,1,100,0.007197
1760381873.566248,1178453.000,62757,1,SA,1,100,0.011346
1760381874.033254,1178920.000,62843,1,SA,1,100,0.004928
1760381874.367258,1179254.000,62895,1,SA,1,100,0.010038
1760381874.833264,1179720.000,62964,1,SA,1,100,0.006917
1760381875.100267,1179987.000,63034,1,SA,1,100,0.011720
1760381875.500272,1180387.000,63103,1,SA,1,100,0.013020
1760381875.900277,1180787.000,63156,1,SA,1,100,0.010582
1760381876.366283,1181253.000,63225,1,SA,1,100,0.005796
1760381876.633286,1181520.000,63295,1,SA,1,100,0.009951
1760381877.033292,1181920.000,63367,1,SA,1,100,0.015508
1760381877.433297,1182320.000,63419,1,SA,1,100,0.007332
1760381877.899302,1182786.000,63489,1,SA,1,100,0.005831
1760381878.299308,1183186.000,63558,1,SA,1,100,0.002001
1760381878.699313,1183586.000,63632,1,SA,1,100,0.003197
1760381879.100318,1183987.000,63687,1,SA,1,100,0.001426
1760381879.832327,1184719.000,63823,1,SA,1,100,0.000648
1760381880.300333,1185187.000,63893,1,SA,1,100,0.000292
1760381880.566336,1185453.000,63945,1,SA,1,100,0.002337
1760381880.966341,1185853.000,64014,1,SA,1,100,0.006882
1760381881.233345,1186120.000,64081,1,SA,1,100,0.010473
1760381881.765351,1186652.000,64150,1,SA,1,100,0.002277
1760381882.099355,1186986.000,64205,1,SA,1,100,0.001653
1760381882.499361,1187386.000,64275,1,SA,1,100,0.006867
1760381882.765364,1187652.000,64346,1,SA,1,100,0.012970
1760381883.166369,1188053.000,64415,1,SA,1,100,0.014713
1760381883.566374,1188453.000,64467,1,SA,1,100,0.016339
1760381884.033380,1188920.000,64541,1,SA,1,100,0.009651
1760381884.299383,1189186.000,64596,1,SA,1,100,0.013391
1760381884.765389,1189652.000,64679,1,SA,1,100,0.011479
1760381885.098393,1189985.000,64734,1,SA,1,100,0.012204
1760381885.565399,1190452.000,64804,1,SA,1,100,0.007080
1760381885.832403,1190719.000,64856,1,SA,1,100,0.012814
1760381886.366409,1191253.000,64925,1,SA,1,100,0.005275
1760381886.698414,1191585.000,64994,1,SA,1,100,0.002469
1760381887.166420,1192053.000,65065,1,SA,1,100,0.001066
1760381887.432423,1192319.000,65118,1,SA,1,100,0.005004
1760381887.898429,1192785.000,65204,1,SA,1,100,0.001734
1760381888.165432,1193052.000,65259,1,SA,1,100,0.008496
1760381888.631438,1193518.000,65328,1,SA,1,100,0.007688
1760381888.899441,1193786.000,65385,1,SA,1,100,0.013918
1760381889.365447,1194252.000,65454,1,SA,1,100,0.008875
1760381889.631451,1194518.000,65523,1,SA,1,100,0.014169
1760381890.165457,1195052.000,56,1,SA,1,100,0.006069
1760381890.431461,1195318.000,111,1,SA,1,100,0.011301
1760381891.298472,1196185.000,248,1,SA,1,100,0.002333
1760381892.098482,1196985.000,365,1,SA,1,100,0.001827
1760381892.831491,1197718.000,501,1,SA,1,100,0.001485
1760381893.298497,1198185.000,571,1,SA,1,100,0.000379
1760381893.631501,1198518.000,625,1,SA,1,100,0.001880
1760381894.764515,1199651.000,819,1,SA,1,100,0.004521
1760381895.097520,1199984.000,888,1,SA,1,100,0.002135
1760381895.364523,1200251.000,957,1,SA,1,100,0.018201
1760381895.764528,1200651.000,1026,1,SA,1,100,0.017167
1760381896.231534,1201118.000,1080,1,SA,1,100,0.011539
1760381896.631539,1201518.000,1149,1,SA,1,100,0.001985
1760381897.031544,1201918.000,1220,1,SA,1,100,0.005614
1760381897.297547,1202184.000,1289,1,SA,1,100,0.012965
1760381897.765553,1202652.000,1358,1,SA,1,100,0.007373
1760381898.164558,1203051.000,1428,1,SA,1,100,0.000739
1760381899.764579,1204651.000,1670,1,SA,1,100,0.000624
1760381900.497588,1205384.000,1806,1,SA,1,100,0.002028
1760381902.030607,1206917.000,2064,1,SA,1,100,0.002353
1760381902.364611,1207251.000,2133,1,SA,1,100,0.011148
1760381902.630615,1207517.000,2202,1,SA,1,100,0.020340
1760381903.164622,1208051.000,2271,1,SA,1,100,0.005667
1760381903.430625,1208317.000,2324,1,SA,1,100,0.014646
1760381903.897631,1208784.000,2394,1,SA,1,100,0.010696
1760381904.164634,1209051.000,2454,1,SA,1,100,0.029005
1760381904.630640,1209517.000,2523,1,SA,1,100,0.009998
1760381905.030645,1209917.000,2575,1,SA,1,100,0.000511
1760381905.363649,1210250.000,2644,1,SA,1,100,0.010858
1760381905.763654,1210650.000,2713,1,SA,1,100,0.002743
1760381907.296674,1212183.000,2972,1,SA,1,100,0.001429
1760381907.764680,1212651.000,3041,1,SA,1,100,0.001568
1760381908.096684,1212983.000,3093,1,SA,1,100,0.002002
1760381909.629703,1214516.000,3354,1,SA,1,100,0.000187
1760381911.163723,1216050.000,3608,1,SA,1,100,0.000790
1760381911.896732,1216783.000,3747,1,SA,1,100,0.001923
1760381912.162735,1217049.000,3816,1,SA,1,100,0.017936
1760381912.563740,1217450.000,3869,1,SA,1,100,0.015553
1760381913.029746,1217916.000,3938,1,SA,1,100,0.011178
1760381913.296750,1218183.000,4007,1,SA,1,100,0.022580
1760381913.696754,1218583.000,4076,1,SA,1,100,0.026208
1760381914.096760,1218983.000,4147,1,SA,1,100,0.029244
1760381914.496765,1219383.000,4205,1,SA,1,100,0.023196
1760381914.962770,1219849.000,4274,1,SA,1,100,0.003523
1760381915.362776,1220249.000,4343,1,SA,1,100,0.008283
1760381915.629779,1220516.000,4412,1,SA,1,100,0.018456
1760381916.096785,1220983.000,4481,1,SA,1,100,0.010195
1760381916.362788,1221249.000,4550,1,SA,1,100,0.026738
1760381916.895795,1221782.000,4606,1,SA,1,100,0.007925
1760381917.162798,1222049.000,4675,1,SA,1,100,0.016715
1760381918.095810,1222982.000,4809,1,SA,1,100,0.001593
1760381919.562829,1224449.000,5072,1,SA,1,100,0.004016
1760381920.362839,1225249.000,5208,1,SA,1,100,0.003689
1760381920.762844,1225649.000,5261,1,SA,1,100,0.008736
1760381921.028847,1225915.000,5330,1,SA,1,100,0.019417
1760381921.495853,1226382.000,5400,1,SA,1,100,0.007809
1760381921.828857,1226715.000,5471,1,SA,1,100,0.014113
1760381922.295863,1227182.000,5540,1,SA,1,100,0.011116
1760381922.561867,1227448.000,5610,1,SA,1,100,0.025671
1760381922.961872,1227848.000,5663,1,SA,1,100,0.026421
