LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760385104.241401,970056.000,26747,1,SA,1,100,0.000051
1760385104.907399,970722.000,26884,1,SA,1,100,0.000091
1760385105.840396,971655.000,27001,1,SA,1,100,0.000048
1760385106.640394,972455.000,27105,1,SA,1,100,0.000052
1760385107.040393,972855.000,27224,1,SA,1,100,0.000075
1760385107.840391,973655.000,27339,1,SA,1,100,0.000082
1760385108.440389,974255.000,27447,1,SA,1,100,0.000071
1760385109.107387,974922.000,27584,1,SA,1,100,0.000094
1760385110.107384,975922.000,27685,1,SA,1,100,0.000038
1760385110.507383,976322.000,27803,1,SA,1,100,0.000079
1760385111.307381,977122.000,27906,1,SA,1,100,0.000052
1760385111.974379,977789.000,28025,1,SA,1,100,0.000085
1760385112.707377,978522.000,28143,1,SA,1,100,0.000049
1760385113.240375,979055.000,28195,1,SA,1,100,0.000007
1760385113.440375,979255.000,28269,1,SA,1,100,0.000072
1760385113.973373,979788.000,28389,1,SA,1,100,0.000060
1760385114.773371,980588.000,28504,1,SA,1,100,0.000086
1760385115.506369,981321.000,28624,1,SA,1,100,0.000044
1760385116.173367,981988.000,28745,1,SA,1,100,0.000081
1760385116.906364,982721.000,28844,1,SA,1,100,0.000046
1760385117.439363,983254.000,28966,1,SA,1,100,0.000109
1760385118.373360,984188.000,29084,1,SA,1,100,0.000024
1760385118.706359,984521.000,29205,1,SA,1,100,0.000128
1760385119.506357,985321.000,29259,1,SA,1,100,0.000017
1760385119.706356,985521.000,29328,1,SA,1,100,0.000066
1760385120.372355,986187.000,29446,1,SA,1,100,0.000087
1760385121.039352,986854.000,29565,1,SA,1,100,0.000071
1760385121.772350,987587.000,29666,1,SA,1,100,0.000082
1760385122.439348,988254.000,29802,1,SA,1,100,0.000066
1760385123.039347,988854.000,29920,1,SA,1,100,0.000097
1760385123.905344,989720.000,29993,1,SA,1,100,0.000004
1760385124.105344,989920.000,30030,1,SA,1,100,0.000022
1760385124.572342,990387.000,30167,1,SA,1,100,0.000082
1760385125.172341,990987.000,30270,1,SA,1,100,0.000066
1760385125.972338,991787.000,30387,1,SA,1,100,0.000135
1760385126.706336,992521.000,30505,1,SA,1,100,0.000056
1760385127.372334,993187.000,30624,1,SA,1,100,0.000100
1760385128.105332,993920.000,30744,1,SA,1,100,0.000068
1760385128.771330,994586.000,30866,1,SA,1,100,0.000074
1760385129.505328,995320.000,30967,1,SA,1,100,0.000064
1760385130.038327,995853.000,31085,1,SA,1,100,0.000115
1760385130.838324,996653.000,31206,1,SA,1,100,0.000078
1760385131.438323,997253.000,31324,1,SA,1,100,0.000092
1760385132.238320,998053.000,31444,1,SA,1,100,0.000051
1760385132.838318,998653.000,31564,1,SA,1,100,0.000099
1760385133.571316,999386.000,31663,1,SA,1,100,0.000079
1760385134.172315,999987.000,31737,1,SA,1,100,0.000028
1760385134.504314,1000319.000,31789,1,SA,1,100,0.000062
1760385135.037312,1000852.000,31909,1,SA,1,100,0.000050
1760385135.905309,1001720.000,32024,1,SA,1,100,0.000055
1760385136.437308,1002252.000,32095,1,SA,1,100,0.000014
1760385136.637307,1002452.000,32131,1,SA,1,100,0.000029
1760385136.971307,1002786.000,32249,1,SA,1,100,0.000124
1760385137.838304,1003653.000,32385,1,SA,1,100,0.000061
1760385138.438302,1004253.000,32486,1,SA,1,100,0.000088
1760385139.104300,1004919.000,32609,1,SA,1,100,0.000080
1760385139.837298,1005652.000,32731,1,SA,1,100,0.000106
1760385140.637296,1006452.000,32830,1,SA,1,100,0.000066
1760385141.304294,1007119.000,32951,1,SA,1,100,0.000102
1760385141.837292,1007652.000,33069,1,SA,1,100,0.000102
1760385142.570290,1008385.000,33138,1,SA,1,100,0.000011
1760385142.770290,1008585.000,33190,1,SA,1,100,0.000085
1760385143.370288,1009185.000,33310,1,SA,1,100,0.000050
1760385143.970286,1009785.000,33416,1,SA,1,100,0.000084
1760385144.703284,1010518.000,33516,1,SA,1,100,0.000079
1760385145.570282,1011385.000,33637,1,SA,1,100,0.000058
1760385145.970280,1011785.000,33738,1,SA,1,100,0.000094
1760385146.770278,1012585.000,33875,1,SA,1,100,0.000083
1760385147.504276,1013319.000,33977,1,SA,1,100,0.000073
1760385148.036274,1013851.000,34094,1,SA,1,100,0.000099
1760385148.903272,1014718.000,34214,1,SA,1,100,0.000048
1760385149.570270,1015385.000,34338,1,SA,1,100,0.000073
1760385150.436268,1016251.000,34439,1,SA,1,100,0.000047
1760385150.836266,1016651.000,34560,1,SA,1,100,0.000091
1760385151.769264,1017584.000,34661,1,SA,1,100,0.000037
