LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1760382035.958964,1340845.000,24248,1,TH,1,100,31.779
1760382036.091967,1340978.000,24265,1,TH,1,100,31.781
1760382036.225971,1341112.000,24298,1,TH,1,100,31.781
1760382036.358974,1341245.000,24316,1,TH,1,100,31.738
1760382036.491977,1341378.000,24332,1,TH,1,100,31.738
1760382036.625980,1341512.000,24364,1,TH,1,100,31.755
1760382036.758984,1341645.000,24381,1,TH,1,100,31.755
1760382036.891987,1341778.000,24397,1,TH,1,100,31.781
1760382037.025990,1341912.000,24415,1,TH,1,100,31.781
1760382037.158994,1342045.000,24450,1,TH,1,100,31.793
1760382037.291997,1342178.000,24471,1,TH,1,100,31.793
1760382037.426000,1342312.000,24489,1,TH,1,100,31.805
1760382037.559004,1342445.000,24520,1,TH,1,100,31.805
1760382037.692007,1342578.000,24537,1,TH,1,100,31.692
1760382037.826010,1342712.000,24556,1,TH,1,100,31.692
1760382037.959014,1342845.000,24588,1,TH,1,100,31.704
1760382038.092017,1342978.000,24604,1,TH,1,100,31.704
1760382038.225020,1343111.000,24621,1,TH,1,100,31.733
1760382038.359024,1343245.000,24655,1,TH,1,100,31.740
1760382038.492027,1343378.000,24671,1,TH,1,100,31.752
1760382038.625031,1343511.000,24688,1,TH,1,100,31.745
1760382038.759034,1343645.000,24720,1,TH,1,100,31.854
1760382038.892037,1343778.000,24736,1,TH,1,100,31.861
1760382039.025040,1343911.000,24756,1,TH,1,100,31.847
1760382039.159044,1344045.000,24772,1,TH,1,100,31.847
1760382039.292047,1344178.000,24804,1,TH,1,100,31.779
1760382039.425050,1344311.000,24821,1,TH,1,100,31.779
1760382039.559054,1344445.000,24837,1,TH,1,100,31.747
1760382039.692057,1344578.000,24869,1,TH,1,100,31.747
1760382039.825060,1344711.000,24886,1,TH,1,100,31.720
1760382039.959064,1344845.000,24902,1,TH,1,100,31.720
1760382040.092067,1344978.000,24936,1,TH,1,100,31.745
1760382040.225070,1345111.000,24953,1,TH,1,100,31.745
1760382040.359074,1345245.000,24970,1,TH,1,100,31.752
1760382040.492077,1345378.000,25001,1,TH,1,100,31.752
1760382040.625081,1345511.000,25018,1,TH,1,100,31.895
1760382040.759084,1345645.000,25035,1,TH,1,100,31.895
1760382040.892087,1345778.000,25068,1,TH,1,100,31.698
