LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1760386122.219323,1988035.000,65309,2,MZ,1,100,19
1760386122.259322,1988075.000,65309,2,MZ,1,100,19
1760386122.299322,1988115.000,65323,3,MZ,1,100,19
1760386122.339321,1988155.000,65323,3,MZ,1,100,21
1760386122.379321,1988195.000,65323,3,MZ,1,100,19
1760386122.419320,1988235.000,65341,2,MZ,1,100,19
1760386122.459319,1988275.000,65341,2,MZ,1,100,17
1760386122.499319,1988315.000,65357,3,MZ,1,100,17
1760386122.539318,1988355.000,65357,3,MZ,1,100,16
1760386122.579318,1988395.000,65357,3,MZ,1,100,17
1760386122.619317,1988435.000,65376,3,MZ,1,100,15
1760386122.659317,1988475.000,65376,3,MZ,1,100,16
1760386122.699316,1988515.000,65376,3,MZ,1,100,16
1760386122.739315,1988555.000,65391,2,MZ,1,100,17
1760386122.779315,1988595.000,65391,2,MZ,1,100,19
1760386122.819314,1988635.000,65408,3,MZ,1,100,19
1760386122.859314,1988675.000,65408,3,MZ,1,100,20
1760386122.899313,1988715.000,65408,3,MZ,1,100,19
1760386122.939312,1988755.000,65426,2,MZ,1,100,20
1760386122.979312,1988795.000,65426,2,MZ,1,100,19
1760386123.019311,1988835.000,65443,3,MZ,1,100,20
1760386123.059311,1988875.000,65443,3,MZ,1,100,19
1760386123.099310,1988915.000,65443,3,MZ,1,100,19
1760386123.139310,1988955.000,65459,2,MZ,1,100,20
1760386123.179309,1988995.000,65459,2,MZ,1,100,20
1760386123.219308,1989035.000,65475,3,MZ,1,100,20
1760386123.259308,1989075.000,65475,3,MZ,1,100,19
1760386123.299307,1989115.000,65475,3,MZ,1,100,20
1760386123.339307,1989155.000,65491,2,MZ,1,100,19
1760386123.379306,1989195.000,65491,2,MZ,1,100,17
1760386123.419306,1989235.000,65511,3,MZ,1,100,17
1760386123.459305,1989275.000,65511,3,MZ,1,100,17
1760386123.499304,1989315.000,65511,3,MZ,1,100,17
1760386123.534637,1989350.333,65527,3,MZ,1,100,18
1760386123.569970,1989385.667,65527,3,MZ,1,100,19
1760386123.605303,1989421.000,65527,3,MZ,1,100,20
1760386123.645302,1989461.000,6,2,MZ,1,100,21
1760386123.685302,1989501.000,6,2,MZ,1,100,21
1760386123.725301,1989541.000,23,3,MZ,1,100,19
1760386123.765301,1989581.000,23,3,MZ,1,100,19
1760386123.805300,1989621.000,23,3,MZ,1,100,19
1760386123.845299,1989661.000,42,2,MZ,1,100,19
1760386123.885299,1989701.000,42,2,MZ,1,100,19
1760386123.925298,1989741.000,58,3,MZ,1,100,20
1760386123.965298,1989781.000,58,3,MZ,1,100,20
1760386124.005297,1989821.000,58,3,MZ,1,100,21
1760386124.045296,1989861.000,73,2,MZ,1,100,19
1760386124.085296,1989901.000,73,2,MZ,1,100,19
1760386124.125295,1989941.000,90,3,MZ,1,100,18
1760386124.165295,1989981.000,90,3,MZ,1,100,17
1760386124.205294,1990021.000,90,3,MZ,1,100,19
1760386124.245294,1990061.000,109,2,MZ,1,100,16
