LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760385245.427210,1111241.000,50370,1,SR,1,100,0.133333
1760385245.827196,1111641.000,50440,1,SR,1,100,0.133333
1760385246.227182,1112041.000,50511,1,SR,1,100,0.133333
1760385246.627168,1112441.000,50583,1,SR,1,100,0.133333
1760385247.028155,1112842.000,50650,1,SR,1,100,0.133333
1760385247.427141,1113241.000,50704,1,SR,1,100,0.133333
1760385247.827127,1113641.000,50771,1,SR,1,100,0.133333
1760385248.227113,1114041.000,50840,1,SR,1,100,0.133333
1760385248.627100,1114441.000,50907,1,SR,1,100,0.133333
1760385249.027086,1114841.000,50977,1,SR,1,100,0.133333
1760385249.294076,1115108.000,51028,1,SR,1,100,0.200000
1760385249.760060,1115574.000,51098,1,SR,1,100,0.133333
1760385250.160047,1115974.000,51182,1,SR,1,100,0.200000
1760385250.627030,1116441.000,51251,1,SR,1,100,0.133333
1760385250.894021,1116708.000,51318,1,SR,1,100,0.266667
1760385251.427003,1117241.000,51372,1,SR,1,100,0.066667
1760385251.759991,1117574.000,51447,1,SR,1,100,0.200000
1760385252.092980,1117907.000,51516,1,SR,1,100,0.266667
1760385252.626961,1118441.000,51583,1,SR,1,100,0.133333
1760385253.026947,1118841.000,51653,1,SR,1,100,0.133333
1760385253.426934,1119241.000,51722,1,SR,1,100,0.133333
1760385253.826920,1119641.000,51791,1,SR,1,100,0.133333
1760385254.226906,1120041.000,51858,1,SR,1,100,0.133333
1760385254.493897,1120308.000,51927,1,SR,1,100,0.266667
1760385255.025879,1120840.000,51996,1,SR,1,100,0.133333
1760385255.426865,1121241.000,52066,1,SR,1,100,0.133333
1760385255.826851,1121641.000,52133,1,SR,1,100,0.200000
1760385256.159839,1121974.000,52204,1,SR,1,100,0.200000
1760385256.626823,1122441.000,52271,1,SR,1,100,0.200000
1760385256.959812,1122774.000,52331,1,SR,1,100,0.200000
1760385257.425796,1123240.000,52399,1,SR,1,100,0.133333
1760385257.825782,1123640.000,52468,1,SR,1,100,0.133333
1760385258.225768,1124040.000,52535,1,SR,1,100,0.133333
1760385258.625754,1124440.000,52619,1,SR,1,100,0.200000
1760385258.958743,1124773.000,52674,1,SR,1,100,0.266667
1760385259.358729,1125173.000,52743,1,SR,1,100,0.266667
1760385259.892711,1125707.000,52810,1,SR,1,100,0.133333
1760385260.292697,1126107.000,52879,1,SR,1,100,0.133333
1760385260.692683,1126507.000,52946,1,SR,1,100,0.133333
1760385260.958674,1126773.000,53018,1,SR,1,100,0.266667
1760385261.492656,1127307.000,53101,1,SR,1,100,0.200000
1760385261.825644,1127640.000,53159,1,SR,1,100,0.200000
1760385262.292628,1128107.000,53226,1,SR,1,100,0.200000
1760385262.625616,1128440.000,53296,1,SR,1,100,0.200000
1760385263.092600,1128907.000,53365,1,SR,1,100,0.200000
1760385263.425589,1129240.000,53434,1,SR,1,100,0.266667
1760385263.958570,1129773.000,53501,1,SR,1,100,0.133333
1760385264.358557,1130173.000,53570,1,SR,1,100,0.133333
1760385264.758543,1130573.000,53655,1,SR,1,100,0.200000
1760385265.091531,1130906.000,53707,1,SR,1,100,0.200000
1760385265.558515,1131373.000,53776,1,SR,1,100,0.200000
1760385265.891504,1131706.000,53845,1,SR,1,100,0.266667
1760385266.291490,1132106.000,53915,1,SR,1,100,0.266667
1760385266.824471,1132639.000,53984,1,SR,1,100,0.066667
1760385267.224458,1133039.000,54055,1,SR,1,100,0.133333
1760385267.625444,1133440.000,54124,1,SR,1,100,0.133333
1760385268.025430,1133840.000,54192,1,SR,1,100,0.200000
1760385268.357419,1134172.000,54261,1,SR,1,100,0.200000
1760385268.825402,1134640.000,54328,1,SR,1,100,0.133333
1760385269.225389,1135040.000,54398,1,SR,1,100,0.133333
1760385269.625375,1135440.000,54468,1,SR,1,100,0.200000
1760385269.958363,1135773.000,54520,1,SR,1,100,0.200000
1760385270.491345,1136306.000,54605,1,SR,1,100,0.133333
1760385270.891331,1136706.000,54674,1,SR,1,100,0.133333
1760385271.158322,1136973.000,54743,1,SR,1,100,0.266667
1760385271.690304,1137505.000,54795,1,SR,1,100,0.066667
1760385272.024292,1137839.000,54885,1,SR,1,100,0.200000
1760385272.357280,1138172.000,54937,1,SR,1,100,0.200000
1760385272.824265,1138639.000,55004,1,SR,1,100,0.200000
1760385273.290248,1139105.000,55074,1,SR,1,100,0.133333
1760385273.690235,1139505.000,55141,1,SR,1,100,0.133333
1760385273.958225,1139773.000,55195,1,SR,1,100,0.200000
1760385274.424209,1140239.000,55279,1,SR,1,100,0.200000
1760385274.758198,1140573.000,55332,1,SR,1,100,0.200000
1760385275.223182,1141038.000,55417,1,SR,1,100,0.200000
1760385275.557170,1141372.000,55486,1,SR,1,100,0.266667
1760385275.957156,1141772.000,55556,1,SR,1,100,0.266667
1760385276.357142,1142172.000,55609,1,SR,1,100,0.200000
1760385276.823127,1142638.000,55692,1,SR,1,100,0.200000
1760385277.157115,1142972.000,55750,1,SR,1,100,0.200000
1760385277.624099,1143439.000,55818,1,SR,1,100,0.200000
1760385277.957087,1143772.000,55871,1,SR,1,100,0.200000
1760385278.490069,1144305.000,55939,1,SR,1,100,0.066667
1760385278.823057,1144638.000,56008,1,SR,1,100,0.133333
1760385279.223044,1145038.000,56075,1,SR,1,100,0.133333
1760385279.490034,1145305.000,56144,1,SR,1,100,0.266667
1760385280.023016,1145838.000,56229,1,SR,1,100,0.200000
1760385280.357005,1146172.000,56281,1,SR,1,100,0.200000
1760385280.822989,1146638.000,56365,1,SR,1,100,0.200000
1760385281.289972,1147105.000,56436,1,SR,1,100,0.133333
1760385281.555963,1147371.000,56503,1,SR,1,100,0.266667
1760385282.089945,1147905.000,56573,1,SR,1,100,0.133333
1760385282.489931,1148305.000,56629,1,SR,1,100,0.133333
1760385282.888917,1148704.000,56698,1,SR,1,100,0.133333
1760385283.288903,1149104.000,56780,1,SR,1,100,0.200000
1760385283.622892,1149438.000,56851,1,SR,1,100,0.266667
1760385284.022878,1149838.000,56902,1,SR,1,100,0.266667
1760385284.422864,1150238.000,56971,1,SR,1,100,0.266667
1760385284.955846,1150771.000,57038,1,SR,1,100,0.133333
1760385285.355832,1151171.000,57107,1,SR,1,100,0.133333
1760385285.755818,1151571.000,57175,1,SR,1,100,0.133333
1760385286.155804,1151971.000,57246,1,SR,1,100,0.133333
1760385286.555791,1152371.000,57313,1,SR,1,100,0.133333
